"Report Date",HealthDistrict,HPRName,Cases,Death
2020-07-05,"Eastern Shore","Eastern Region",0,0
2020-07-05,Fairfax,"Northern Region",2,0
2020-07-05,Hampton,"Eastern Region",0,0
2020-07-05,Henrico,"Central Region",0,0
2020-07-05,Lenowisco,"Southwest Region",0,0
2020-07-05,"Lord Fairfax","Northwest Region",0,0
2020-07-05,Loudoun,"Northern Region",0,0
2020-07-05,"Mount Rogers","Southwest Region",0,0
2020-07-05,"New River","Southwest Region",0,0
2020-07-05,Norfolk,"Eastern Region",0,0
2020-07-05,Peninsula,"Eastern Region",0,0
2020-07-05,Piedmont,"Central Region",0,0
2020-07-05,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-05,Portsmouth,"Eastern Region",0,0
2020-07-05,"Prince William","Northern Region",1,0
2020-07-05,Rappahannock,"Northwest Region",0,0
2020-07-05,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-05,Richmond,"Central Region",0,0
2020-07-05,Roanoke,"Southwest Region",0,0
2020-07-05,Southside,"Central Region",0,0
2020-07-05,"Thomas Jefferson","Northwest Region",0,0
2020-07-05,"Three Rivers","Eastern Region",0,0
2020-07-05,"Virginia Beach","Eastern Region",0,0
2020-07-05,"West Piedmont","Southwest Region",0,0
2020-07-05,"Western Tidewater","Eastern Region",0,0
2020-07-06,Alexandria,"Northern Region",1,0
2020-07-06,Alleghany,"Southwest Region",0,0
2020-07-06,Arlington,"Northern Region",0,0
2020-07-06,"Central Shenandoah","Northwest Region",1,0
2020-07-06,"Central Virginia","Southwest Region",0,0
2020-07-06,Chesapeake,"Eastern Region",0,0
2020-07-06,Chesterfield,"Central Region",0,0
2020-07-06,Chickahominy,"Central Region",0,0
2020-07-06,Crater,"Central Region",0,0
2020-07-06,"Cumberland Plateau","Southwest Region",0,0
2020-07-06,"Eastern Shore","Eastern Region",0,0
2020-07-06,Fairfax,"Northern Region",2,0
2020-07-06,Hampton,"Eastern Region",0,0
2020-07-06,Henrico,"Central Region",0,0
2020-07-06,Lenowisco,"Southwest Region",0,0
2020-07-06,"Lord Fairfax","Northwest Region",0,0
2020-07-06,Loudoun,"Northern Region",0,0
2020-07-06,"Mount Rogers","Southwest Region",0,0
2020-07-06,"New River","Southwest Region",0,0
2020-07-06,Norfolk,"Eastern Region",0,0
2020-07-06,Peninsula,"Eastern Region",0,0
2020-07-06,Piedmont,"Central Region",0,0
2020-07-06,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-06,Portsmouth,"Eastern Region",0,0
2020-07-06,"Prince William","Northern Region",1,0
2020-07-06,Rappahannock,"Northwest Region",0,0
2020-07-06,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-06,Richmond,"Central Region",0,0
2020-07-06,Roanoke,"Southwest Region",0,0
2020-07-06,Southside,"Central Region",0,0
2020-07-06,"Thomas Jefferson","Northwest Region",0,0
2020-07-06,"Three Rivers","Eastern Region",0,0
2020-07-06,"Virginia Beach","Eastern Region",0,0
2020-07-06,"West Piedmont","Southwest Region",0,0
2020-07-06,"Western Tidewater","Eastern Region",0,0
2020-07-07,Alexandria,"Northern Region",1,0
2020-07-07,Alleghany,"Southwest Region",0,0
2020-07-07,Arlington,"Northern Region",0,0
2020-07-07,"Central Shenandoah","Northwest Region",1,0
2020-07-07,"Central Virginia","Southwest Region",0,0
2020-07-07,Chesapeake,"Eastern Region",0,0
2020-07-07,Chesterfield,"Central Region",0,0
2020-07-07,Chickahominy,"Central Region",0,0
2020-07-07,Crater,"Central Region",0,0
2020-07-07,"Cumberland Plateau","Southwest Region",0,0
2020-07-07,"Eastern Shore","Eastern Region",0,0
2020-07-07,Fairfax,"Northern Region",2,0
2020-07-07,Hampton,"Eastern Region",0,0
2020-07-07,Henrico,"Central Region",0,0
2020-07-07,Lenowisco,"Southwest Region",0,0
2020-07-07,"Lord Fairfax","Northwest Region",0,0
2020-07-07,Loudoun,"Northern Region",0,0
2020-07-07,"Mount Rogers","Southwest Region",0,0
2020-07-07,"New River","Southwest Region",0,0
2020-07-07,Norfolk,"Eastern Region",0,0
2020-07-07,Peninsula,"Eastern Region",0,0
2020-07-07,Piedmont,"Central Region",0,0
2020-07-07,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-07,Portsmouth,"Eastern Region",0,0
2020-07-07,"Prince William","Northern Region",2,0
2020-07-07,Rappahannock,"Northwest Region",0,0
2020-07-07,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-07,Richmond,"Central Region",0,0
2020-07-07,Roanoke,"Southwest Region",0,0
2020-07-07,Southside,"Central Region",0,0
2020-07-07,"Thomas Jefferson","Northwest Region",0,0
2020-07-07,"Three Rivers","Eastern Region",0,0
2020-07-07,"Virginia Beach","Eastern Region",0,0
2020-07-07,"West Piedmont","Southwest Region",0,0
2020-07-07,"Western Tidewater","Eastern Region",0,0
2020-07-08,Alexandria,"Northern Region",1,0
2020-07-08,Alleghany,"Southwest Region",0,0
2020-07-08,Arlington,"Northern Region",0,0
2020-07-08,"Central Shenandoah","Northwest Region",1,0
2020-07-08,"Central Virginia","Southwest Region",0,0
2020-07-08,Chesapeake,"Eastern Region",0,0
2020-07-08,Chesterfield,"Central Region",0,0
2020-07-08,Chickahominy,"Central Region",0,0
2020-07-08,Crater,"Central Region",0,0
2020-07-08,"Cumberland Plateau","Southwest Region",0,0
2020-07-08,"Eastern Shore","Eastern Region",0,0
2020-07-08,Fairfax,"Northern Region",2,0
2020-07-08,Hampton,"Eastern Region",0,0
2020-07-08,Henrico,"Central Region",0,0
2020-07-08,Lenowisco,"Southwest Region",0,0
2020-07-08,"Lord Fairfax","Northwest Region",0,0
2020-07-08,Loudoun,"Northern Region",0,0
2020-07-08,"Mount Rogers","Southwest Region",0,0
2020-07-08,"New River","Southwest Region",0,0
2020-07-08,Norfolk,"Eastern Region",0,0
2020-07-08,Peninsula,"Eastern Region",0,0
2020-07-08,Piedmont,"Central Region",0,0
2020-07-08,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-08,Portsmouth,"Eastern Region",0,0
2020-07-08,"Prince William","Northern Region",2,0
2020-07-08,Rappahannock,"Northwest Region",0,0
2020-07-08,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-08,Richmond,"Central Region",0,0
2020-07-08,Roanoke,"Southwest Region",0,0
2020-07-08,Southside,"Central Region",0,0
2020-07-08,"Thomas Jefferson","Northwest Region",0,0
2020-07-08,"Three Rivers","Eastern Region",0,0
2020-07-08,"Virginia Beach","Eastern Region",0,0
2020-07-08,"West Piedmont","Southwest Region",0,0
2020-07-08,"Western Tidewater","Eastern Region",0,0
2020-07-09,Alexandria,"Northern Region",1,0
2020-07-09,Alleghany,"Southwest Region",0,0
2020-07-09,Arlington,"Northern Region",0,0
2020-07-09,"Central Shenandoah","Northwest Region",1,0
2020-07-09,"Central Virginia","Southwest Region",0,0
2020-07-09,Chesapeake,"Eastern Region",0,0
2020-07-09,Chesterfield,"Central Region",0,0
2020-07-09,Chickahominy,"Central Region",0,0
2020-07-09,Crater,"Central Region",0,0
2020-07-09,"Cumberland Plateau","Southwest Region",0,0
2020-07-09,"Eastern Shore","Eastern Region",0,0
2020-07-09,Fairfax,"Northern Region",2,0
2020-07-09,Hampton,"Eastern Region",0,0
2020-07-09,Henrico,"Central Region",0,0
2020-07-09,Lenowisco,"Southwest Region",0,0
2020-07-09,"Lord Fairfax","Northwest Region",0,0
2020-07-09,Loudoun,"Northern Region",0,0
2020-07-09,"Mount Rogers","Southwest Region",0,0
2020-07-09,"New River","Southwest Region",0,0
2020-07-09,Norfolk,"Eastern Region",0,0
2020-07-09,Peninsula,"Eastern Region",0,0
2020-07-09,Piedmont,"Central Region",0,0
2020-07-09,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-09,Portsmouth,"Eastern Region",0,0
2020-07-09,"Prince William","Northern Region",2,0
2020-07-09,Rappahannock,"Northwest Region",0,0
2020-07-09,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-09,Richmond,"Central Region",0,0
2020-07-09,Roanoke,"Southwest Region",0,0
2020-07-09,Southside,"Central Region",0,0
2020-07-09,"Thomas Jefferson","Northwest Region",0,0
2020-07-09,"Three Rivers","Eastern Region",0,0
2020-07-09,"Virginia Beach","Eastern Region",0,0
2020-07-09,"West Piedmont","Southwest Region",0,0
2020-07-09,"Western Tidewater","Eastern Region",0,0
2020-07-10,Alexandria,"Northern Region",1,0
2020-07-10,Alleghany,"Southwest Region",0,0
2020-07-10,Arlington,"Northern Region",0,0
2020-07-10,"Central Shenandoah","Northwest Region",1,0
2020-07-10,"Central Virginia","Southwest Region",0,0
2020-07-10,Chesapeake,"Eastern Region",0,0
2020-07-10,Chesterfield,"Central Region",0,0
2020-07-10,Chickahominy,"Central Region",0,0
2020-07-10,Crater,"Central Region",0,0
2020-07-10,"Cumberland Plateau","Southwest Region",0,0
2020-07-10,"Eastern Shore","Eastern Region",0,0
2020-07-10,Fairfax,"Northern Region",2,0
2020-07-10,Hampton,"Eastern Region",0,0
2020-07-10,Henrico,"Central Region",0,0
2020-07-10,Lenowisco,"Southwest Region",0,0
2020-07-10,"Lord Fairfax","Northwest Region",0,0
2020-07-10,Loudoun,"Northern Region",0,0
2020-07-10,"Mount Rogers","Southwest Region",0,0
2020-07-10,"New River","Southwest Region",0,0
2020-07-10,Norfolk,"Eastern Region",0,0
2020-07-10,Peninsula,"Eastern Region",0,0
2020-07-10,Piedmont,"Central Region",0,0
2020-07-10,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-10,Portsmouth,"Eastern Region",0,0
2020-07-10,"Prince William","Northern Region",2,0
2020-07-10,Rappahannock,"Northwest Region",0,0
2020-07-10,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-10,Richmond,"Central Region",0,0
2020-07-10,Roanoke,"Southwest Region",0,0
2020-07-10,Southside,"Central Region",0,0
2020-07-10,"Thomas Jefferson","Northwest Region",0,0
2020-07-10,"Three Rivers","Eastern Region",0,0
2020-07-10,"Virginia Beach","Eastern Region",0,0
2020-07-10,"West Piedmont","Southwest Region",0,0
2020-07-10,"Western Tidewater","Eastern Region",0,0
2020-07-11,Alexandria,"Northern Region",1,0
2020-07-11,Alleghany,"Southwest Region",0,0
2020-07-11,Arlington,"Northern Region",0,0
2020-07-11,"Central Shenandoah","Northwest Region",1,0
2020-07-11,"Central Virginia","Southwest Region",0,0
2020-07-11,Chesapeake,"Eastern Region",0,0
2020-07-11,Chesterfield,"Central Region",0,0
2020-07-11,Chickahominy,"Central Region",0,0
2020-07-11,Crater,"Central Region",0,0
2020-07-11,"Cumberland Plateau","Southwest Region",0,0
2020-07-11,"Eastern Shore","Eastern Region",0,0
2020-07-11,Fairfax,"Northern Region",2,0
2020-07-11,Hampton,"Eastern Region",0,0
2020-07-11,Henrico,"Central Region",0,0
2020-07-11,Lenowisco,"Southwest Region",0,0
2020-07-11,"Lord Fairfax","Northwest Region",0,0
2020-07-11,Loudoun,"Northern Region",0,0
2020-07-11,"Mount Rogers","Southwest Region",0,0
2020-07-11,"New River","Southwest Region",0,0
2020-07-11,Norfolk,"Eastern Region",0,0
2020-07-11,Peninsula,"Eastern Region",0,0
2020-07-11,Piedmont,"Central Region",0,0
2020-07-11,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-11,Portsmouth,"Eastern Region",0,0
2020-07-11,"Prince William","Northern Region",2,0
2020-07-11,Rappahannock,"Northwest Region",0,0
2020-07-11,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-11,Richmond,"Central Region",0,0
2020-07-11,Roanoke,"Southwest Region",0,0
2020-07-11,Southside,"Central Region",0,0
2020-07-11,"Thomas Jefferson","Northwest Region",0,0
2020-07-11,"Three Rivers","Eastern Region",0,0
2020-07-11,"Virginia Beach","Eastern Region",0,0
2020-07-11,"West Piedmont","Southwest Region",0,0
2020-07-11,"Western Tidewater","Eastern Region",0,0
2020-07-12,Alexandria,"Northern Region",1,0
2020-07-12,Alleghany,"Southwest Region",0,0
2020-07-12,Arlington,"Northern Region",0,0
2020-07-12,"Central Shenandoah","Northwest Region",1,0
2020-07-12,"Central Virginia","Southwest Region",0,0
2020-07-12,Chesapeake,"Eastern Region",0,0
2020-07-12,Chesterfield,"Central Region",0,0
2020-07-12,Chickahominy,"Central Region",0,0
2020-07-12,Crater,"Central Region",0,0
2020-07-12,"Cumberland Plateau","Southwest Region",0,0
2020-07-12,"Eastern Shore","Eastern Region",0,0
2020-07-12,Fairfax,"Northern Region",2,0
2020-07-12,Hampton,"Eastern Region",0,0
2020-07-12,Henrico,"Central Region",0,0
2020-07-12,Lenowisco,"Southwest Region",0,0
2020-07-12,"Lord Fairfax","Northwest Region",0,0
2020-07-12,Loudoun,"Northern Region",0,0
2020-07-12,"Mount Rogers","Southwest Region",0,0
2020-07-12,"New River","Southwest Region",0,0
2020-07-12,Norfolk,"Eastern Region",0,0
2020-07-12,Peninsula,"Eastern Region",0,0
2020-07-12,Piedmont,"Central Region",0,0
2020-07-12,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-12,Portsmouth,"Eastern Region",0,0
2020-07-12,"Prince William","Northern Region",2,0
2020-07-12,Rappahannock,"Northwest Region",0,0
2020-07-12,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-12,Richmond,"Central Region",0,0
2020-07-12,Roanoke,"Southwest Region",0,0
2020-07-12,Southside,"Central Region",0,0
2020-07-12,"Thomas Jefferson","Northwest Region",0,0
2020-07-12,"Three Rivers","Eastern Region",0,0
2020-07-12,"Virginia Beach","Eastern Region",0,0
2020-07-12,"West Piedmont","Southwest Region",0,0
2020-07-12,"Western Tidewater","Eastern Region",0,0
2020-07-13,Alexandria,"Northern Region",1,0
2020-07-13,Alleghany,"Southwest Region",0,0
2020-07-13,Arlington,"Northern Region",0,0
2020-07-13,"Central Shenandoah","Northwest Region",1,0
2020-07-13,"Central Virginia","Southwest Region",0,0
2020-07-13,Chesapeake,"Eastern Region",0,0
2020-07-13,Chesterfield,"Central Region",0,0
2020-07-13,Chickahominy,"Central Region",0,0
2020-07-13,Crater,"Central Region",0,0
2020-07-13,"Cumberland Plateau","Southwest Region",0,0
2020-07-13,"Eastern Shore","Eastern Region",0,0
2020-07-13,Fairfax,"Northern Region",2,0
2020-07-13,Hampton,"Eastern Region",0,0
2020-07-13,Henrico,"Central Region",0,0
2020-07-13,Lenowisco,"Southwest Region",0,0
2020-07-13,"Lord Fairfax","Northwest Region",0,0
2020-07-13,Loudoun,"Northern Region",0,0
2020-07-13,"Mount Rogers","Southwest Region",0,0
2020-07-13,"New River","Southwest Region",0,0
2020-07-13,Norfolk,"Eastern Region",0,0
2020-07-13,Peninsula,"Eastern Region",0,0
2020-07-13,Piedmont,"Central Region",0,0
2020-07-13,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-13,Portsmouth,"Eastern Region",0,0
2020-07-13,"Prince William","Northern Region",2,0
2020-07-13,Rappahannock,"Northwest Region",0,0
2020-07-13,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-13,Richmond,"Central Region",0,0
2020-07-13,Roanoke,"Southwest Region",0,0
2020-07-13,Southside,"Central Region",0,0
2020-07-13,"Thomas Jefferson","Northwest Region",0,0
2020-07-13,"Three Rivers","Eastern Region",0,0
2020-07-13,"Virginia Beach","Eastern Region",0,0
2020-07-13,"West Piedmont","Southwest Region",0,0
2020-07-13,"Western Tidewater","Eastern Region",0,0
2020-07-14,Alexandria,"Northern Region",1,0
2020-07-14,Alleghany,"Southwest Region",0,0
2020-07-14,Arlington,"Northern Region",0,0
2020-07-14,"Central Shenandoah","Northwest Region",1,0
2020-07-14,"Central Virginia","Southwest Region",0,0
2020-07-14,Chesapeake,"Eastern Region",0,0
2020-07-14,Chesterfield,"Central Region",0,0
2020-07-14,Chickahominy,"Central Region",0,0
2020-07-14,Crater,"Central Region",0,0
2020-07-14,"Cumberland Plateau","Southwest Region",0,0
2020-07-14,"Eastern Shore","Eastern Region",0,0
2020-07-14,Fairfax,"Northern Region",2,0
2020-07-14,Hampton,"Eastern Region",0,0
2020-07-14,Henrico,"Central Region",0,0
2020-07-14,Lenowisco,"Southwest Region",0,0
2020-07-14,"Lord Fairfax","Northwest Region",0,0
2020-07-14,Loudoun,"Northern Region",0,0
2020-07-14,"Mount Rogers","Southwest Region",0,0
2020-07-14,"New River","Southwest Region",0,0
2020-07-14,Norfolk,"Eastern Region",0,0
2020-07-14,Peninsula,"Eastern Region",0,0
2020-07-14,Piedmont,"Central Region",0,0
2020-07-14,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-14,Portsmouth,"Eastern Region",0,0
2020-07-14,"Prince William","Northern Region",2,0
2020-07-14,Rappahannock,"Northwest Region",1,0
2020-07-14,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-14,Richmond,"Central Region",0,0
2020-07-14,Roanoke,"Southwest Region",0,0
2020-07-14,Southside,"Central Region",0,0
2020-07-14,"Thomas Jefferson","Northwest Region",0,0
2020-07-14,"Three Rivers","Eastern Region",0,0
2020-07-14,"Virginia Beach","Eastern Region",0,0
2020-07-14,"West Piedmont","Southwest Region",0,0
2020-07-14,"Western Tidewater","Eastern Region",0,0
2020-07-15,Alexandria,"Northern Region",1,0
2020-07-15,Alleghany,"Southwest Region",0,0
2020-07-15,Arlington,"Northern Region",0,0
2020-07-15,"Central Shenandoah","Northwest Region",1,0
2020-07-15,"Central Virginia","Southwest Region",0,0
2020-07-15,Chesapeake,"Eastern Region",0,0
2020-07-15,Chesterfield,"Central Region",0,0
2020-07-15,Chickahominy,"Central Region",0,0
2020-07-15,Crater,"Central Region",0,0
2020-07-15,"Cumberland Plateau","Southwest Region",0,0
2020-07-15,"Eastern Shore","Eastern Region",0,0
2020-07-15,Fairfax,"Northern Region",2,0
2020-07-15,Hampton,"Eastern Region",0,0
2020-07-15,Henrico,"Central Region",0,0
2020-07-15,Lenowisco,"Southwest Region",0,0
2020-07-15,"Lord Fairfax","Northwest Region",0,0
2020-07-15,Loudoun,"Northern Region",0,0
2020-07-15,"Mount Rogers","Southwest Region",0,0
2020-07-15,"New River","Southwest Region",0,0
2020-07-15,Norfolk,"Eastern Region",0,0
2020-07-15,Peninsula,"Eastern Region",0,0
2020-07-15,Piedmont,"Central Region",0,0
2020-07-15,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-15,Portsmouth,"Eastern Region",0,0
2020-07-15,"Prince William","Northern Region",2,0
2020-07-15,Rappahannock,"Northwest Region",1,0
2020-07-15,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-15,Richmond,"Central Region",0,0
2020-07-15,Roanoke,"Southwest Region",0,0
2020-07-15,Southside,"Central Region",0,0
2020-07-15,"Thomas Jefferson","Northwest Region",0,0
2020-07-15,"Three Rivers","Eastern Region",0,0
2020-07-15,"Virginia Beach","Eastern Region",0,0
2020-07-15,"West Piedmont","Southwest Region",0,0
2020-07-15,"Western Tidewater","Eastern Region",0,0
2020-07-16,Alexandria,"Northern Region",1,0
2020-07-16,Alleghany,"Southwest Region",0,0
2020-07-16,Arlington,"Northern Region",0,0
2020-07-16,"Central Shenandoah","Northwest Region",1,0
2020-07-16,"Central Virginia","Southwest Region",0,0
2020-07-16,Chesapeake,"Eastern Region",0,0
2020-07-16,Chesterfield,"Central Region",0,0
2020-07-16,Chickahominy,"Central Region",0,0
2020-07-16,Crater,"Central Region",0,0
2020-07-16,"Cumberland Plateau","Southwest Region",0,0
2020-07-16,"Eastern Shore","Eastern Region",0,0
2020-07-16,Fairfax,"Northern Region",2,0
2020-07-16,Hampton,"Eastern Region",0,0
2020-07-16,Henrico,"Central Region",0,0
2020-07-16,Lenowisco,"Southwest Region",0,0
2020-07-16,"Lord Fairfax","Northwest Region",0,0
2020-07-16,Loudoun,"Northern Region",0,0
2020-07-16,"Mount Rogers","Southwest Region",0,0
2020-07-16,"New River","Southwest Region",0,0
2020-07-16,Norfolk,"Eastern Region",0,0
2020-07-16,Peninsula,"Eastern Region",0,0
2020-07-16,Piedmont,"Central Region",0,0
2020-07-16,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-16,Portsmouth,"Eastern Region",0,0
2020-07-16,"Prince William","Northern Region",2,0
2020-07-16,Rappahannock,"Northwest Region",1,0
2020-07-16,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-16,Richmond,"Central Region",0,0
2020-07-16,Roanoke,"Southwest Region",0,0
2020-07-16,Southside,"Central Region",0,0
2020-07-16,"Thomas Jefferson","Northwest Region",0,0
2020-07-16,"Three Rivers","Eastern Region",0,0
2020-07-16,"Virginia Beach","Eastern Region",0,0
2020-07-16,"West Piedmont","Southwest Region",0,0
2020-07-16,"Western Tidewater","Eastern Region",0,0
2020-07-17,Alexandria,"Northern Region",1,0
2020-07-17,Alleghany,"Southwest Region",0,0
2020-07-17,Arlington,"Northern Region",0,0
2020-07-17,"Central Shenandoah","Northwest Region",1,0
2020-07-17,"Central Virginia","Southwest Region",0,0
2020-07-17,Chesapeake,"Eastern Region",0,0
2020-07-17,Chesterfield,"Central Region",0,0
2020-07-17,Chickahominy,"Central Region",0,0
2020-07-17,Crater,"Central Region",0,0
2020-07-17,"Cumberland Plateau","Southwest Region",0,0
2020-07-17,"Eastern Shore","Eastern Region",0,0
2020-07-17,Fairfax,"Northern Region",2,0
2020-07-17,Hampton,"Eastern Region",0,0
2020-07-17,Henrico,"Central Region",0,0
2020-07-17,Lenowisco,"Southwest Region",0,0
2020-07-17,"Lord Fairfax","Northwest Region",0,0
2020-07-17,Loudoun,"Northern Region",0,0
2020-07-17,"Mount Rogers","Southwest Region",0,0
2020-07-17,"New River","Southwest Region",0,0
2020-07-17,Norfolk,"Eastern Region",0,0
2020-07-17,Peninsula,"Eastern Region",0,0
2020-07-17,Piedmont,"Central Region",0,0
2020-07-17,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-17,Portsmouth,"Eastern Region",0,0
2020-07-17,"Prince William","Northern Region",2,0
2020-07-17,Rappahannock,"Northwest Region",1,0
2020-07-17,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-17,Richmond,"Central Region",0,0
2020-07-17,Roanoke,"Southwest Region",0,0
2020-07-17,Southside,"Central Region",0,0
2020-07-17,"Thomas Jefferson","Northwest Region",0,0
2020-07-17,"Three Rivers","Eastern Region",0,0
2020-07-17,"Virginia Beach","Eastern Region",0,0
2020-07-17,"West Piedmont","Southwest Region",0,0
2020-07-17,"Western Tidewater","Eastern Region",0,0
2020-07-18,Alexandria,"Northern Region",1,0
2020-07-18,Alleghany,"Southwest Region",0,0
2020-07-18,Arlington,"Northern Region",0,0
2020-07-18,"Central Shenandoah","Northwest Region",1,0
2020-07-18,"Central Virginia","Southwest Region",0,0
2020-07-18,Chesapeake,"Eastern Region",0,0
2020-07-18,Chesterfield,"Central Region",0,0
2020-07-18,Chickahominy,"Central Region",0,0
2020-07-18,Crater,"Central Region",0,0
2020-07-18,"Cumberland Plateau","Southwest Region",0,0
2020-07-18,"Eastern Shore","Eastern Region",0,0
2020-07-18,Fairfax,"Northern Region",2,0
2020-07-18,Hampton,"Eastern Region",0,0
2020-07-18,Henrico,"Central Region",0,0
2020-07-18,Lenowisco,"Southwest Region",0,0
2020-07-18,"Lord Fairfax","Northwest Region",0,0
2020-07-18,Loudoun,"Northern Region",0,0
2020-07-18,"Mount Rogers","Southwest Region",0,0
2020-07-18,"New River","Southwest Region",0,0
2020-07-18,Norfolk,"Eastern Region",0,0
2020-07-18,Peninsula,"Eastern Region",0,0
2020-07-18,Piedmont,"Central Region",0,0
2020-07-18,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-18,Portsmouth,"Eastern Region",0,0
2020-07-18,"Prince William","Northern Region",2,0
2020-07-18,Rappahannock,"Northwest Region",1,0
2020-07-18,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-18,Richmond,"Central Region",0,0
2020-07-18,Roanoke,"Southwest Region",0,0
2020-07-18,Southside,"Central Region",0,0
2020-07-18,"Thomas Jefferson","Northwest Region",0,0
2020-07-18,"Three Rivers","Eastern Region",0,0
2020-07-18,"Virginia Beach","Eastern Region",0,0
2020-07-18,"West Piedmont","Southwest Region",0,0
2020-07-18,"Western Tidewater","Eastern Region",0,0
2020-07-19,Alexandria,"Northern Region",1,0
2020-07-19,Alleghany,"Southwest Region",0,0
2020-07-19,Arlington,"Northern Region",0,0
2020-07-19,"Central Shenandoah","Northwest Region",1,0
2020-07-19,"Central Virginia","Southwest Region",0,0
2020-07-19,Chesapeake,"Eastern Region",0,0
2020-07-19,Chesterfield,"Central Region",0,0
2020-07-19,Chickahominy,"Central Region",0,0
2020-07-19,Crater,"Central Region",0,0
2020-07-19,"Cumberland Plateau","Southwest Region",0,0
2020-07-19,"Eastern Shore","Eastern Region",0,0
2020-07-19,Fairfax,"Northern Region",2,0
2020-07-19,Hampton,"Eastern Region",0,0
2020-07-19,Henrico,"Central Region",0,0
2020-07-19,Lenowisco,"Southwest Region",0,0
2020-07-19,"Lord Fairfax","Northwest Region",0,0
2020-07-19,Loudoun,"Northern Region",0,0
2020-07-19,"Mount Rogers","Southwest Region",0,0
2020-07-19,"New River","Southwest Region",0,0
2020-07-19,Norfolk,"Eastern Region",0,0
2020-07-19,Peninsula,"Eastern Region",0,0
2020-07-19,Piedmont,"Central Region",0,0
2020-07-19,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-19,Portsmouth,"Eastern Region",0,0
2020-07-19,"Prince William","Northern Region",2,0
2020-07-19,Rappahannock,"Northwest Region",1,0
2020-07-19,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-19,Richmond,"Central Region",0,0
2020-07-19,Roanoke,"Southwest Region",0,0
2020-07-19,Southside,"Central Region",0,0
2020-07-19,"Thomas Jefferson","Northwest Region",0,0
2020-07-19,"Three Rivers","Eastern Region",0,0
2020-07-19,"Virginia Beach","Eastern Region",0,0
2020-07-19,"West Piedmont","Southwest Region",0,0
2020-07-19,"Western Tidewater","Eastern Region",0,0
2020-07-20,Alexandria,"Northern Region",1,0
2020-07-20,Alleghany,"Southwest Region",0,0
2020-07-20,Arlington,"Northern Region",0,0
2020-07-20,"Central Shenandoah","Northwest Region",1,0
2020-07-20,"Central Virginia","Southwest Region",0,0
2020-07-20,Chesapeake,"Eastern Region",0,0
2020-07-20,Chesterfield,"Central Region",0,0
2020-07-20,Chickahominy,"Central Region",0,0
2020-07-20,Crater,"Central Region",0,0
2020-07-20,"Cumberland Plateau","Southwest Region",0,0
2020-07-20,"Eastern Shore","Eastern Region",0,0
2020-07-20,Fairfax,"Northern Region",2,0
2020-07-20,Hampton,"Eastern Region",0,0
2020-07-20,Henrico,"Central Region",0,0
2020-07-20,Lenowisco,"Southwest Region",0,0
2020-07-20,"Lord Fairfax","Northwest Region",0,0
2020-07-20,Loudoun,"Northern Region",0,0
2020-07-20,"Mount Rogers","Southwest Region",0,0
2020-07-20,"New River","Southwest Region",0,0
2020-07-20,Norfolk,"Eastern Region",0,0
2020-07-20,Peninsula,"Eastern Region",0,0
2020-07-20,Piedmont,"Central Region",0,0
2020-07-20,Pittsylvania-Danville,"Southwest Region",0,0
2020-07-20,Portsmouth,"Eastern Region",0,0
2020-07-20,"Prince William","Northern Region",2,0
2020-07-20,Rappahannock,"Northwest Region",1,0
2020-07-20,"Rappahannock Rapidan","Northwest Region",0,0
2020-07-20,Richmond,"Central Region",0,0
2020-07-20,Roanoke,"Southwest Region",0,0
2020-07-20,Southside,"Central Region",0,0
2020-07-20,"Thomas Jefferson","Northwest Region",0,0
2020-07-20,"Three Rivers","Eastern Region",0,0
2020-07-20,"Virginia Beach","Eastern Region",0,0
2020-07-20,"West Piedmont","Southwest Region",0,0
2020-07-20,"Western Tidewater","Eastern Region",0,0
2020-07-21,Fairfax,"Northern Region",2,0
