Facility,Tested - Residents,Tested - Staff,Positive - Residents,Positive - Staff,Asymptomatic,Date - Testing,Date - Notified,Total Residents 2020-07-23,Total Staff 2020-07-23,Address - Street,Address - Locality,Address - State,Address - Zip Code,Longitude,Latitude
Sitter & Barfoot Veterans Care Center (SBVCC),0,0,0,1,1,2020-07-16,2020-07-22,173,328,1601 Broad Rock Blvd,Richmond,VA,23224,-77.468817,37.493112
