Facility,Tested - Residents,Tested - Staff,Positive - Residents,Positive - Staff,Asymptomatic,Date - Survey,Date - Notified,Total Residents 2020-07-17,Total Staff 2020-07-17,Address - Street,Address - Locality,Address - State,Address - Zip Code,Longitude,Latitude
Sitter & Barfoot Veterans Care Center (SBVCC),165,282,0,1,1,2020-07-07,2020-07-07,175,328,1601 Broad Rock Blvd,Richmond,VA,23224,-77.468817,37.493112
