"Event Date","Health Planning Region","Case Status","Number of Cases","Number of Hospitalizations","Number of Deaths"
10/01/2020,Eastern,Probable,49,0,0
06/24/2020,Central,Probable,4,0,0
01/20/2021,Northern,Confirmed,482,8,1
10/28/2020,Eastern,Probable,53,1,0
11/04/2020,Northwest,Confirmed,270,3,0
04/02/2020,Southwest,Probable,1,0,0
09/22/2020,Northern,Confirmed,170,8,1
01/20/2021,Northwest,Confirmed,394,10,5
10/02/2020,Southwest,Probable,28,0,2
03/03/2020,Northern,Confirmed,10,1,0
08/13/2020,Northwest,Probable,13,0,0
12/27/2020,Northwest,Probable,210,1,3
08/30/2020,Eastern,Confirmed,105,12,1
01/16/2021,Central,Confirmed,343,12,0
07/12/2020,Northern,Probable,9,0,0
01/09/2021,Northern,Probable,264,1,0
06/27/2020,Northwest,Confirmed,58,1,1
05/18/2020,Northwest,Confirmed,187,15,0
01/13/2021,Eastern,Confirmed,886,20,10
09/02/2020,Central,Confirmed,179,11,2
06/09/2020,Southwest,Probable,2,0,1
04/27/2020,Northern,Confirmed,599,67,12
12/16/2020,Central,Probable,179,2,0
12/23/2020,Southwest,Confirmed,723,22,5
09/09/2020,Eastern,Probable,10,0,0
11/19/2020,Eastern,Probable,112,1,0
12/12/2020,Northwest,Probable,159,1,0
08/05/2020,Central,Probable,16,0,0
07/29/2020,Northwest,Probable,20,0,0
10/23/2020,Southwest,Probable,75,1,0
08/19/2020,Southwest,Confirmed,248,6,4
03/20/2020,Southwest,Confirmed,20,1,0
09/11/2020,Northern,Confirmed,206,9,2
04/23/2020,Northern,Probable,28,0,4
01/25/2021,Northern,Confirmed,67,4,0
08/14/2020,Eastern,Confirmed,268,15,5
11/26/2020,Central,Probable,68,0,0
10/05/2020,Southwest,Confirmed,337,10,2
09/02/2020,Central,Probable,18,0,0
08/17/2020,Central,Confirmed,162,10,0
12/28/2020,Eastern,Confirmed,1040,22,6
12/31/2020,Central,Confirmed,467,17,0
12/25/2020,Eastern,Probable,118,0,1
07/27/2020,Eastern,Probable,9,0,0
01/19/2021,Northern,Probable,192,1,0
09/29/2020,Northwest,Confirmed,162,2,0
07/02/2020,Northern,Probable,10,0,0
09/17/2020,Northern,Confirmed,187,5,2
06/29/2020,Southwest,Confirmed,129,6,0
08/13/2020,Northern,Probable,25,0,0
06/28/2020,Central,Confirmed,90,4,7
12/08/2020,Northern,Probable,188,1,1
06/29/2020,Eastern,Confirmed,388,20,1
05/20/2020,Southwest,Confirmed,67,5,3
11/11/2020,Central,Confirmed,259,13,7
11/12/2020,Eastern,Confirmed,230,9,4
12/01/2020,Northwest,Confirmed,508,11,5
06/18/2020,Northern,Probable,8,0,0
09/15/2020,Northern,Confirmed,204,5,1
01/25/2021,Central,Probable,176,0,0
05/10/2020,Central,Confirmed,120,6,3
10/03/2020,Eastern,Probable,27,0,2
10/26/2020,Eastern,Probable,43,0,1
09/13/2020,Southwest,Confirmed,145,9,5
