Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Boise, ID HCS",51,20,29,2
"Muskogee, OK HCS",49,7,34,8
"Walla Walla, WA HCS",49,18,29,2
"San Francisco, CA HCS",47,3,41,3
"Albany, NY HCS",44,2,35,7
Eastern Kansas HCS,44,11,33,0
"Iowa City, IA HCS",44,5,37,2
"St. Cloud, MN HCS",43,8,34,1
"Amarillo, TX HCS",42,8,34,0
"Saginaw, MI HCS",41,2,37,2
Northern Arizona HCS,40,19,21,0
"Lexington, KY HCS",31,8,21,2
"Salem, VA HCS",30,10,19,1
"Mountain Home, TN HCS",29,8,21,0
"Togus, ME HCS",29,5,22,2
"Cheyenne, WY HCS",28,3,24,1
"Fayetteville, AR HCS",26,12,12,2
"Syracuse, NY HCS",26,3,20,3
"Chillicothe, OH HCS",22,2,19,1
"Danville, IL HCS",22,4,18,0
"Finger Lakes, NY HCS",21,3,17,1
"Anchorage, AK HCS",20,4,16,0
"Huntington, WV HCS",18,3,14,1
"Erie, PA HCS",16,2,11,3
"Butler, PA HCS",14,1,10,3
"Columbia, MO HCS",14,3,10,1
"White River Junction, VT HCS",14,0,12,2
"Wichita, KS HCS",14,2,10,2
"Tomah, WI HCS",13,5,8,0
"Honolulu, HI HCS",12,1,11,0
"Iron Mountain, MI HCS",11,1,10,0
"Big Spring, TX HCS",10,0,8,2
"Grand Junction, CO HCS",10,2,6,2
"Altoona, PA HCS",9,1,8,0
"Poplar Bluff, MO HCS",9,1,8,0
"Black Hills, SD HCS",8,3,5,0
Montana HCS,8,1,6,1
"Roseburg, OR HCS",7,1,6,0
"Marion, IL HCS",6,3,3,0
"Clarksburg, WV HCS",5,1,4,0
"Beckley, WV HCS",3,1,2,0
"Sheridan, WY HCS",3,1,2,0
"Manila, PI HCS",0,0,0,0
"White City, OR HCS",0,0,0,0
