DEPUTIES TESTED,67
DEPUTY NEGATIVE RESULTS,15
DEPUTY POSITIVE RESULTS,2
DEPUTY RESULTS PENDING,50
DEPUTIES CLEARED*,2
TOTAL DEPUTIES,408
