"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-21,20105,110,1424
2020-06-21,20106,38,234
2020-06-21,20109,1121,4260
2020-06-21,20110,1448,6105
2020-06-21,20111,921,3470
2020-06-21,20112,214,1690
2020-06-21,20115,36,297
2020-06-21,20117,8,117
2020-06-21,20118,Suppressed*,90
2020-06-21,20119,27,223
2020-06-21,20120,321,2082
2020-06-21,20121,223,1401
2020-06-21,20124,64,707
2020-06-21,20129,7,60
2020-06-21,20130,0,18
2020-06-21,20132,63,900
2020-06-21,20135,10,148
2020-06-21,20136,189,1504
2020-06-21,20137,16,104
2020-06-21,20139,Suppressed*,12
2020-06-21,20141,18,331
2020-06-21,20143,Suppressed*,62
2020-06-21,20144,Suppressed*,36
2020-06-21,20147,374,3859
2020-06-21,20148,180,2203
2020-06-21,20151,264,1366
2020-06-21,20152,164,1682
2020-06-21,20155,245,2138
2020-06-21,20158,17,218
2020-06-21,20164,1144,4322
2020-06-21,20165,280,2900
2020-06-21,20166,194,1046
2020-06-21,20169,94,1190
2020-06-21,20170,1001,3460
2020-06-21,20171,294,1951
2020-06-21,20175,227,2335
2020-06-21,20176,680,3882
2020-06-21,20180,25,368
2020-06-21,20181,37,512
2020-06-21,20184,Suppressed*,49
2020-06-21,20186,71,1133
2020-06-21,20187,73,866
2020-06-21,20190,216,1696
2020-06-21,20191,309,1693
2020-06-21,20194,35,541
2020-06-21,20197,6,137
2020-06-21,20198,6,100
2020-06-21,22003,1223,4967
2020-06-21,22015,369,2274
2020-06-21,22025,115,1030
2020-06-21,22026,236,1456
2020-06-21,22027,55,164
2020-06-21,22030,397,3305
2020-06-21,22031,396,2553
2020-06-21,22032,131,1345
2020-06-21,22033,255,2025
2020-06-21,22035,Suppressed*,39
2020-06-21,22039,58,797
2020-06-21,22041,722,3126
2020-06-21,22042,779,3118
2020-06-21,22043,240,1296
2020-06-21,22044,267,1120
2020-06-21,22046,201,1222
2020-06-21,22060,14,181
2020-06-21,22066,75,795
2020-06-21,22079,305,1919
2020-06-21,22101,125,1950
2020-06-21,22102,124,1345
2020-06-21,22124,61,807
2020-06-21,22125,Suppressed*,52
2020-06-21,22134,18,115
2020-06-21,22150,752,3371
2020-06-21,22151,276,1238
2020-06-21,22152,198,1437
2020-06-21,22153,167,1480
2020-06-21,22172,148,788
2020-06-21,22180,219,1434
2020-06-21,22181,62,639
2020-06-21,22182,121,1261
2020-06-21,22191,1533,7194
2020-06-21,22192,674,5007
2020-06-21,22193,1465,7165
2020-06-21,22201,215,1981
2020-06-21,22202,204,1448
2020-06-21,22203,319,1832
2020-06-21,22204,978,4878
2020-06-21,22205,138,1425
2020-06-21,22206,172,1384
2020-06-21,22207,271,2203
2020-06-21,22209,85,736
2020-06-21,22211,Suppressed*,19
2020-06-21,22213,18,173
2020-06-21,22214,0,3
2020-06-21,22301,81,878
2020-06-21,22302,234,2266
2020-06-21,22303,208,1056
2020-06-21,22304,659,4045
2020-06-21,22305,591,2147
2020-06-21,22306,838,3078
2020-06-21,22307,74,636
2020-06-21,22308,69,546
2020-06-21,22309,620,2366
2020-06-21,22310,289,1624
2020-06-21,22311,429,2212
2020-06-21,22312,557,2482
2020-06-21,22314,192,2034
2020-06-21,22315,105,1289
2020-06-21,22401,210,1946
2020-06-21,22405,135,1731
2020-06-21,22406,114,1398
2020-06-21,22407,564,4282
2020-06-21,22408,187,1707
2020-06-21,22427,15,199
2020-06-21,22432,Suppressed*,40
2020-06-21,22433,Suppressed*,9
2020-06-21,22435,Suppressed*,134
2020-06-21,22436,0,43
2020-06-21,22437,Suppressed*,53
2020-06-21,22438,Suppressed*,38
2020-06-21,22443,33,380
2020-06-21,22448,Suppressed*,33
2020-06-21,22454,Suppressed*,88
2020-06-21,22460,5,112
2020-06-21,22469,13,132
2020-06-21,22473,21,271
2020-06-21,22476,Suppressed*,21
2020-06-21,22480,0,50
2020-06-21,22482,5,151
2020-06-21,22485,94,1276
2020-06-21,22488,Suppressed*,70
2020-06-21,22503,6,257
2020-06-21,22504,0,10
2020-06-21,22508,57,783
2020-06-21,22509,Suppressed*,6
2020-06-21,22511,5,65
2020-06-21,22514,14,135
2020-06-21,22520,39,356
2020-06-21,22529,Suppressed*,15
2020-06-21,22530,0,3
2020-06-21,22534,5,128
2020-06-21,22535,Suppressed*,31
2020-06-21,22538,0,16
2020-06-21,22539,Suppressed*,115
2020-06-21,22542,7,122
2020-06-21,22546,65,812
2020-06-21,22548,0,4
2020-06-21,22551,91,1059
2020-06-21,22553,46,808
2020-06-21,22554,437,3260
2020-06-21,22556,221,1572
2020-06-21,22560,39,785
2020-06-21,22567,6,184
2020-06-21,22572,282,941
2020-06-21,22576,0,71
2020-06-21,22578,Suppressed*,100
2020-06-21,22579,Suppressed*,14
2020-06-21,22580,19,268
2020-06-21,22601,293,10091
2020-06-21,22602,161,609
2020-06-21,22603,106,379
2020-06-21,22610,8,31
2020-06-21,22611,22,226
2020-06-21,22620,9,82
2020-06-21,22623,Suppressed*,9
2020-06-21,22624,7,40
2020-06-21,22625,6,49
2020-06-21,22627,0,25
2020-06-21,22630,224,1188
2020-06-21,22637,Suppressed*,25
2020-06-21,22639,0,17
2020-06-21,22640,Suppressed*,12
2020-06-21,22641,0,2
2020-06-21,22642,21,120
2020-06-21,22643,0,18
2020-06-21,22644,49,80
2020-06-21,22645,24,88
2020-06-21,22646,0,11
2020-06-21,22650,Suppressed*,18
2020-06-21,22652,7,31
2020-06-21,22654,Suppressed*,13
2020-06-21,22655,112,392
2020-06-21,22656,21,94
2020-06-21,22657,57,279
