"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-08,"Western Tidewater",50-59,77,5,0
2020-05-08,Crater,Missing,0,0,0
2020-05-08,"Lord Fairfax",60-69,100,17,4
2020-05-08,"Western Tidewater",0-9,3,0,0
2020-05-08,Rappahannock,70-79,20,14,4
2020-05-08,"Prince William",80+,77,26,19
2020-05-08,Hampton,80+,3,2,1
2020-05-08,Alexandria,80+,47,18,13
2020-05-08,"Mount Rogers",60-69,14,1,0
2020-05-08,"Eastern Shore",60-69,89,6,3
2020-05-08,"Lord Fairfax",70-79,49,11,5
2020-05-08,"New River",30-39,4,0,0
2020-05-08,Chesapeake,10-19,6,0,0
2020-05-08,Hampton,40-49,15,2,0
2020-05-08,Peninsula,Missing,1,0,0
2020-05-08,Henrico,70-79,147,35,31
2020-05-08,"Western Tidewater",20-29,28,0,0
2020-05-08,Peninsula,0-9,9,0,0
2020-05-08,Loudoun,40-49,235,14,0
2020-05-08,Pittsylvania-Danville,30-39,6,0,0
2020-05-08,Loudoun,20-29,150,2,0
2020-05-08,Crater,60-69,49,20,8
2020-05-08,Loudoun,80+,103,26,22
2020-05-08,Arlington,80+,128,41,29
2020-05-08,"Virginia Beach",10-19,11,0,0
2020-05-08,"Mount Rogers",80+,4,4,3
2020-05-08,"Eastern Shore",80+,28,9,4
2020-05-08,Crater,10-19,9,0,0
2020-05-08,Lenowisco,30-39,3,1,1
2020-05-08,Norfolk,Missing,3,0,0
2020-05-08,Henrico,Missing,7,0,0
2020-05-08,"New River",40-49,12,1,0
2020-05-08,"Central Virginia",0-9,3,0,0
2020-05-08,"New River",70-79,8,5,1
2020-05-08,Loudoun,0-9,24,0,0
2020-05-08,"Central Virginia",70-79,13,4,0
2020-05-08,Southside,0-9,1,0,0
2020-05-08,"Three Rivers",40-49,74,6,1
2020-05-08,Chickahominy,30-39,34,0,0
2020-05-08,"Central Shenandoah",60-69,134,15,4
2020-05-08,"Western Tidewater",60-69,86,10,4
2020-05-08,"Cumberland Plateau",30-39,5,0,0
2020-05-08,Portsmouth,10-19,1,0,0
2020-05-08,Chesterfield,Missing,1,0,0
2020-05-08,Alexandria,40-49,227,20,0
2020-05-08,"Thomas Jefferson",70-79,44,14,1
2020-05-08,"Three Rivers",30-39,61,2,0
2020-05-08,"Western Tidewater",70-79,62,16,9
2020-05-08,Arlington,60-69,179,39,9
2020-05-08,"Cumberland Plateau",10-19,11,0,0
2020-05-08,"West Piedmont",30-39,1,0,0
2020-05-08,Peninsula,10-19,8,1,0
2020-05-08,Lenowisco,10-19,2,0,0
2020-05-08,Norfolk,0-9,4,0,0
2020-05-08,"Cumberland Plateau",40-49,4,0,0
2020-05-08,"Eastern Shore",10-19,18,0,0
2020-05-08,"Mount Rogers",10-19,6,0,0
2020-05-08,"Rappahannock Rapidan",0-9,12,1,0
2020-05-08,"Three Rivers",0-9,2,0,0
2020-05-08,Henrico,40-49,137,12,0
2020-05-08,Alexandria,50-59,144,24,7
2020-05-08,Arlington,0-9,10,1,0
2020-05-08,Chickahominy,Missing,2,0,0
2020-05-08,"New River",20-29,18,0,0
2020-05-08,"Virginia Beach",20-29,51,1,0
2020-05-08,Chesapeake,50-59,63,14,1
2020-05-08,Alleghany,80+,19,4,2
2020-05-08,Fairfax,10-19,177,6,0
2020-05-08,Chesapeake,60-69,46,14,3
2020-05-08,"West Piedmont",Missing,0,0,0
2020-05-08,Peninsula,80+,32,22,12
2020-05-08,Crater,40-49,39,9,1
2020-05-08,Chesapeake,40-49,51,8,0
2020-05-08,"Thomas Jefferson",20-29,41,0,0
2020-05-08,"Lord Fairfax",20-29,104,0,0
2020-05-08,Norfolk,20-29,52,0,0
2020-05-08,Arlington,30-39,229,27,0
2020-05-08,"West Piedmont",60-69,14,1,0
2020-05-08,Henrico,50-59,142,18,5
2020-05-08,"West Piedmont",50-59,11,1,0
2020-05-08,"Cumberland Plateau",20-29,1,0,0
2020-05-08,Alexandria,70-79,67,25,7
2020-05-08,Portsmouth,20-29,24,2,0
2020-05-08,"Western Tidewater",30-39,36,1,0
2020-05-08,"Central Shenandoah",0-9,16,0,0
2020-05-08,Henrico,80+,227,51,57
2020-05-08,Alexandria,0-9,43,2,0
2020-05-08,Pittsylvania-Danville,40-49,9,4,0
2020-05-08,Henrico,20-29,86,6,0
2020-05-08,Roanoke,60-69,8,1,0
2020-05-08,Peninsula,30-39,45,5,1
2020-05-08,Alleghany,60-69,20,5,0
2020-05-08,"Prince William",70-79,108,35,14
2020-05-08,Norfolk,60-69,31,13,1
2020-05-08,Southside,40-49,13,3,0
2020-05-08,Chesterfield,30-39,147,1,0
2020-05-08,Loudoun,70-79,62,22,5
2020-05-08,"Central Virginia",40-49,19,0,0
2020-05-08,"New River",Missing,0,0,0
2020-05-08,Chickahominy,20-29,32,0,0
2020-05-08,"New River",0-9,2,0,0
2020-05-08,"Cumberland Plateau",0-9,0,0,0
2020-05-08,"Three Rivers",70-79,19,4,2
2020-05-08,"Rappahannock Rapidan",40-49,101,4,1
2020-05-08,Hampton,0-9,4,0,0
2020-05-08,Piedmont,50-59,66,5,0
2020-05-08,Rappahannock,20-29,127,7,0
2020-05-08,"West Piedmont",20-29,5,0,0
2020-05-08,Arlington,70-79,119,37,15
2020-05-08,Chesterfield,0-9,4,0,0
2020-05-08,"Central Shenandoah",10-19,40,0,0
2020-05-08,Crater,0-9,0,0,0
2020-05-08,Fairfax,70-79,326,122,41
2020-05-08,Rappahannock,80+,12,9,2
2020-05-08,Alexandria,10-19,59,1,0
2020-05-08,Portsmouth,40-49,30,3,0
2020-05-08,"Three Rivers",50-59,39,3,0
2020-05-08,Alleghany,Missing,0,0,0
2020-05-08,Alexandria,30-39,271,15,0
2020-05-08,Southside,Missing,0,0,0
2020-05-08,Portsmouth,60-69,25,8,4
2020-05-08,Roanoke,30-39,11,0,0
2020-05-08,"Three Rivers",60-69,49,7,0
2020-05-08,Fairfax,50-59,940,154,15
2020-05-08,Portsmouth,50-59,37,11,1
2020-05-08,Chickahominy,80+,39,22,15
2020-05-08,"Rappahannock Rapidan",50-59,64,8,0
2020-05-08,Fairfax,80+,436,176,143
2020-05-08,Hampton,Missing,0,0,0
2020-05-08,"Cumberland Plateau",80+,0,0,0
2020-05-08,Alleghany,50-59,34,4,0
2020-05-08,"Prince William",40-49,647,61,2
2020-05-08,Fairfax,Missing,23,0,0
2020-05-08,"Virginia Beach",40-49,72,12,1
2020-05-08,Richmond,Missing,0,0,0
2020-05-08,Norfolk,40-49,54,8,0
2020-05-08,Piedmont,80+,12,2,1
2020-05-08,"Virginia Beach",60-69,75,13,1
2020-05-08,"West Piedmont",40-49,9,0,0
2020-05-08,Arlington,10-19,29,4,0
2020-05-08,Lenowisco,0-9,4,0,0
2020-05-08,Pittsylvania-Danville,50-59,12,5,0
2020-05-08,"Virginia Beach",50-59,75,12,0
2020-05-08,Chesapeake,Missing,0,0,0
2020-05-08,"Central Shenandoah",80+,64,9,10
2020-05-08,"Thomas Jefferson",40-49,36,4,0
2020-05-08,"Rappahannock Rapidan",60-69,41,8,1
2020-05-08,Norfolk,30-39,54,5,0
2020-05-08,"Rappahannock Rapidan",Missing,1,0,0
2020-05-08,"Lord Fairfax",80+,51,12,7
2020-05-08,"Three Rivers",10-19,7,0,0
2020-05-08,Piedmont,40-49,67,3,0
2020-05-08,Norfolk,80+,8,6,3
2020-05-08,Peninsula,20-29,36,1,0
2020-05-08,Norfolk,50-59,45,7,0
2020-05-08,"Thomas Jefferson",50-59,53,9,1
2020-05-08,Richmond,70-79,32,16,6
2020-05-08,Chesterfield,70-79,62,11,5
2020-05-08,Piedmont,30-39,66,0,0
2020-05-08,"Prince William",30-39,575,34,1
2020-05-08,Alleghany,20-29,17,1,0
2020-05-08,Alleghany,0-9,0,0,0
2020-05-08,"Mount Rogers",40-49,22,0,0
2020-05-08,"Eastern Shore",40-49,119,3,1
2020-05-08,"Central Virginia",60-69,28,2,1
2020-05-08,Richmond,10-19,10,1,0
2020-05-08,Pittsylvania-Danville,60-69,8,4,1
2020-05-08,Pittsylvania-Danville,Missing,0,0,0
2020-05-08,Chesterfield,60-69,96,17,8
2020-05-08,Southside,10-19,3,0,0
2020-05-08,"New River",80+,4,2,0
2020-05-08,"Central Virginia",50-59,26,1,1
2020-05-08,Hampton,70-79,9,5,0
2020-05-08,Pittsylvania-Danville,10-19,1,0,0
2020-05-08,Richmond,60-69,79,25,5
2020-05-08,Chickahominy,40-49,47,7,1
2020-05-08,"Three Rivers",80+,20,5,3
2020-05-08,Rappahannock,30-39,148,8,0
2020-05-08,Chickahominy,50-59,59,11,0
2020-05-08,Alleghany,40-49,16,0,0
2020-05-08,"Prince William",50-59,545,68,4
2020-05-08,"Mount Rogers",0-9,6,1,0
2020-05-08,"Eastern Shore",0-9,7,0,0
2020-05-08,"Thomas Jefferson",60-69,45,12,2
2020-05-08,Pittsylvania-Danville,70-79,9,6,0
2020-05-08,Chesterfield,80+,89,11,16
2020-05-08,Richmond,0-9,9,2,0
2020-05-08,Chesapeake,80+,30,10,5
2020-05-08,Peninsula,40-49,49,3,1
2020-05-08,Henrico,0-9,22,0,0
2020-05-08,Lenowisco,80+,0,0,0
2020-05-08,Piedmont,60-69,56,7,1
2020-05-08,"West Piedmont",0-9,0,0,0
2020-05-08,"Rappahannock Rapidan",70-79,16,2,3
2020-05-08,"Central Shenandoah",70-79,63,12,8
2020-05-08,Chesapeake,30-39,55,3,0
2020-05-08,Chickahominy,0-9,1,0,0
2020-05-08,"Prince William",0-9,71,2,0
2020-05-08,"Eastern Shore",50-59,143,5,3
2020-05-08,"Mount Rogers",50-59,23,1,0
2020-05-08,Loudoun,10-19,35,0,0
2020-05-08,Southside,80+,37,4,5
2020-05-08,"Central Virginia",80+,5,2,0
2020-05-08,Rappahannock,Missing,3,0,0
2020-05-08,"Rappahannock Rapidan",30-39,100,7,0
2020-05-08,"New River",50-59,15,2,0
2020-05-08,Richmond,80+,22,8,7
2020-05-08,"Mount Rogers",20-29,23,0,0
2020-05-08,"Eastern Shore",20-29,72,1,0
2020-05-08,Hampton,10-19,5,0,0
2020-05-08,Portsmouth,0-9,1,1,0
2020-05-08,Crater,70-79,31,11,4
2020-05-08,Chesterfield,40-49,151,6,2
2020-05-08,Alexandria,Missing,1,0,0
2020-05-08,Southside,30-39,12,0,0
2020-05-08,"Prince William",Missing,21,0,0
2020-05-08,Hampton,60-69,20,8,1
2020-05-08,Fairfax,20-29,730,37,1
2020-05-08,"Thomas Jefferson",0-9,5,1,0
2020-05-08,Lenowisco,40-49,4,1,0
2020-05-08,"Central Virginia",10-19,9,1,0
2020-05-08,Lenowisco,70-79,4,3,0
2020-05-08,Arlington,50-59,215,37,2
2020-05-08,Piedmont,70-79,24,11,2
2020-05-08,Alexandria,60-69,96,20,1
2020-05-08,Portsmouth,30-39,50,3,0
2020-05-08,Lenowisco,20-29,6,0,0
2020-05-08,"Central Virginia",30-39,26,1,0
2020-05-08,Norfolk,10-19,8,0,0
2020-05-08,"New River",10-19,3,0,0
2020-05-08,"Central Virginia",20-29,25,1,0
2020-05-08,Rappahannock,50-59,122,22,1
2020-05-08,Rappahannock,60-69,82,30,3
2020-05-08,Piedmont,20-29,55,0,0
2020-05-08,"New River",60-69,14,2,0
2020-05-08,Roanoke,40-49,11,0,0
2020-05-08,"Three Rivers",20-29,40,1,0
2020-05-08,Rappahannock,40-49,142,20,1
2020-05-08,Portsmouth,80+,13,4,1
2020-05-08,"Central Shenandoah",Missing,0,0,0
2020-05-08,"Eastern Shore",70-79,27,5,1
2020-05-08,"Mount Rogers",70-79,11,6,1
2020-05-08,"Cumberland Plateau",70-79,2,0,0
2020-05-08,Piedmont,10-19,3,0,0
2020-05-08,Southside,20-29,17,2,0
2020-05-08,Chesterfield,50-59,130,15,1
2020-05-08,"Rappahannock Rapidan",20-29,83,1,0
2020-05-08,"Cumberland Plateau",60-69,2,1,0
2020-05-08,Roanoke,70-79,6,1,0
2020-05-08,"Central Shenandoah",20-29,168,1,0
2020-05-08,Pittsylvania-Danville,80+,3,2,1
2020-05-08,"Virginia Beach",80+,59,18,11
2020-05-08,"Central Shenandoah",50-59,191,14,1
2020-05-08,Lenowisco,Missing,0,0,0
2020-05-08,Fairfax,30-39,1005,83,3
2020-05-08,Lenowisco,60-69,5,4,2
2020-05-08,Loudoun,30-39,151,8,0
2020-05-08,"West Piedmont",80+,3,1,0
2020-05-08,Roanoke,80+,35,3,1
2020-05-08,Fairfax,40-49,1048,131,4
2020-05-08,"Thomas Jefferson",80+,57,19,9
2020-05-08,Roanoke,20-29,9,0,0
2020-05-08,Henrico,60-69,142,23,17
2020-05-08,"Lord Fairfax",40-49,93,3,0
2020-05-08,"Western Tidewater",Missing,0,0,0
2020-05-08,Chickahominy,60-69,38,11,3
2020-05-08,Chesapeake,20-29,32,3,0
2020-05-08,"Three Rivers",Missing,0,0,0
2020-05-08,Henrico,10-19,15,0,0
2020-05-08,"Mount Rogers",30-39,24,3,0
2020-05-08,"Eastern Shore",30-39,109,2,0
