"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-18,Hampton,20-29,30,1,0
2020-05-18,"Central Shenandoah",40-49,213,4,0
2020-05-18,Pittsylvania-Danville,0-9,1,0,0
2020-05-18,Crater,30-39,56,1,0
2020-05-18,"Virginia Beach",70-79,48,22,5
2020-05-18,"Virginia Beach",30-39,82,6,0
2020-05-18,Piedmont,0-9,1,0,0
2020-05-18,"Central Shenandoah",30-39,181,4,0
2020-05-18,Hampton,50-59,34,8,1
2020-05-18,Peninsula,70-79,75,36,10
2020-05-18,Arlington,20-29,245,20,0
2020-05-18,"West Piedmont",70-79,10,6,2
2020-05-18,Richmond,20-29,135,6,0
2020-05-18,Roanoke,0-9,4,0,0
2020-05-18,Hampton,30-39,29,2,0
2020-05-18,"Thomas Jefferson",30-39,58,3,0
2020-05-18,"Western Tidewater",40-49,74,3,0
2020-05-18,Richmond,50-59,119,23,0
2020-05-18,"Western Tidewater",50-59,96,5,0
2020-05-18,Crater,Missing,0,0,0
2020-05-18,Arlington,50-59,264,50,3
2020-05-18,Piedmont,70-79,33,12,2
2020-05-18,Alexandria,60-69,134,27,1
2020-05-18,Portsmouth,30-39,58,3,0
2020-05-18,Lenowisco,20-29,6,0,0
2020-05-18,"Central Virginia",30-39,33,1,0
2020-05-18,Norfolk,10-19,14,1,0
2020-05-18,"New River",10-19,3,0,0
2020-05-18,"Central Virginia",20-29,24,2,0
2020-05-18,Rappahannock,50-59,164,24,1
2020-05-18,Rappahannock,60-69,98,32,4
2020-05-18,Piedmont,20-29,85,0,0
2020-05-18,"New River",60-69,15,2,0
2020-05-18,Roanoke,40-49,16,0,0
2020-05-18,"Three Rivers",20-29,63,1,0
2020-05-18,Rappahannock,40-49,192,25,2
2020-05-18,Portsmouth,80+,14,4,2
2020-05-18,"Central Shenandoah",Missing,1,0,0
2020-05-18,"Eastern Shore",70-79,40,5,1
2020-05-18,"Mount Rogers",70-79,13,6,1
2020-05-18,"Cumberland Plateau",70-79,2,0,0
2020-05-18,Piedmont,10-19,4,0,0
2020-05-18,Southside,20-29,23,2,0
2020-05-18,Chesterfield,50-59,170,17,1
2020-05-18,"Rappahannock Rapidan",20-29,125,2,0
2020-05-18,"Cumberland Plateau",60-69,4,1,0
2020-05-18,Roanoke,70-79,8,2,0
2020-05-18,"Central Shenandoah",20-29,203,4,0
2020-05-18,Pittsylvania-Danville,80+,3,2,1
2020-05-18,"Virginia Beach",80+,64,18,12
2020-05-18,"Central Shenandoah",50-59,223,20,1
2020-05-18,Lenowisco,Missing,0,0,0
2020-05-18,Fairfax,30-39,1533,109,3
2020-05-18,Lenowisco,60-69,5,4,2
2020-05-18,Loudoun,30-39,249,12,0
2020-05-18,"West Piedmont",80+,4,2,0
2020-05-18,Roanoke,80+,36,3,8
2020-05-18,Fairfax,40-49,1545,160,4
2020-05-18,"Thomas Jefferson",80+,61,21,9
2020-05-18,Roanoke,20-29,14,0,0
2020-05-18,Henrico,60-69,166,28,19
2020-05-18,"Lord Fairfax",40-49,137,4,1
2020-05-18,"Western Tidewater",Missing,2,0,0
2020-05-18,Chickahominy,60-69,41,14,4
2020-05-18,Chesapeake,20-29,45,3,0
2020-05-18,"Three Rivers",Missing,1,0,0
2020-05-18,Henrico,70-79,153,39,31
2020-05-18,"Western Tidewater",20-29,36,0,0
2020-05-18,Peninsula,0-9,12,0,0
2020-05-18,Loudoun,40-49,324,17,0
2020-05-18,Pittsylvania-Danville,30-39,10,0,0
2020-05-18,Loudoun,20-29,212,2,0
2020-05-18,Crater,60-69,65,22,8
2020-05-18,Loudoun,80+,120,36,36
2020-05-18,Arlington,80+,152,58,40
2020-05-18,"Virginia Beach",10-19,17,0,0
2020-05-18,"Mount Rogers",80+,5,4,3
2020-05-18,"Eastern Shore",80+,39,12,6
2020-05-18,Crater,10-19,15,0,0
2020-05-18,Lenowisco,30-39,3,1,1
2020-05-18,Norfolk,Missing,4,0,0
2020-05-18,Henrico,Missing,16,1,1
2020-05-18,"New River",40-49,13,1,0
2020-05-18,"Central Virginia",0-9,3,0,0
2020-05-18,"New River",70-79,9,5,1
2020-05-18,Loudoun,0-9,44,1,0
2020-05-18,"Central Virginia",70-79,13,4,1
2020-05-18,Southside,0-9,1,0,0
2020-05-18,"Three Rivers",40-49,93,7,1
2020-05-18,Chickahominy,30-39,44,0,0
2020-05-18,"Central Shenandoah",60-69,156,25,4
2020-05-18,"Western Tidewater",60-69,94,10,4
2020-05-18,"Cumberland Plateau",30-39,5,0,0
2020-05-18,Portsmouth,10-19,1,0,0
2020-05-18,Chesterfield,Missing,11,0,0
2020-05-18,Alexandria,40-49,287,24,0
2020-05-18,"Thomas Jefferson",70-79,46,15,1
2020-05-18,"Three Rivers",30-39,95,2,0
2020-05-18,"Western Tidewater",70-79,72,17,10
2020-05-18,Arlington,60-69,202,54,13
2020-05-18,"Cumberland Plateau",10-19,11,0,0
2020-05-18,"West Piedmont",30-39,10,0,0
2020-05-18,Peninsula,10-19,9,1,0
2020-05-18,Lenowisco,10-19,2,0,0
2020-05-18,Chesapeake,0-9,8,1,0
2020-05-18,Peninsula,50-59,93,15,2
2020-05-18,"Cumberland Plateau",Missing,0,0,0
2020-05-18,Peninsula,60-69,97,26,3
2020-05-18,"Lord Fairfax",30-39,137,9,0
2020-05-18,"Virginia Beach",Missing,9,0,0
2020-05-18,Arlington,40-49,268,42,2
2020-05-18,"West Piedmont",10-19,5,0,0
2020-05-18,Chickahominy,70-79,35,15,4
2020-05-18,Pittsylvania-Danville,20-29,7,0,0
2020-05-18,Loudoun,50-59,266,22,1
2020-05-18,Richmond,30-39,154,9,0
2020-05-18,"Thomas Jefferson",Missing,0,0,0
2020-05-18,"Rappahannock Rapidan",80+,16,8,4
2020-05-18,"Lord Fairfax",Missing,1,0,0
2020-05-18,"Cumberland Plateau",50-59,3,1,0
2020-05-18,Loudoun,Missing,4,0,0
2020-05-18,Southside,50-59,35,5,0
2020-05-18,Chesterfield,20-29,133,3,0
2020-05-18,Norfolk,70-79,18,13,1
2020-05-18,Alleghany,10-19,2,0,0
2020-05-18,Crater,80+,29,6,0
2020-05-18,Portsmouth,Missing,0,0,0
2020-05-18,"Western Tidewater",10-19,6,0,0
2020-05-18,Chesterfield,10-19,78,0,0
2020-05-18,Southside,60-69,32,9,3
