"﻿Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-21,Southside,"Not Reported",3,0,0
2020-05-21,Chesapeake,Female,231,42,6
2020-05-21,Richmond,Female,423,50,5
2020-05-21,Roanoke,Male,56,4,2
2020-05-21,Fairfax,"Not Reported",64,4,1
2020-05-21,"Thomas Jefferson",Female,215,37,5
2020-05-21,Chesapeake,"Not Reported",0,0,0
2020-05-21,"Cumberland Plateau",Male,14,1,0
2020-05-21,"Eastern Shore",Female,478,25,13
2020-05-21,"Lord Fairfax","Not Reported",9,0,0
2020-05-21,Rappahannock,"Not Reported",4,1,0
2020-05-21,"Central Shenandoah","Not Reported",4,0,0
2020-05-21,Peninsula,Male,243,60,12
2020-05-21,Norfolk,Male,190,29,5
2020-05-21,Alexandria,Female,830,75,20
2020-05-21,Lenowisco,Male,22,8,3
2020-05-21,Pittsylvania-Danville,Female,43,14,1
2020-05-21,"New River","Not Reported",1,0,0
2020-05-21,Chesterfield,"Not Reported",31,0,0
2020-05-21,Loudoun,Male,839,80,22
2020-05-21,"Rappahannock Rapidan",Female,425,25,4
2020-05-21,Piedmont,Female,127,15,1
2020-05-21,Richmond,Male,451,71,13
2020-05-21,Crater,Female,231,47,10
2020-05-21,Portsmouth,Female,117,22,5
2020-05-21,Arlington,"Not Reported",9,0,0
2020-05-21,"Mount Rogers","Not Reported",1,0,0
2020-05-21,"Thomas Jefferson","Not Reported",1,0,0
2020-05-21,"Three Rivers","Not Reported",2,0,0
2020-05-21,Hampton,Male,72,19,2
2020-05-21,Alleghany,Male,69,15,3
2020-05-21,Roanoke,Female,79,3,6
2020-05-21,Loudoun,"Not Reported",3,0,0
2020-05-21,Fairfax,Female,4271,512,150
2020-05-21,"Western Tidewater",Male,288,40,19
2020-05-21,Peninsula,"Not Reported",3,0,0
2020-05-21,"New River",Male,41,8,1
2020-05-21,"Central Shenandoah",Male,612,48,15
2020-05-21,Southside,Male,79,17,8
2020-05-21,Chesterfield,Male,572,41,19
2020-05-21,Arlington,Female,852,161,45
2020-05-21,Rappahannock,Male,534,74,10
2020-05-21,"Central Virginia",Male,102,9,3
2020-05-21,Alleghany,"Not Reported",1,0,0
2020-05-21,Henrico,Male,563,90,56
2020-05-21,"Thomas Jefferson",Male,178,31,8
2020-05-21,"Lord Fairfax",Male,448,44,17
2020-05-21,"Three Rivers",Male,313,13,1
2020-05-21,Richmond,"Not Reported",14,2,2
2020-05-21,Pittsylvania-Danville,Male,28,9,1
2020-05-21,Portsmouth,"Not Reported",2,0,0
2020-05-21,Norfolk,"Not Reported",0,0,0
2020-05-21,Chesapeake,Male,181,39,7
2020-05-21,Chickahominy,Female,226,38,13
2020-05-21,"Prince William",Male,2618,269,39
2020-05-21,"Eastern Shore","Not Reported",4,0,0
2020-05-21,"Eastern Shore",Male,433,33,14
2020-05-21,"Rappahannock Rapidan",Male,450,44,7
2020-05-21,Henrico,"Not Reported",2,0,0
2020-05-21,"Cumberland Plateau",Female,18,1,0
2020-05-21,"West Piedmont",Male,51,8,2
2020-05-21,Hampton,"Not Reported",2,0,0
2020-05-21,Alexandria,"Not Reported",6,0,0
2020-05-21,"Western Tidewater","Not Reported",3,0,0
2020-05-21,"Cumberland Plateau","Not Reported",0,0,0
2020-05-21,"Virginia Beach",Male,262,49,12
2020-05-21,Alleghany,Female,100,9,3
2020-05-21,Lenowisco,Female,22,7,1
2020-05-21,"Virginia Beach","Not Reported",2,0,0
2020-05-21,"Western Tidewater",Female,280,18,12
2020-05-21,"Mount Rogers",Male,121,13,4
2020-05-21,"Lord Fairfax",Female,548,49,20
2020-05-21,Piedmont,"Not Reported",0,0,0
2020-05-21,Alexandria,Male,791,96,17
2020-05-21,Pittsylvania-Danville,"Not Reported",0,0,0
2020-05-21,"West Piedmont","Not Reported",1,0,0
2020-05-21,Loudoun,Female,858,67,27
2020-05-21,Hampton,Female,93,11,1
2020-05-21,Henrico,Female,774,84,58
2020-05-21,"Prince William","Not Reported",32,1,0
2020-05-21,Chickahominy,Male,155,39,13
2020-05-21,"Rappahannock Rapidan","Not Reported",24,1,0
2020-05-21,Peninsula,Female,273,53,19
2020-05-21,Lenowisco,"Not Reported",0,0,0
2020-05-21,Crater,"Not Reported",5,2,0
2020-05-21,Chickahominy,"Not Reported",3,0,0
2020-05-21,Portsmouth,Male,126,18,6
2020-05-21,"New River",Female,48,4,0
2020-05-21,Rappahannock,Female,569,55,4
2020-05-21,"Central Virginia",Female,77,6,0
2020-05-21,Roanoke,"Not Reported",0,0,0
2020-05-21,"West Piedmont",Female,64,5,1
2020-05-21,"Mount Rogers",Female,132,6,2
2020-05-21,Piedmont,Male,499,26,4
2020-05-21,Chesterfield,Female,637,32,17
2020-05-21,Fairfax,Male,4342,665,166
2020-05-21,Crater,Male,232,32,4
2020-05-21,"Central Virginia","Not Reported",0,0,0
2020-05-21,"Prince William",Female,2499,221,49
2020-05-21,"Virginia Beach",Female,320,38,7
2020-05-21,Norfolk,Female,187,30,1
2020-05-21,"Three Rivers",Female,126,20,5
2020-05-21,Arlington,Male,902,185,44
2020-05-21,"Central Shenandoah",Female,698,56,13
2020-05-21,Southside,Female,153,17,13
