"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
5/28/2020,22660,8,11
5/28/2020,22663,6,11
5/28/2020,22664,141,158
5/28/2020,22701,562,1384
5/28/2020,22709,Suppressed*,26
5/28/2020,22711,0,2
5/28/2020,22712,78,351
5/28/2020,22713,6,32
5/28/2020,22714,15,41
5/28/2020,22715,Suppressed*,26
5/28/2020,22716,Suppressed*,13
5/28/2020,22718,Suppressed*,13
5/28/2020,22719,0,6
5/28/2020,22720,0,22
5/28/2020,22722,0,1
5/28/2020,22723,0,3
5/28/2020,22724,11,58
5/28/2020,22726,22,78
5/28/2020,22727,18,157
5/28/2020,22728,7,83
5/28/2020,22729,Suppressed*,11
5/28/2020,22730,Suppressed*,3
5/28/2020,22731,Suppressed*,8
5/28/2020,22732,Suppressed*,9
5/28/2020,22733,12,48
5/28/2020,22734,20,115
5/28/2020,22735,Suppressed*,45
5/28/2020,22736,Suppressed*,17
5/28/2020,22737,6,65
5/28/2020,22738,Suppressed*,27
5/28/2020,22740,Suppressed*,29
5/28/2020,22741,0,5
5/28/2020,22742,15,67
5/28/2020,22743,0,2
5/28/2020,22747,0,22
5/28/2020,22749,0,4
5/28/2020,22801,532,1358
5/28/2020,22802,435,1250
5/28/2020,22807,Suppressed*,3
5/28/2020,22810,Suppressed*,17
5/28/2020,22811,Suppressed*,21
5/28/2020,22812,17,220
5/28/2020,22815,66,253
5/28/2020,22820,0,2
5/28/2020,22821,18,129
5/28/2020,22824,66,83
5/28/2020,22827,47,326
5/28/2020,22830,14,50
5/28/2020,22831,Suppressed*,21
5/28/2020,22832,Suppressed*,23
5/28/2020,22834,Suppressed*,36
5/28/2020,22835,134,340
5/28/2020,22840,9,102
5/28/2020,22841,12,75
5/28/2020,22842,54,111
5/28/2020,22843,Suppressed*,42
5/28/2020,22844,32,125
5/28/2020,22845,0,3
5/28/2020,22846,7,56
5/28/2020,22847,Suppressed*,15
5/28/2020,22849,15,121
5/28/2020,22850,6,33
5/28/2020,22851,58,135
5/28/2020,22853,45,149
5/28/2020,22901,108,1294
5/28/2020,22902,42,778
5/28/2020,22903,64,962
5/28/2020,22904,0,6
5/28/2020,22911,20,560
5/28/2020,22920,Suppressed*,68
5/28/2020,22922,5,58
5/28/2020,22923,10,146
5/28/2020,22931,0,9
5/28/2020,22932,15,240
5/28/2020,22935,Suppressed*,31
5/28/2020,22936,Suppressed*,125
5/28/2020,22937,Suppressed*,46
5/28/2020,22938,Suppressed*,38
5/28/2020,22939,6,103
5/28/2020,22940,Suppressed*,28
5/28/2020,22942,11,337
5/28/2020,22943,0,13
5/28/2020,22946,Suppressed*,7
5/28/2020,22947,Suppressed*,121
5/28/2020,22948,0,4
5/28/2020,22949,0,46
5/28/2020,22952,0,45
5/28/2020,22958,Suppressed*,43
5/28/2020,22959,Suppressed*,70
5/28/2020,22960,31,389
5/28/2020,22963,25,492
5/28/2020,22964,0,4
5/28/2020,22967,Suppressed*,31
5/28/2020,22968,14,306
5/28/2020,22969,Suppressed*,40
5/28/2020,22971,0,50
5/28/2020,22972,Suppressed*,18
5/28/2020,22973,8,209
5/28/2020,22974,6,156
5/28/2020,22976,0,9
5/28/2020,22980,46,672
5/28/2020,22989,0,4
5/28/2020,23002,21,344
5/28/2020,23004,10,52
5/28/2020,23005,58,490
5/28/2020,23009,17,172
5/28/2020,23011,Suppressed*,26
5/28/2020,23015,11,105
5/28/2020,23021,0,7
5/28/2020,23022,8,46
5/28/2020,23023,Suppressed*,6
5/28/2020,23024,26,215
5/28/2020,23025,0,9
5/28/2020,23027,Suppressed*,50
5/28/2020,23030,18,152
5/28/2020,23032,0,3
5/28/2020,23035,Suppressed*,21
5/28/2020,23038,8,51
5/28/2020,23039,Suppressed*,30
5/28/2020,23040,12,142
5/28/2020,23043,Suppressed*,22
5/28/2020,23045,0,2
5/28/2020,23047,5,34
5/28/2020,23050,Suppressed*,10
5/28/2020,23055,38,66
5/28/2020,23056,0,0
5/28/2020,23059,55,754
5/28/2020,23060,116,966
5/28/2020,23061,17,335
5/28/2020,23062,5,61
5/28/2020,23063,55,221
5/28/2020,23064,0,2
5/28/2020,23065,Suppressed*,38
5/28/2020,23066,0,4
5/28/2020,23068,0,6
5/28/2020,23069,9,72
5/28/2020,23070,0,6
5/28/2020,23071,Suppressed*,25
5/28/2020,23072,7,231
5/28/2020,23075,121,419
5/28/2020,23076,0,13
5/28/2020,23079,0,3
5/28/2020,23083,Suppressed*,59
5/28/2020,23084,6,78
5/28/2020,23085,Suppressed*,9
5/28/2020,23086,Suppressed*,57
5/28/2020,23089,8,143
5/28/2020,23091,0,13
5/28/2020,23092,0,8
5/28/2020,23093,30,482
5/28/2020,23102,8,63
5/28/2020,23103,16,146
5/28/2020,23106,Suppressed*,26
5/28/2020,23108,0,2
5/28/2020,23109,Suppressed*,38
5/28/2020,23110,0,15
5/28/2020,23111,103,961
5/28/2020,23112,112,1262
5/28/2020,23113,84,788
5/28/2020,23114,40,506
5/28/2020,23115,Suppressed*,9
5/28/2020,23116,112,902
5/28/2020,23117,14,299
5/28/2020,23119,Suppressed*,4
5/28/2020,23120,30,278
5/28/2020,23123,16,115
5/28/2020,23124,6,99
5/28/2020,23125,0,1
5/28/2020,23126,0,7
5/28/2020,23128,Suppressed*,22
5/28/2020,23129,0,5
5/28/2020,23130,Suppressed*,7
5/28/2020,23138,0,5
5/28/2020,23139,30,536
5/28/2020,23140,18,173
5/28/2020,23141,14,170
5/28/2020,23146,6,50
5/28/2020,23148,Suppressed*,33
5/28/2020,23149,8,66
5/28/2020,23150,63,382
5/28/2020,23153,Suppressed*,33
5/28/2020,23156,Suppressed*,32
5/28/2020,23160,Suppressed*,10
5/28/2020,23161,0,1
5/28/2020,23163,0,1
5/28/2020,23168,9,224
5/28/2020,23169,0,18
5/28/2020,23173,0,2
5/28/2020,23175,Suppressed*,24
5/28/2020,23176,0,8
5/28/2020,23177,0,16
5/28/2020,23180,0,5
5/28/2020,23181,Suppressed*,141
5/28/2020,23185,144,1364
5/28/2020,23187,0,16
5/28/2020,23188,127,1333
5/28/2020,23192,11,132
5/28/2020,23219,14,124
5/28/2020,23220,70,638
5/28/2020,23221,27,306
5/28/2020,23222,92,685
5/28/2020,23223,272,1655
5/28/2020,23224,479,1730
5/28/2020,23225,250,1650
5/28/2020,23226,133,557
5/28/2020,23227,91,791
5/28/2020,23228,157,1119
5/28/2020,23229,124,931
5/28/2020,23230,19,205
5/28/2020,23231,123,952
5/28/2020,23233,115,833
5/28/2020,23234,425,1727
5/28/2020,23235,118,1166
5/28/2020,23236,70,865
5/28/2020,23237,132,778
5/28/2020,23238,233,1005
5/28/2020,23250,0,2
5/28/2020,23294,73,507
5/28/2020,23301,66,156
5/28/2020,23302,Suppressed*,11
5/28/2020,23303,15,67
5/28/2020,23304,Suppressed*,11
5/28/2020,23306,23,78
5/28/2020,23307,15,45
5/28/2020,23308,40,141
5/28/2020,23310,19,116
5/28/2020,23313,Suppressed*,4
5/28/2020,23314,11,205
5/28/2020,23315,Suppressed*,41
5/28/2020,23316,11,52
5/28/2020,23320,159,1902
5/28/2020,23321,52,878
5/28/2020,23322,93,1209
5/28/2020,23323,72,858
5/28/2020,23324,58,580
5/28/2020,23325,46,513
5/28/2020,23336,9,78
5/28/2020,23337,0,12
5/28/2020,23347,15,42
5/28/2020,23350,62,202
5/28/2020,23354,13,28
5/28/2020,23356,Suppressed*,40
5/28/2020,23357,35,78
5/28/2020,23358,0,2
5/28/2020,23359,14,33
5/28/2020,23389,Suppressed*,4
5/28/2020,23395,16,51
5/28/2020,23398,Suppressed*,11
5/28/2020,23401,5,23
5/28/2020,23405,10,38
5/28/2020,23407,47,105
5/28/2020,23408,Suppressed*,6
5/28/2020,23409,Suppressed*,7
5/28/2020,23410,55,159
5/28/2020,23413,74,237
5/28/2020,23414,24,61
5/28/2020,23415,36,144
5/28/2020,23416,11,62
5/28/2020,23417,57,195
5/28/2020,23418,52,124
5/28/2020,23420,73,188
5/28/2020,23421,144,638
5/28/2020,23422,5,20
5/28/2020,23423,Suppressed*,11
5/28/2020,23426,5,8
5/28/2020,23427,5,12
5/28/2020,23430,32,394
5/28/2020,23432,7,31
5/28/2020,23433,0,33
5/28/2020,23434,172,1642
5/28/2020,23435,116,859
5/28/2020,23436,0,20
5/28/2020,23437,6,139
5/28/2020,23438,Suppressed*,64
5/28/2020,23440,0,7
5/28/2020,23441,23,61
5/28/2020,23442,22,105
5/28/2020,23451,54,1216
5/28/2020,23452,107,1897
5/28/2020,23453,53,944
5/28/2020,23454,95,1684
5/28/2020,23455,46,1300
5/28/2020,23456,70,1447
5/28/2020,23457,6,102
5/28/2020,23459,Suppressed*,66
5/28/2020,23460,0,24
5/28/2020,23461,0,11
5/28/2020,23462,134,2028
5/28/2020,23464,94,1834
5/28/2020,23480,Suppressed*,15
5/28/2020,23486,Suppressed*,6
5/28/2020,23487,62,185
5/28/2020,23488,8,25
5/28/2020,23502,43,660
5/28/2020,23503,52,747
5/28/2020,23504,57,1037
5/28/2020,23505,38,659
5/28/2020,23507,8,194
5/28/2020,23508,32,350
5/28/2020,23509,33,376
5/28/2020,23510,50,486
5/28/2020,23511,0,85
5/28/2020,23513,55,840
5/28/2020,23517,7,129
5/28/2020,23518,58,895
5/28/2020,23523,13,210
5/28/2020,23551,0,1
5/28/2020,23601,27,621
5/28/2020,23602,51,823
5/28/2020,23603,Suppressed*,59
5/28/2020,23604,Suppressed*,34
5/28/2020,23605,18,293
5/28/2020,23606,42,590
5/28/2020,23607,27,405
5/28/2020,23608,82,863
5/28/2020,23651,Suppressed*,11
5/28/2020,23661,17,285
5/28/2020,23662,7,262
5/28/2020,23663,13,262
5/28/2020,23664,8,192
5/28/2020,23665,Suppressed*,37
5/28/2020,23666,85,1102
5/28/2020,23669,59,807
5/28/2020,23690,0,59
5/28/2020,23691,0,9
5/28/2020,23692,17,361
5/28/2020,23693,13,346
5/28/2020,23696,0,62
5/28/2020,23701,121,1054
5/28/2020,23702,21,325
5/28/2020,23703,60,775
5/28/2020,23704,45,792
5/28/2020,23707,30,414
5/28/2020,23708,Suppressed*,147
5/28/2020,23709,0,125
5/28/2020,23801,10,126
5/28/2020,23803,122,1124
5/28/2020,23805,57,546
5/28/2020,23806,0,2
5/28/2020,23821,Suppressed*,35
5/28/2020,23824,11,188
5/28/2020,23827,Suppressed*,40
5/28/2020,23828,Suppressed*,16
5/28/2020,23829,81,477
5/28/2020,23830,Suppressed*,46
5/28/2020,23831,101,924
5/28/2020,23832,166,1119
5/28/2020,23833,Suppressed*,33
5/28/2020,23834,115,803
5/28/2020,23836,35,308
5/28/2020,23837,49,132
5/28/2020,23838,30,338
5/28/2020,23839,Suppressed*,30
5/28/2020,23840,Suppressed*,50
5/28/2020,23841,11,96
5/28/2020,23842,9,140
5/28/2020,23843,0,7
5/28/2020,23844,Suppressed*,11
5/28/2020,23845,0,6
5/28/2020,23846,Suppressed*,21
5/28/2020,23847,110,445
5/28/2020,23850,0,36
5/28/2020,23851,40,600
5/28/2020,23856,Suppressed*,11
5/28/2020,23857,Suppressed*,18
5/28/2020,23860,98,1164
5/28/2020,23866,Suppressed*,65
5/28/2020,23867,23,89
5/28/2020,23868,14,97
5/28/2020,23872,5,70
5/28/2020,23874,0,31
5/28/2020,23875,33,319
5/28/2020,23876,0,3
5/28/2020,23878,Suppressed*,34
5/28/2020,23879,5,14
5/28/2020,23881,Suppressed*,50
5/28/2020,23882,6,71
5/28/2020,23883,Suppressed*,58
5/28/2020,23884,Suppressed*,0
5/28/2020,23885,Suppressed*,69
5/28/2020,23887,0,4
5/28/2020,23888,5,59
5/28/2020,23889,Suppressed*,10
5/28/2020,23890,61,167
5/28/2020,23891,64,113
5/28/2020,23893,Suppressed*,7
5/28/2020,23894,0,11
5/28/2020,23897,Suppressed*,17
5/28/2020,23898,6,50
5/28/2020,23899,Suppressed*,14
5/28/2020,23901,93,623
5/28/2020,23915,Suppressed*,18
5/28/2020,23917,10,64
5/28/2020,23919,5,37
5/28/2020,23920,Suppressed*,49
5/28/2020,23921,8,91
5/28/2020,23922,10,162
5/28/2020,23923,8,84
5/28/2020,23924,93,233
5/28/2020,23927,64,213
5/28/2020,23930,5,170
5/28/2020,23934,Suppressed*,33
5/28/2020,23936,415,334
5/28/2020,23937,Suppressed*,78
5/28/2020,23938,0,7
5/28/2020,23942,6,47
5/28/2020,23943,0,3
5/28/2020,23944,Suppressed*,80
5/28/2020,23947,Suppressed*,131
5/28/2020,23950,9,63
5/28/2020,23952,0,8
5/28/2020,23954,Suppressed*,65
5/28/2020,23958,13,140
5/28/2020,23959,0,33
5/28/2020,23960,22,103
5/28/2020,23962,Suppressed*,32
5/28/2020,23963,0,13
5/28/2020,23964,0,35
5/28/2020,23966,8,90
5/28/2020,23967,Suppressed*,30
5/28/2020,23968,Suppressed*,26
5/28/2020,23970,15,136
5/28/2020,23974,6,128
5/28/2020,23976,0,13
5/28/2020,24011,0,11
5/28/2020,24012,59,274
5/28/2020,24013,8,53
5/28/2020,24014,54,158
5/28/2020,24015,14,94
5/28/2020,24016,5,83
5/28/2020,24017,15,250
5/28/2020,24018,36,354
5/28/2020,24019,11,218
5/28/2020,24053,Suppressed*,38
5/28/2020,24054,15,94
5/28/2020,24055,17,193
5/28/2020,24058,0,4
5/28/2020,24059,0,7
5/28/2020,24060,37,551
5/28/2020,24064,0,28
5/28/2020,24065,Suppressed*,38
5/28/2020,24066,Suppressed*,19
5/28/2020,24067,Suppressed*,16
5/28/2020,24069,Suppressed*,37
5/28/2020,24070,Suppressed*,20
5/28/2020,24072,0,12
5/28/2020,24073,21,469
5/28/2020,24076,0,10
5/28/2020,24077,Suppressed*,5
5/28/2020,24078,18,129
5/28/2020,24079,Suppressed*,16
5/28/2020,24082,0,5
5/28/2020,24083,7,29
5/28/2020,24084,8,224
5/28/2020,24085,7,13
5/28/2020,24087,6,68
5/28/2020,24088,0,14
5/28/2020,24089,Suppressed*,41
5/28/2020,24090,10,26
5/28/2020,24091,Suppressed*,70
5/28/2020,24092,Suppressed*,13
5/28/2020,24093,0,1
5/28/2020,24095,Suppressed*,27
5/28/2020,24101,Suppressed*,39
5/28/2020,24102,0,4
5/28/2020,24104,Suppressed*,79
5/28/2020,24105,0,5
5/28/2020,24112,60,479
5/28/2020,24120,Suppressed*,12
5/28/2020,24121,Suppressed*,117
5/28/2020,24122,Suppressed*,18
5/28/2020,24124,Suppressed*,45
5/28/2020,24127,Suppressed*,57
5/28/2020,24128,Suppressed*,18
5/28/2020,24131,0,1
5/28/2020,24132,0,8
5/28/2020,24133,Suppressed*,42
5/28/2020,24134,0,46
5/28/2020,24136,0,21
5/28/2020,24137,Suppressed*,19
5/28/2020,24138,0,28
5/28/2020,24139,0,12
5/28/2020,24141,11,198
5/28/2020,24142,0,3
5/28/2020,24147,Suppressed*,12
5/28/2020,24148,13,109
5/28/2020,24149,0,33
5/28/2020,24150,Suppressed*,5
5/28/2020,24151,16,75
5/28/2020,24153,60,775
5/28/2020,24161,0,8
5/28/2020,24162,6,50
5/28/2020,24165,Suppressed*,34
5/28/2020,24167,0,4
5/28/2020,24168,Suppressed*,23
5/28/2020,24171,12,90
5/28/2020,24174,Suppressed*,31
5/28/2020,24175,Suppressed*,44
5/28/2020,24176,Suppressed*,18
5/28/2020,24179,15,128
5/28/2020,24184,6,25
5/28/2020,24185,0,8
5/28/2020,24201,Suppressed*,369
5/28/2020,24202,8,212
5/28/2020,24210,19,313
5/28/2020,24211,10,173
5/28/2020,24216,10,83
5/28/2020,24217,0,4
5/28/2020,24219,9,433
5/28/2020,24220,0,10
5/28/2020,24221,0,6
5/28/2020,24224,5,80
5/28/2020,24225,0,14
5/28/2020,24226,0,19
5/28/2020,24228,0,96
5/28/2020,24230,0,119
5/28/2020,24236,5,42
5/28/2020,24237,0,9
5/28/2020,24239,0,5
5/28/2020,24243,0,53
5/28/2020,24244,Suppressed*,143
5/28/2020,24245,0,23
5/28/2020,24246,0,8
5/28/2020,24248,Suppressed*,52
5/28/2020,24250,0,17
5/28/2020,24251,Suppressed*,200
5/28/2020,24256,0,50
5/28/2020,24258,0,30
5/28/2020,24260,0,79
5/28/2020,24263,Suppressed*,137
5/28/2020,24265,0,14
5/28/2020,24266,Suppressed*,132
5/28/2020,24269,0,4
5/28/2020,24270,Suppressed*,7
5/28/2020,24271,0,55
5/28/2020,24272,0,8
5/28/2020,24273,Suppressed*,84
5/28/2020,24277,Suppressed*,120
5/28/2020,24279,Suppressed*,40
5/28/2020,24280,0,8
5/28/2020,24281,0,40
5/28/2020,24282,0,16
5/28/2020,24283,0,59
5/28/2020,24290,0,41
5/28/2020,24292,0,12
5/28/2020,24293,Suppressed*,138
5/28/2020,24301,5,338
5/28/2020,24311,0,31
5/28/2020,24312,0,37
5/28/2020,24313,Suppressed*,13
5/28/2020,24314,0,29
5/28/2020,24315,0,42
5/28/2020,24316,0,2
5/28/2020,24317,5,58
5/28/2020,24318,0,10
5/28/2020,24319,5,99
5/28/2020,24322,0,3
5/28/2020,24323,Suppressed*,12
5/28/2020,24324,0,43
5/28/2020,24325,Suppressed*,12
5/28/2020,24326,0,12
5/28/2020,24328,Suppressed*,26
5/28/2020,24330,17,76
5/28/2020,24333,158,623
5/28/2020,24340,Suppressed*,89
5/28/2020,24343,35,234
5/28/2020,24347,Suppressed*,31
5/28/2020,24348,Suppressed*,89
5/28/2020,24350,0,17
5/28/2020,24351,0,6
5/28/2020,24352,Suppressed*,13
5/28/2020,24354,6,225
5/28/2020,24360,5,114
5/28/2020,24361,Suppressed*,86
5/28/2020,24363,0,13
5/28/2020,24366,Suppressed*,19
5/28/2020,24368,Suppressed*,81
5/28/2020,24370,Suppressed*,88
5/28/2020,24374,0,19
5/28/2020,24375,0,11
5/28/2020,24377,0,4
5/28/2020,24378,Suppressed*,13
5/28/2020,24380,Suppressed*,13
5/28/2020,24381,Suppressed*,53
5/28/2020,24382,9,268
5/28/2020,24401,49,628
5/28/2020,24412,0,1
5/28/2020,24413,0,6
5/28/2020,24415,0,2
5/28/2020,24416,13,49
5/28/2020,24421,Suppressed*,38
5/28/2020,24422,7,121
5/28/2020,24426,14,274
5/28/2020,24430,Suppressed*,42
5/28/2020,24431,5,61
5/28/2020,24432,Suppressed*,1
5/28/2020,24433,0,1
5/28/2020,24435,Suppressed*,24
5/28/2020,24437,0,12
5/28/2020,24439,0,14
5/28/2020,24440,8,55
5/28/2020,24441,29,157
5/28/2020,24442,0,2
5/28/2020,24445,0,34
5/28/2020,24448,0,6
5/28/2020,24450,9,77
5/28/2020,24457,0,15
5/28/2020,24458,0,5
5/28/2020,24459,6,7
5/28/2020,24460,0,18
5/28/2020,24465,Suppressed*,21
5/28/2020,24467,Suppressed*,33
5/28/2020,24471,Suppressed*,38
5/28/2020,24472,Suppressed*,25
5/28/2020,24473,0,6
5/28/2020,24474,0,9
5/28/2020,24476,Suppressed*,8
5/28/2020,24477,15,185
5/28/2020,24479,0,29
5/28/2020,24482,5,79
5/28/2020,24483,Suppressed*,7
5/28/2020,24484,0,7
5/28/2020,24485,Suppressed*,6
5/28/2020,24486,20,93
5/28/2020,24487,0,5
5/28/2020,24501,29,587
5/28/2020,24502,34,839
5/28/2020,24503,13,404
5/28/2020,24504,7,188
5/28/2020,24517,Suppressed*,127
5/28/2020,24520,Suppressed*,40
5/28/2020,24521,8,254
5/28/2020,24522,21,258
5/28/2020,24523,13,491
5/28/2020,24526,Suppressed*,34
5/28/2020,24527,Suppressed*,51
5/28/2020,24528,Suppressed*,76
5/28/2020,24529,Suppressed*,58
5/28/2020,24530,0,20
5/28/2020,24531,5,129
5/28/2020,24534,5,42
5/28/2020,24536,0,3
5/28/2020,24538,Suppressed*,110
5/28/2020,24539,0,7
5/28/2020,24540,28,531
5/28/2020,24541,27,493
5/28/2020,24549,Suppressed*,64
5/28/2020,24550,5,142
5/28/2020,24551,20,487
5/28/2020,24553,Suppressed*,45
5/28/2020,24554,Suppressed*,85
5/28/2020,24555,Suppressed*,16
5/28/2020,24556,0,78
5/28/2020,24557,5,140
5/28/2020,24558,5,187
5/28/2020,24562,0,15
5/28/2020,24563,Suppressed*,111
5/28/2020,24565,0,16
5/28/2020,24566,Suppressed*,26
5/28/2020,24569,0,20
5/28/2020,24571,Suppressed*,41
5/28/2020,24572,13,387
5/28/2020,24574,Suppressed*,69
5/28/2020,24577,Suppressed*,96
5/28/2020,24578,Suppressed*,3
5/28/2020,24579,0,5
5/28/2020,24580,Suppressed*,22
5/28/2020,24586,Suppressed*,95
5/28/2020,24588,Suppressed*,211
5/28/2020,24589,0,50
5/28/2020,24590,11,250
5/28/2020,24592,13,375
5/28/2020,24593,Suppressed*,39
5/28/2020,24594,Suppressed*,38
5/28/2020,24595,0,7
5/28/2020,24597,Suppressed*,23
5/28/2020,24598,Suppressed*,42
5/28/2020,24599,Suppressed*,18
5/28/2020,24601,0,1
5/28/2020,24602,0,11
5/28/2020,24603,Suppressed*,12
5/28/2020,24605,Suppressed*,157
5/28/2020,24606,0,3
5/28/2020,24607,0,2
5/28/2020,24609,Suppressed*,104
5/28/2020,24612,0,3
5/28/2020,24613,0,23
5/28/2020,24614,17,290
5/28/2020,24620,0,19
5/28/2020,24622,0,20
5/28/2020,24628,0,5
5/28/2020,24630,0,89
5/28/2020,24631,0,25
5/28/2020,24634,0,8
5/28/2020,24635,0,11
5/28/2020,24637,Suppressed*,38
5/28/2020,24639,Suppressed*,64
5/28/2020,24641,0,138
5/28/2020,24646,0,7
5/28/2020,24649,0,29
5/28/2020,24651,0,82
5/28/2020,24656,0,44
5/28/2020,24657,0,3
5/28/2020,"Not Reported",926,37004
5/28/2020,Out-of-State,0,4923
