"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-22,Alexandria,50-59,221,35,7
2020-05-22,Arlington,0-9,29,2,0
2020-05-22,Chickahominy,Missing,5,0,0
2020-05-22,"New River",20-29,23,0,0
2020-05-22,"Virginia Beach",20-29,74,2,0
2020-05-22,Chesapeake,50-59,82,16,1
2020-05-22,Alleghany,80+,21,7,5
2020-05-22,Fairfax,10-19,385,12,0
2020-05-22,Chesapeake,60-69,56,17,4
2020-05-22,"West Piedmont",Missing,0,0,0
2020-05-22,Peninsula,80+,44,23,15
2020-05-22,Crater,40-49,74,11,1
2020-05-22,Chesapeake,40-49,67,12,0
2020-05-22,"Thomas Jefferson",20-29,51,0,0
2020-05-22,"Lord Fairfax",20-29,160,2,0
2020-05-22,Norfolk,20-29,82,1,0
2020-05-22,Arlington,30-39,327,37,0
2020-05-22,"West Piedmont",60-69,20,1,0
2020-05-22,Henrico,50-59,190,22,6
2020-05-22,"West Piedmont",50-59,26,2,0
2020-05-22,"Cumberland Plateau",20-29,1,0,0
2020-05-22,Alexandria,70-79,83,32,12
2020-05-22,Portsmouth,20-29,36,2,0
2020-05-22,"Western Tidewater",30-39,49,2,0
2020-05-22,"Central Shenandoah",0-9,32,0,0
2020-05-22,Henrico,80+,239,53,58
2020-05-22,Alexandria,0-9,80,1,0
2020-05-22,Pittsylvania-Danville,40-49,14,4,0
2020-05-22,Henrico,20-29,144,8,0
2020-05-22,Roanoke,60-69,10,1,0
2020-05-22,Peninsula,30-39,63,6,1
2020-05-22,Alleghany,60-69,25,6,1
2020-05-22,"Prince William",70-79,168,50,25
2020-05-22,Norfolk,60-69,40,14,1
2020-05-22,Southside,40-49,19,3,0
2020-05-22,Chesterfield,30-39,241,1,0
2020-05-22,Loudoun,70-79,79,29,10
2020-05-22,"Central Virginia",40-49,27,0,0
2020-05-22,"New River",Missing,0,0,0
2020-05-22,Chickahominy,20-29,42,0,0
2020-05-22,"New River",0-9,2,0,0
2020-05-22,"Cumberland Plateau",0-9,0,0,0
2020-05-22,"Three Rivers",70-79,21,4,2
2020-05-22,"Rappahannock Rapidan",40-49,191,12,1
2020-05-22,Hampton,0-9,6,0,0
2020-05-22,Piedmont,50-59,132,11,0
2020-05-22,Rappahannock,20-29,201,7,0
2020-05-22,Chickahominy,40-49,52,7,1
2020-05-22,"Three Rivers",80+,22,5,3
2020-05-22,Rappahannock,30-39,240,10,0
2020-05-22,"Lord Fairfax",60-69,143,28,7
2020-05-22,"Western Tidewater",0-9,5,0,0
2020-05-22,Rappahannock,70-79,33,15,4
2020-05-22,"Prince William",80+,132,44,42
2020-05-22,Hampton,80+,3,2,1
2020-05-22,Alexandria,80+,73,23,16
2020-05-22,"Mount Rogers",60-69,28,2,0
2020-05-22,"Eastern Shore",60-69,132,13,5
2020-05-22,"Lord Fairfax",70-79,76,18,7
2020-05-22,"New River",30-39,6,0,0
2020-05-22,Chesapeake,10-19,11,0,0
2020-05-22,Hampton,40-49,24,2,0
2020-05-22,Peninsula,Missing,6,0,0
2020-05-22,Henrico,70-79,155,39,32
2020-05-22,"Western Tidewater",20-29,40,1,0
2020-05-22,Peninsula,0-9,13,0,0
2020-05-22,Loudoun,40-49,405,19,0
2020-05-22,Pittsylvania-Danville,30-39,9,0,0
2020-05-22,Loudoun,20-29,260,2,0
2020-05-22,Crater,60-69,75,22,8
2020-05-22,Loudoun,80+,134,37,37
2020-05-22,Arlington,80+,160,63,45
2020-05-22,"Virginia Beach",10-19,18,0,0
2020-05-22,"Mount Rogers",80+,17,4,5
2020-05-22,"Eastern Shore",80+,42,14,11
2020-05-22,Crater,10-19,16,0,0
2020-05-22,Lenowisco,30-39,3,1,1
2020-05-22,Norfolk,Missing,4,0,0
2020-05-22,Henrico,Missing,22,1,1
2020-05-22,"New River",40-49,13,1,0
2020-05-22,"Central Virginia",0-9,3,0,0
2020-05-22,"New River",70-79,9,5,1
2020-05-22,Loudoun,0-9,51,1,0
2020-05-22,"Central Virginia",70-79,13,4,2
2020-05-22,Southside,0-9,1,0,0
2020-05-22,"Three Rivers",40-49,96,8,1
2020-05-22,Chickahominy,30-39,47,0,0
2020-05-22,"Central Shenandoah",60-69,172,29,6
2020-05-22,"Western Tidewater",60-69,97,10,4
2020-05-22,"Cumberland Plateau",30-39,5,0,0
2020-05-22,Portsmouth,10-19,3,0,0
2020-05-22,Chesterfield,Missing,21,0,0
2020-05-22,Alexandria,40-49,322,27,0
2020-05-22,"Thomas Jefferson",70-79,48,15,1
2020-05-22,"Three Rivers",30-39,99,2,0
2020-05-22,"Western Tidewater",70-79,73,17,10
2020-05-22,Arlington,60-69,223,64,16
2020-05-22,"Cumberland Plateau",10-19,12,0,0
2020-05-22,"West Piedmont",30-39,17,0,0
2020-05-22,Peninsula,10-19,9,1,0
2020-05-22,"Virginia Beach",0-9,4,0,0
2020-05-22,Lenowisco,50-59,13,5,0
2020-05-22,Chesapeake,70-79,35,18,2
2020-05-22,"Western Tidewater",80+,127,21,17
2020-05-22,"Thomas Jefferson",10-19,12,0,0
2020-05-22,Richmond,40-49,185,13,0
2020-05-22,"Lord Fairfax",50-59,192,12,1
2020-05-22,"Lord Fairfax",10-19,51,0,0
2020-05-22,"Rappahannock Rapidan",10-19,74,1,0
2020-05-22,Crater,50-59,84,17,1
2020-05-22,Arlington,Missing,3,0,0
2020-05-22,Roanoke,50-59,15,1,0
2020-05-22,Rappahannock,10-19,81,1,0
2020-05-22,Roanoke,10-19,4,0,0
2020-05-22,"Eastern Shore",Missing,0,0,0
2020-05-22,"Mount Rogers",Missing,0,0,0
2020-05-22,"Prince William",60-69,484,88,15
2020-05-22,Alleghany,70-79,21,4,7
2020-05-22,Crater,20-29,69,6,0
2020-05-22,Loudoun,60-69,148,25,3
2020-05-22,Fairfax,0-9,183,7,0
2020-05-22,Roanoke,Missing,3,0,0
2020-05-22,Alexandria,20-29,241,5,1
2020-05-22,Portsmouth,70-79,17,5,3
2020-05-22,Alleghany,30-39,15,2,0
2020-05-22,"Prince William",20-29,912,31,0
2020-05-22,Southside,70-79,40,9,10
2020-05-22,Piedmont,Missing,1,0,0
2020-05-22,Rappahannock,0-9,35,1,0
2020-05-22,Henrico,30-39,178,6,0
2020-05-22,"Prince William",10-19,317,3,0
2020-05-22,Chickahominy,10-19,13,0,0
2020-05-22,"Lord Fairfax",0-9,17,0,0
2020-05-22,"Central Virginia",Missing,0,0,0
2020-05-22,Fairfax,60-69,992,223,36
2020-05-22,Hampton,20-29,30,1,0
2020-05-22,"Central Shenandoah",40-49,228,7,0
2020-05-22,Pittsylvania-Danville,0-9,1,0,0
2020-05-22,Crater,30-39,66,1,0
2020-05-22,"Virginia Beach",70-79,51,22,5
2020-05-22,"Virginia Beach",30-39,87,7,0
2020-05-22,Piedmont,0-9,2,0,0
2020-05-22,"Central Shenandoah",30-39,213,5,0
2020-05-22,Hampton,50-59,34,8,1
2020-05-22,Peninsula,70-79,76,36,10
2020-05-22,Arlington,20-29,278,20,0
2020-05-22,"West Piedmont",70-79,11,6,2
2020-05-22,Richmond,20-29,165,7,0
2020-05-22,Roanoke,0-9,5,0,0
2020-05-22,Hampton,30-39,30,2,0
2020-05-22,"Thomas Jefferson",30-39,62,4,0
2020-05-22,"Western Tidewater",40-49,76,3,0
2020-05-22,Richmond,50-59,138,27,0
2020-05-22,"Western Tidewater",50-59,101,6,0
2020-05-22,Henrico,10-19,39,1,0
2020-05-22,"Mount Rogers",30-39,51,4,0
2020-05-22,"Eastern Shore",30-39,160,5,0
2020-05-22,Chesterfield,0-9,21,0,0
2020-05-22,"Central Shenandoah",10-19,66,1,0
2020-05-22,Crater,0-9,6,1,0
2020-05-22,Fairfax,70-79,478,175,67
2020-05-22,Rappahannock,80+,19,11,3
2020-05-22,Alexandria,10-19,108,1,0
2020-05-22,Portsmouth,40-49,41,3,0
2020-05-22,"Three Rivers",50-59,63,3,0
2020-05-22,Alleghany,Missing,0,0,0
2020-05-22,Alexandria,30-39,381,22,0
2020-05-22,Southside,Missing,0,0,0
2020-05-22,Portsmouth,60-69,30,9,4
2020-05-22,Roanoke,30-39,25,0,0
2020-05-22,"Three Rivers",60-69,65,10,0
2020-05-22,Fairfax,50-59,1447,207,17
2020-05-22,Portsmouth,50-59,45,12,1
2020-05-22,Chickahominy,80+,64,24,17
2020-05-22,"Rappahannock Rapidan",50-59,132,18,0
2020-05-22,Fairfax,80+,615,227,201
2020-05-22,Hampton,Missing,1,0,0
2020-05-22,"Cumberland Plateau",80+,0,0,0
2020-05-22,Alleghany,50-59,37,4,1
2020-05-22,"Prince William",40-49,1160,96,2
2020-05-22,Fairfax,Missing,39,1,0
2020-05-22,"Virginia Beach",40-49,88,14,1
2020-05-22,Richmond,Missing,10,0,0
2020-05-22,Norfolk,40-49,70,9,0
2020-05-22,Piedmont,80+,14,3,1
2020-05-22,"Virginia Beach",60-69,92,14,1
2020-05-22,"West Piedmont",40-49,21,2,1
2020-05-22,Arlington,10-19,51,6,0
2020-05-22,Lenowisco,0-9,3,0,0
2020-05-22,Pittsylvania-Danville,50-59,17,6,0
2020-05-22,"Virginia Beach",50-59,97,12,0
2020-05-22,Chesapeake,Missing,4,0,0
2020-05-22,"Central Shenandoah",80+,69,16,10
2020-05-22,"Thomas Jefferson",40-49,49,5,0
2020-05-22,"Rappahannock Rapidan",60-69,67,9,1
2020-05-22,Norfolk,30-39,82,7,0
2020-05-22,"Rappahannock Rapidan",Missing,2,0,0
2020-05-22,"Lord Fairfax",80+,77,22,21
2020-05-22,"Three Rivers",10-19,12,0,0
2020-05-22,Piedmont,40-49,128,4,0
2020-05-22,Norfolk,80+,9,6,3
2020-05-22,Peninsula,20-29,62,1,0
2020-05-22,Norfolk,50-59,62,8,0
2020-05-22,"Thomas Jefferson",50-59,64,8,1
2020-05-22,Richmond,70-79,41,19,7
2020-05-22,Chesterfield,70-79,71,13,7
2020-05-22,Piedmont,30-39,118,1,0
2020-05-22,"Prince William",30-39,1022,64,2
2020-05-22,Alleghany,20-29,31,1,0
2020-05-22,Alleghany,0-9,0,0,0
2020-05-22,"Mount Rogers",40-49,39,0,0
2020-05-22,"Eastern Shore",40-49,166,6,2
2020-05-22,"Central Virginia",60-69,33,3,1
2020-05-22,Richmond,10-19,49,2,0
2020-05-22,Pittsylvania-Danville,60-69,10,5,1
2020-05-22,Pittsylvania-Danville,Missing,0,0,0
2020-05-22,Chesterfield,60-69,129,18,8
2020-05-22,Southside,10-19,3,0,0
2020-05-22,"New River",80+,4,2,0
2020-05-22,"Central Virginia",50-59,31,2,1
2020-05-22,Hampton,70-79,11,6,0
2020-05-22,Pittsylvania-Danville,10-19,1,0,0
2020-05-22,Richmond,60-69,105,35,6
,Richmond,60-69,105,35,6
,,,,,
