"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-26,"Rappahannock Rapidan",30-39,223,11,1
2020-05-26,"New River",50-59,16,2,0
2020-05-26,Richmond,80+,26,12,7
2020-05-26,"Mount Rogers",20-29,49,0,0
2020-05-26,"Eastern Shore",20-29,135,2,0
2020-05-26,Hampton,10-19,7,0,0
2020-05-26,Portsmouth,0-9,2,1,0
2020-05-26,Crater,70-79,64,16,4
2020-05-26,Chesterfield,40-49,244,10,2
2020-05-26,Alexandria,Missing,6,0,0
2020-05-26,Southside,30-39,20,0,0
2020-05-26,"Prince William",Missing,90,0,0
2020-05-26,Hampton,60-69,24,9,1
2020-05-26,Fairfax,20-29,1484,54,1
2020-05-26,"Thomas Jefferson",0-9,9,1,0
2020-05-26,Lenowisco,40-49,5,2,0
2020-05-26,"Central Virginia",10-19,12,1,0
2020-05-26,Lenowisco,70-79,5,3,1
2020-05-26,"Virginia Beach",0-9,4,0,0
2020-05-26,Lenowisco,50-59,13,5,0
2020-05-26,Chesapeake,70-79,39,19,2
2020-05-26,"Western Tidewater",80+,127,21,19
2020-05-26,"Thomas Jefferson",10-19,16,0,0
2020-05-26,Richmond,40-49,206,12,0
2020-05-26,"Lord Fairfax",50-59,207,14,2
2020-05-26,"Lord Fairfax",10-19,52,0,0
2020-05-26,"Rappahannock Rapidan",10-19,95,1,0
2020-05-26,Crater,50-59,96,17,1
2020-05-26,Arlington,Missing,4,0,0
2020-05-26,Roanoke,50-59,15,1,0
2020-05-26,Rappahannock,10-19,95,1,0
2020-05-26,Roanoke,10-19,4,0,0
2020-05-26,"Eastern Shore",Missing,0,0,0
2020-05-26,"Mount Rogers",Missing,0,0,0
2020-05-26,"Prince William",60-69,555,97,23
2020-05-26,Alleghany,70-79,23,4,8
2020-05-26,Crater,20-29,76,6,0
2020-05-26,Loudoun,60-69,172,26,3
2020-05-26,Fairfax,0-9,234,8,0
2020-05-26,Roanoke,Missing,3,0,0
2020-05-26,Alexandria,20-29,265,5,1
2020-05-26,Portsmouth,70-79,18,5,3
2020-05-26,Alleghany,30-39,16,2,0
2020-05-26,"Prince William",20-29,1093,32,0
2020-05-26,Southside,70-79,46,9,10
2020-05-26,Piedmont,Missing,1,0,0
2020-05-26,Rappahannock,0-9,46,1,0
2020-05-26,Henrico,30-39,206,6,0
2020-05-26,"Prince William",10-19,388,3,0
2020-05-26,Chickahominy,10-19,16,0,0
2020-05-26,"Lord Fairfax",0-9,18,0,0
2020-05-26,"Central Virginia",Missing,0,0,0
2020-05-26,Fairfax,60-69,1074,227,38
2020-05-26,Hampton,20-29,31,1,0
2020-05-26,"Central Shenandoah",40-49,243,7,0
2020-05-26,Pittsylvania-Danville,0-9,1,0,0
2020-05-26,Crater,30-39,78,1,0
2020-05-26,"Virginia Beach",70-79,53,22,6
2020-05-26,"Virginia Beach",30-39,93,7,0
2020-05-26,Piedmont,0-9,5,0,0
2020-05-26,"Central Shenandoah",30-39,228,5,0
2020-05-26,Hampton,50-59,37,8,1
2020-05-26,Peninsula,70-79,77,36,10
2020-05-26,Arlington,20-29,300,20,0
2020-05-26,"West Piedmont",70-79,15,6,3
2020-05-26,Richmond,20-29,210,7,0
2020-05-26,Roanoke,0-9,5,0,0
2020-05-26,Hampton,30-39,31,2,0
2020-05-26,"Thomas Jefferson",30-39,77,4,0
2020-05-26,"Western Tidewater",40-49,80,4,1
2020-05-26,Richmond,50-59,154,30,1
2020-05-26,"Western Tidewater",50-59,109,7,1
2020-05-26,Crater,Missing,2,0,0
2020-05-26,Arlington,50-59,306,56,4
2020-05-26,Piedmont,70-79,38,12,2
2020-05-26,Alexandria,60-69,153,29,1
2020-05-26,Portsmouth,30-39,66,3,0
2020-05-26,Lenowisco,20-29,6,0,0
2020-05-26,"Central Virginia",30-39,34,2,0
2020-05-26,Norfolk,10-19,22,1,0
2020-05-26,"New River",10-19,3,0,0
2020-05-26,"Central Virginia",20-29,26,2,0
2020-05-26,Rappahannock,50-59,215,28,1
2020-05-26,Rappahannock,60-69,133,34,4
2020-05-26,Piedmont,20-29,106,0,0
2020-05-26,"New River",60-69,16,2,0
2020-05-26,Roanoke,40-49,19,1,0
2020-05-26,"Three Rivers",20-29,78,1,0
2020-05-26,Rappahannock,40-49,263,27,2
2020-05-26,Portsmouth,80+,16,6,3
2020-05-26,"Central Shenandoah",Missing,1,0,0
2020-05-26,"Eastern Shore",70-79,41,9,5
2020-05-26,"Mount Rogers",70-79,19,6,1
2020-05-26,"Cumberland Plateau",70-79,2,0,0
2020-05-26,Piedmont,10-19,10,0,0
2020-05-26,Southside,20-29,26,2,0
2020-05-26,Chesterfield,50-59,201,17,1
2020-05-26,"Rappahannock Rapidan",20-29,205,2,0
2020-05-26,"Cumberland Plateau",60-69,5,1,0
2020-05-26,Roanoke,70-79,9,3,0
2020-05-26,"Central Shenandoah",20-29,266,5,0
2020-05-26,Pittsylvania-Danville,80+,3,2,2
2020-05-26,"Virginia Beach",80+,71,19,15
2020-05-26,"Central Shenandoah",50-59,250,21,1
2020-05-26,Lenowisco,Missing,0,0,0
2020-05-26,Fairfax,30-39,1941,129,3
2020-05-26,Lenowisco,60-69,5,4,2
2020-05-26,Loudoun,30-39,393,13,0
2020-05-26,"West Piedmont",80+,6,2,0
2020-05-26,Roanoke,80+,36,3,9
2020-05-26,Fairfax,40-49,1892,188,5
2020-05-26,"Thomas Jefferson",80+,62,21,14
2020-05-26,Roanoke,20-29,19,0,0
2020-05-26,Henrico,60-69,196,33,21
2020-05-26,"Lord Fairfax",40-49,172,8,1
2020-05-26,"Western Tidewater",Missing,2,0,0
2020-05-26,Chickahominy,60-69,53,14,5
2020-05-26,Chesapeake,20-29,54,3,0
2020-05-26,"Three Rivers",Missing,1,0,0
2020-05-26,Henrico,10-19,47,1,0
2020-05-26,"Mount Rogers",30-39,62,4,0
2020-05-26,"Eastern Shore",30-39,173,6,0
2020-05-26,Chesterfield,0-9,22,0,0
2020-05-26,"Central Shenandoah",10-19,71,1,0
2020-05-26,Crater,0-9,10,1,0
2020-05-26,Fairfax,70-79,518,183,71
2020-05-26,Rappahannock,80+,22,12,3
2020-05-26,Alexandria,10-19,119,1,0
2020-05-26,Portsmouth,40-49,45,3,0
2020-05-26,"Three Rivers",50-59,68,3,0
2020-05-26,Alleghany,Missing,0,0,0
2020-05-26,Alexandria,30-39,419,22,0
2020-05-26,Southside,Missing,0,0,0
2020-05-26,Portsmouth,60-69,32,9,4
2020-05-26,Roanoke,30-39,26,0,0
2020-05-26,"Three Rivers",60-69,65,10,0
2020-05-26,Fairfax,50-59,1611,218,20
2020-05-26,Portsmouth,50-59,51,12,1
2020-05-26,Chickahominy,80+,71,24,17
2020-05-26,"Rappahannock Rapidan",50-59,156,18,0
2020-05-26,Fairfax,80+,658,241,212
2020-05-26,Hampton,Missing,3,0,0
2020-05-26,"Cumberland Plateau",80+,0,0,0
2020-05-26,Alleghany,50-59,40,4,1
2020-05-26,"Prince William",40-49,1369,99,3
2020-05-26,Fairfax,Missing,56,1,0
2020-05-26,"Virginia Beach",40-49,96,14,1
2020-05-26,Richmond,Missing,11,0,0
2020-05-26,Norfolk,40-49,82,10,0
2020-05-26,Piedmont,80+,14,3,2
2020-05-26,"Virginia Beach",60-69,95,14,1
2020-05-26,"West Piedmont",40-49,26,2,1
2020-05-26,Arlington,10-19,54,6,0
2020-05-26,Lenowisco,0-9,3,0,0
2020-05-26,Pittsylvania-Danville,50-59,21,6,0
2020-05-26,"Virginia Beach",50-59,105,12,0
2020-05-26,Chesapeake,Missing,4,0,0
2020-05-26,"Central Shenandoah",80+,70,16,10
2020-05-26,"Thomas Jefferson",40-49,56,5,0
2020-05-26,"Rappahannock Rapidan",60-69,80,10,1
2020-05-26,Norfolk,30-39,98,7,0
2020-05-26,"Rappahannock Rapidan",Missing,3,0,0
2020-05-26,"Lord Fairfax",80+,87,23,25
2020-05-26,"Three Rivers",10-19,16,0,0
2020-05-26,Piedmont,40-49,134,4,0
2020-05-26,Norfolk,80+,9,6,3
2020-05-26,Peninsula,20-29,70,1,0
2020-05-26,Norfolk,50-59,68,9,0
2020-05-26,"Thomas Jefferson",50-59,70,8,1
2020-05-26,Richmond,70-79,47,21,7
2020-05-26,Chesterfield,70-79,72,13,7
2020-05-26,Piedmont,30-39,126,1,0
2020-05-26,"Prince William",30-39,1181,65,2
2020-05-26,Alleghany,20-29,31,1,0
2020-05-26,Alleghany,0-9,0,0,0
2020-05-26,"Mount Rogers",40-49,43,0,0
2020-05-26,"Eastern Shore",40-49,177,7,2
2020-05-26,"Central Virginia",60-69,33,3,1
2020-05-26,Richmond,10-19,64,2,0
2020-05-26,Pittsylvania-Danville,60-69,10,5,1
2020-05-26,Pittsylvania-Danville,Missing,0,0,0
2020-05-26,Chesterfield,60-69,137,18,8
2020-05-26,Southside,10-19,3,0,0
2020-05-26,"New River",80+,4,2,0
2020-05-26,"Central Virginia",50-59,31,2,1
2020-05-26,Hampton,70-79,13,6,0
2020-05-26,Pittsylvania-Danville,10-19,1,0,0
2020-05-26,Richmond,60-69,120,35,5
2020-05-26,Chickahominy,40-49,59,7,1
2020-05-26,"Three Rivers",80+,22,5,3
2020-05-26,Rappahannock,30-39,285,12,0
2020-05-26,"Lord Fairfax",60-69,153,27,8
2020-05-26,"Western Tidewater",0-9,5,0,0
2020-05-26,Rappahannock,70-79,40,16,6
2020-05-26,"Prince William",80+,146,48,47
2020-05-26,Hampton,80+,3,2,1
2020-05-26,Alexandria,80+,74,23,18
2020-05-26,"Mount Rogers",60-69,33,3,0
2020-05-26,"Eastern Shore",60-69,137,14,5
2020-05-26,"Lord Fairfax",70-79,84,20,9
2020-05-26,"New River",30-39,8,1,0
2020-05-26,Chesapeake,10-19,12,0,0
2020-05-26,Hampton,40-49,28,2,0
2020-05-26,Peninsula,Missing,11,0,0
2020-05-26,Henrico,70-79,164,40,32
2020-05-26,"Western Tidewater",20-29,43,1,0
2020-05-26,Peninsula,0-9,16,0,0
2020-05-26,Loudoun,40-49,467,20,0
2020-05-26,Pittsylvania-Danville,30-39,10,0,0
2020-05-26,Loudoun,20-29,353,3,0
2020-05-26,Crater,60-69,87,23,10
2020-05-26,Loudoun,80+,139,38,38
2020-05-26,Arlington,80+,179,67,52
2020-05-26,"Virginia Beach",10-19,19,0,0
2020-05-26,"Mount Rogers",80+,17,4,5
2020-05-26,"Eastern Shore",80+,44,15,11
2020-05-26,Crater,10-19,17,0,0
2020-05-26,Lenowisco,30-39,3,1,1
2020-05-26,Norfolk,Missing,5,0,0
2020-05-26,Henrico,Missing,24,1,1
2020-05-26,"New River",40-49,13,1,0
2020-05-26,"Central Virginia",0-9,4,0,0
2020-05-26,"New River",70-79,9,5,1
2020-05-26,Loudoun,0-9,73,1,0
2020-05-26,"Central Virginia",70-79,14,4,2
2020-05-26,Southside,0-9,1,0,0
2020-05-26,"Three Rivers",40-49,106,8,1
2020-05-26,Chickahominy,30-39,61,0,0
2020-05-26,"Central Shenandoah",60-69,183,32,6
2020-05-26,"Western Tidewater",60-69,100,11,4
2020-05-26,"Cumberland Plateau",30-39,5,0,0
2020-05-26,Portsmouth,10-19,4,0,0
2020-05-26,Chesterfield,Missing,22,0,0
2020-05-26,Alexandria,40-49,339,27,0
2020-05-26,"Thomas Jefferson",70-79,52,15,2
2020-05-26,"Three Rivers",30-39,107,2,0
2020-05-26,"Western Tidewater",70-79,76,17,12
2020-05-26,Arlington,60-69,238,69,16
2020-05-26,"Cumberland Plateau",10-19,12,0,0
2020-05-26,"West Piedmont",30-39,20,1,0
2020-05-26,Peninsula,10-19,15,1,0
2020-05-26,Lenowisco,10-19,2,0,0
2020-05-26,Chesapeake,0-9,10,1,0
2020-05-26,Peninsula,50-59,101,15,2
2020-05-26,"Cumberland Plateau",Missing,0,0,0
2020-05-26,Peninsula,60-69,100,26,3
2020-05-26,"Lord Fairfax",30-39,182,9,0
2020-05-26,"Virginia Beach",Missing,15,0,0
2020-05-26,Arlington,40-49,326,43,3
2020-05-26,"West Piedmont",10-19,14,0,0
2020-05-26,Chickahominy,70-79,44,17,4
2020-05-26,Pittsylvania-Danville,20-29,8,0,0
2020-05-26,Loudoun,50-59,359,23,1
2020-05-26,Richmond,30-39,222,13,0
2020-05-26,"Thomas Jefferson",Missing,1,0,0
2020-05-26,"Rappahannock Rapidan",80+,19,11,4
2020-05-26,"Lord Fairfax",Missing,1,0,0
2020-05-26,"Cumberland Plateau",50-59,3,1,0
2020-05-26,Loudoun,Missing,14,0,0
2020-05-26,Southside,50-59,38,5,0
2020-05-26,Chesterfield,20-29,175,4,0
2020-05-26,Norfolk,70-79,19,13,2
2020-05-26,Alleghany,10-19,2,0,0
2020-05-26,Crater,80+,44,7,0
2020-05-26,Portsmouth,Missing,1,0,0
2020-05-26,"Western Tidewater",10-19,8,0,0
2020-05-26,Chesterfield,10-19,98,0,0
2020-05-26,Southside,60-69,39,10,3
