"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-29,20105,116,1649
2020-06-29,20106,39,266
2020-06-29,20109,1164,4655
2020-06-29,20110,1483,6570
2020-06-29,20111,952,3833
2020-06-29,20112,228,1911
2020-06-29,20115,39,364
2020-06-29,20117,9,138
2020-06-29,20118,Suppressed*,104
2020-06-29,20119,29,255
2020-06-29,20120,354,2390
2020-06-29,20121,241,1610
2020-06-29,20124,70,827
2020-06-29,20129,9,68
2020-06-29,20130,0,21
2020-06-29,20132,71,1200
2020-06-29,20135,10,184
2020-06-29,20136,204,1711
2020-06-29,20137,16,127
2020-06-29,20139,Suppressed*,15
2020-06-29,20141,24,424
2020-06-29,20143,Suppressed*,74
2020-06-29,20144,Suppressed*,46
2020-06-29,20147,441,4536
2020-06-29,20148,214,2607
2020-06-29,20151,280,1572
2020-06-29,20152,203,1929
2020-06-29,20155,256,2402
2020-06-29,20158,19,288
2020-06-29,20164,1219,4838
2020-06-29,20165,308,3317
2020-06-29,20166,202,1160
2020-06-29,20169,101,1391
2020-06-29,20170,1046,3892
2020-06-29,20171,303,2261
2020-06-29,20175,255,2761
2020-06-29,20176,745,4681
2020-06-29,20180,27,468
2020-06-29,20181,45,593
2020-06-29,20184,Suppressed*,56
2020-06-29,20186,76,1366
2020-06-29,20187,77,1040
2020-06-29,20190,218,1854
2020-06-29,20191,325,1911
2020-06-29,20194,37,600
2020-06-29,20197,10,176
2020-06-29,20198,6,116
2020-06-29,22003,1261,5447
2020-06-29,22015,384,2578
2020-06-29,22025,120,1140
2020-06-29,22026,245,1647
2020-06-29,22027,55,177
2020-06-29,22030,412,3683
2020-06-29,22031,412,2834
2020-06-29,22032,136,1553
2020-06-29,22033,260,2284
2020-06-29,22035,Suppressed*,39
2020-06-29,22039,63,935
2020-06-29,22041,745,3318
2020-06-29,22042,812,3436
2020-06-29,22043,248,1462
2020-06-29,22044,272,1239
2020-06-29,22046,205,1361
2020-06-29,22060,15,203
2020-06-29,22066,78,933
2020-06-29,22079,315,2155
2020-06-29,22101,127,2185
2020-06-29,22102,127,1504
2020-06-29,22124,64,957
2020-06-29,22125,Suppressed*,62
2020-06-29,22134,18,127
2020-06-29,22150,774,3727
2020-06-29,22151,283,1389
2020-06-29,22152,211,1622
2020-06-29,22153,174,1727
2020-06-29,22172,157,867
2020-06-29,22180,221,1639
2020-06-29,22181,66,750
2020-06-29,22182,123,1451
2020-06-29,22191,1619,7912
2020-06-29,22192,722,5559
2020-06-29,22193,1521,7844
2020-06-29,22201,222,2249
2020-06-29,22202,212,1704
2020-06-29,22203,328,2061
2020-06-29,22204,993,5290
2020-06-29,22205,140,1566
2020-06-29,22206,177,1543
2020-06-29,22207,274,2456
2020-06-29,22209,87,844
2020-06-29,22211,Suppressed*,19
2020-06-29,22213,18,194
2020-06-29,22214,0,3
2020-06-29,22301,86,995
2020-06-29,22302,244,2479
2020-06-29,22303,213,1176
2020-06-29,22304,685,4477
2020-06-29,22305,590,2269
2020-06-29,22306,873,3372
2020-06-29,22307,78,739
2020-06-29,22308,70,645
2020-06-29,22309,647,2652
2020-06-29,22310,294,1856
2020-06-29,22311,445,2356
2020-06-29,22312,586,2742
2020-06-29,22314,208,2295
2020-06-29,22315,107,1504
2020-06-29,22401,239,2232
2020-06-29,22405,139,1916
2020-06-29,22406,119,1548
2020-06-29,22407,614,4788
2020-06-29,22408,205,1937
2020-06-29,22427,15,465
2020-06-29,22432,Suppressed*,46
2020-06-29,22433,Suppressed*,9
2020-06-29,22435,7,158
2020-06-29,22436,0,49
2020-06-29,22437,Suppressed*,66
