Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Wichita, KS HCS",14,2,10,2
"Columbia, MO HCS",13,2,10,1
"Honolulu, HI HCS",11,0,11,0
"Tomah, WI HCS",11,3,8,0
"Big Spring, TX HCS",10,0,8,2
"Grand Junction, CO HCS",10,2,6,2
"Iron Mountain, MI HCS",10,1,9,0
"Altoona, PA HCS",9,1,8,0
"Poplar Bluff, MO HCS",9,1,8,0
Montana HCS,8,2,5,1
"Roseburg, OR HCS",7,1,6,0
"Black Hills, SD HCS",6,1,5,0
"Marion, IL HCS",5,3,2,0
"Clarksburg, WV HCS",4,0,4,0
"Sheridan, WY HCS",3,1,2,0
"Beckley, WV HCS",1,0,1,0
"Manila, PI HCS",0,0,0,0
"White City, OR HCS",0,0,0,0
