"Report Date",ZCTA,"Number of Cases","Number of PCR Testing Encounters"
2020-06-19,22509,Suppressed*,7
2020-06-19,22511,5,52
2020-06-19,22514,13,127
2020-06-19,22520,35,318
2020-06-19,22529,Suppressed*,13
2020-06-19,22530,0,3
2020-06-19,22534,Suppressed*,119
2020-06-19,22535,Suppressed*,30
2020-06-19,22538,0,15
2020-06-19,22539,Suppressed*,105
2020-06-19,22542,7,107
2020-06-19,22546,60,756
2020-06-19,22548,0,3
2020-06-19,22551,88,989
2020-06-19,22553,44,758
2020-06-19,22554,435,3098
2020-06-19,22556,220,1491
2020-06-19,22560,39,748
2020-06-19,22567,6,158
2020-06-19,22572,281,800
2020-06-19,22576,0,64
2020-06-19,22578,Suppressed*,89
2020-06-19,22579,Suppressed*,13
2020-06-19,22580,19,252
2020-06-19,22601,288,9774
2020-06-19,22602,159,556
2020-06-19,22603,103,338
2020-06-19,22610,8,29
2020-06-19,22611,21,208
2020-06-19,22620,9,72
2020-06-19,22623,Suppressed*,7
2020-06-19,22624,7,40
2020-06-19,22625,6,45
2020-06-19,22627,0,22
2020-06-19,22630,206,1094
2020-06-19,22637,Suppressed*,21
2020-06-19,22639,0,14
2020-06-19,22640,Suppressed*,12
2020-06-19,22641,0,2
2020-06-19,22642,20,113
2020-06-19,22643,0,14
2020-06-19,22644,48,75
2020-06-19,22645,24,79
2020-06-19,22646,0,9
2020-06-19,22650,Suppressed*,18
2020-06-19,22652,7,29
2020-06-19,22654,Suppressed*,11
2020-06-19,22655,109,349
2020-06-19,22656,20,84
2020-06-19,22657,56,253
2020-06-19,22660,14,28
2020-06-19,22663,13,27
2020-06-19,22664,186,779
2020-06-19,22701,688,2581
2020-06-19,22709,Suppressed*,44
2020-06-19,22711,0,3
2020-06-19,22712,99,604
2020-06-19,22713,7,53
2020-06-19,22714,14,62
2020-06-19,22715,Suppressed*,55
2020-06-19,22716,Suppressed*,26
2020-06-19,22718,Suppressed*,25
2020-06-19,22719,0,9
2020-06-19,22720,Suppressed*,43
2020-06-19,22722,0,6
2020-06-19,22723,0,7
2020-06-19,22724,13,100
2020-06-19,22726,22,88
2020-06-19,22727,19,255
2020-06-19,22728,12,147
2020-06-19,22729,Suppressed*,13
2020-06-19,22730,Suppressed*,5
2020-06-19,22731,Suppressed*,15
2020-06-19,22732,Suppressed*,13
2020-06-19,22733,17,77
2020-06-19,22734,25,183
2020-06-19,22735,Suppressed*,78
2020-06-19,22736,Suppressed*,24
2020-06-19,22737,7,116
2020-06-19,22738,Suppressed*,43
2020-06-19,22740,Suppressed*,47
2020-06-19,22741,0,12
2020-06-19,22742,20,117
2020-06-19,22743,0,3
2020-06-19,22747,Suppressed*,36
2020-06-19,22749,0,15
2020-06-19,22801,623,2565
2020-06-19,22802,502,2041
2020-06-19,22807,Suppressed*,6
2020-06-19,22810,Suppressed*,32
2020-06-19,22811,Suppressed*,30
2020-06-19,22812,29,425
2020-06-19,22815,85,457
2020-06-19,22820,0,5
2020-06-19,22821,28,235
2020-06-19,22824,80,168
2020-06-19,22827,69,599
2020-06-19,22830,16,88
2020-06-19,22831,5,49
2020-06-19,22832,Suppressed*,47
2020-06-19,22834,6,58
2020-06-19,22835,152,547
2020-06-19,22840,17,227
2020-06-19,22841,18,139
2020-06-19,22842,75,202
2020-06-19,22843,6,88
2020-06-19,22844,42,223
2020-06-19,22845,0,4
2020-06-19,22846,12,105
2020-06-19,22847,Suppressed*,33
2020-06-19,22849,34,216
2020-06-19,22850,8,55
2020-06-19,22851,70,204
2020-06-19,22853,56,259
2020-06-19,22901,161,2356
2020-06-19,22902,114,1507
2020-06-19,22903,92,2170
2020-06-19,22904,0,13
2020-06-19,22911,39,1129
2020-06-19,22920,6,154
2020-06-19,22922,6,102
2020-06-19,22923,11,241
2020-06-19,22931,0,16
2020-06-19,22932,21,410
2020-06-19,22935,Suppressed*,63
2020-06-19,22936,5,258
2020-06-19,22937,Suppressed*,71
2020-06-19,22938,Suppressed*,61
2020-06-19,22939,12,302
2020-06-19,22940,Suppressed*,51
2020-06-19,22942,18,552
2020-06-19,22943,Suppressed*,26
2020-06-19,22946,Suppressed*,14
2020-06-19,22947,8,225
2020-06-19,22948,0,8
2020-06-19,22949,0,81
2020-06-19,22952,5,104
2020-06-19,22958,Suppressed*,83
2020-06-19,22959,6,106
2020-06-19,22960,40,593
2020-06-19,22963,30,814
2020-06-19,22964,0,11
2020-06-19,22967,Suppressed*,69
2020-06-19,22968,29,561
2020-06-19,22969,Suppressed*,75
2020-06-19,22971,0,75
2020-06-19,22972,Suppressed*,21
2020-06-19,22973,10,453
2020-06-19,22974,9,260
2020-06-19,22976,0,16
2020-06-19,22980,66,1332
2020-06-19,22989,0,6
2020-06-19,23002,33,648
2020-06-19,23004,11,86
2020-06-19,23005,72,1135
2020-06-19,23009,21,387
2020-06-19,23011,Suppressed*,50
2020-06-19,23015,13,232
2020-06-19,23021,0,12
2020-06-19,23022,8,69
2020-06-19,23023,Suppressed*,22
2020-06-19,23024,35,462
2020-06-19,23025,0,15
2020-06-19,23027,7,85
2020-06-19,23030,27,312
2020-06-19,23032,0,14
2020-06-19,23035,Suppressed*,39
2020-06-19,23038,8,97
2020-06-19,23039,Suppressed*,49
2020-06-19,23040,30,292
2020-06-19,23043,Suppressed*,69
2020-06-19,23045,0,2
2020-06-19,23047,6,92
2020-06-19,23050,Suppressed*,29
2020-06-19,23055,41,89
2020-06-19,23056,0,2
2020-06-19,23059,90,1633
2020-06-19,23060,169,2103
2020-06-19,23061,26,790
2020-06-19,23062,5,104
2020-06-19,23063,59,413
2020-06-19,23064,0,3
2020-06-19,23065,Suppressed*,88
2020-06-19,23066,0,7
2020-06-19,23068,0,10
2020-06-19,23069,9,172
2020-06-19,23070,0,21
2020-06-19,23071,Suppressed*,72
2020-06-19,23072,9,395
2020-06-19,23075,138,820
2020-06-19,23076,0,23
2020-06-19,23079,0,16
2020-06-19,23083,7,123
2020-06-19,23084,10,123
2020-06-19,23085,Suppressed*,19
2020-06-19,23086,5,149
2020-06-19,23089,10,273
2020-06-19,23091,0,22
2020-06-19,23092,0,34
2020-06-19,23093,37,810
2020-06-19,23102,9,144
2020-06-19,23103,22,327
2020-06-19,23106,Suppressed*,52
2020-06-19,23108,0,2
2020-06-19,23109,Suppressed*,82
2020-06-19,23110,0,22
2020-06-19,23111,122,2286
2020-06-19,23112,160,2909
2020-06-19,23113,138,1727
2020-06-19,23114,65,1060
2020-06-19,23115,13,16
2020-06-19,23116,134,1795
2020-06-19,23117,25,545
2020-06-19,23119,Suppressed*,13
2020-06-19,23120,42,593
2020-06-19,23123,16,180
2020-06-19,23124,7,250
2020-06-19,23125,0,4
2020-06-19,23126,Suppressed*,25
2020-06-19,23128,Suppressed*,46
2020-06-19,23129,Suppressed*,16
2020-06-19,23130,Suppressed*,13
2020-06-19,23138,0,22
2020-06-19,23139,50,1107
2020-06-19,23140,22,367
2020-06-19,23141,20,413
2020-06-19,23146,6,133
2020-06-19,23148,Suppressed*,100
2020-06-19,23149,7,219
2020-06-19,23150,93,842
2020-06-19,23153,5,74
2020-06-19,23156,5,63
2020-06-19,23160,7,62
2020-06-19,23161,0,4
2020-06-19,23163,0,6
2020-06-19,23168,11,394
2020-06-19,23169,0,52
2020-06-19,23173,Suppressed*,5
2020-06-19,23175,Suppressed*,136
2020-06-19,23176,0,29
2020-06-19,23177,0,38
2020-06-19,23180,0,19
2020-06-19,23181,Suppressed*,266
2020-06-19,23185,166,2792
2020-06-19,23187,Suppressed*,20
2020-06-19,23188,150,2284
2020-06-19,23192,14,329
2020-06-19,23219,29,674
2020-06-19,23220,89,2038
2020-06-19,23221,41,884
2020-06-19,23222,145,1940
2020-06-19,23223,376,4315
2020-06-19,23224,804,4784
2020-06-19,23225,429,3787
2020-06-19,23226,217,4060
2020-06-19,23227,156,2183
2020-06-19,23228,277,2463
2020-06-19,23229,234,2309
2020-06-19,23230,56,2795
2020-06-19,23231,167,2502
2020-06-19,23233,143,1765
2020-06-19,23234,883,4219
2020-06-19,23235,215,2509
2020-06-19,23236,130,1837
2020-06-19,23237,301,2067
2020-06-19,23238,271,1829
2020-06-19,23250,0,3
2020-06-19,23294,138,1191
2020-06-19,23301,104,252
2020-06-19,23302,Suppressed*,16
2020-06-19,23303,19,111
2020-06-19,23304,Suppressed*,12
2020-06-19,23306,27,114
2020-06-19,23307,16,59
2020-06-19,23308,51,210
2020-06-19,23310,31,214
2020-06-19,23313,Suppressed*,8
2020-06-19,23314,16,340
2020-06-19,23315,Suppressed*,61
2020-06-19,23316,14,75
2020-06-19,23320,223,4994
2020-06-19,23321,74,1699
2020-06-19,23322,123,1910
2020-06-19,23323,119,1590
2020-06-19,23324,109,975
2020-06-19,23325,61,817
2020-06-19,23336,10,130
2020-06-19,23337,0,19
2020-06-19,23347,18,66
2020-06-19,23350,74,308
2020-06-19,23354,14,43
2020-06-19,23356,Suppressed*,76
2020-06-19,23357,42,99
2020-06-19,23358,0,4
2020-06-19,23359,14,49
2020-06-19,23389,Suppressed*,6
2020-06-19,23395,17,69
2020-06-19,23398,5,17
2020-06-19,23401,6,31
2020-06-19,23405,10,55
2020-06-19,23407,60,144
2020-06-19,23408,Suppressed*,8
2020-06-19,23409,Suppressed*,9
2020-06-19,23410,64,236
2020-06-19,23413,81,287
2020-06-19,23414,33,81
2020-06-19,23415,38,216
2020-06-19,23416,12,93
2020-06-19,23417,85,307
2020-06-19,23418,67,169
2020-06-19,23420,87,262
2020-06-19,23421,178,806
2020-06-19,23422,7,33
2020-06-19,23423,Suppressed*,15
2020-06-19,23426,5,13
2020-06-19,23427,5,17
2020-06-19,23430,49,696
2020-06-19,23432,7,58
2020-06-19,23433,0,52
2020-06-19,23434,203,3458
2020-06-19,23435,131,1582
2020-06-19,23436,0,35
2020-06-19,23437,6,220
2020-06-19,23438,Suppressed*,109
2020-06-19,23440,0,7
2020-06-19,23441,36,76
2020-06-19,23442,27,166
2020-06-19,23451,72,1978
2020-06-19,23452,143,3075
2020-06-19,23453,63,1474
2020-06-19,23454,138,2835
2020-06-19,23455,74,2247
2020-06-19,23456,109,2447
2020-06-19,23457,8,171
2020-06-19,23459,12,116
2020-06-19,23460,Suppressed*,30
2020-06-19,23461,Suppressed*,55
2020-06-19,23462,193,3428
2020-06-19,23464,127,3022
2020-06-19,23480,Suppressed*,22
2020-06-19,23486,Suppressed*,7
2020-06-19,23487,71,337
2020-06-19,23488,8,33
2020-06-19,23502,64,1744
2020-06-19,23503,93,1255
2020-06-19,23504,80,1465
2020-06-19,23505,59,1743
2020-06-19,23507,18,954
2020-06-19,23508,39,627
2020-06-19,23509,46,1631
2020-06-19,23510,51,747
2020-06-19,23511,9,364
2020-06-19,23513,90,1412
2020-06-19,23517,20,244
2020-06-19,23518,83,1437
2020-06-19,23523,23,357
2020-06-19,23551,0,5
2020-06-19,23601,39,1943
2020-06-19,23602,78,1436
2020-06-19,23603,Suppressed*,105
2020-06-19,23604,Suppressed*,50
2020-06-19,23605,35,540
2020-06-19,23606,70,1063
2020-06-19,23607,43,829
2020-06-19,23608,132,1722
2020-06-19,23651,Suppressed*,21
2020-06-19,23661,23,540
2020-06-19,23662,13,444
2020-06-19,23663,15,419
2020-06-19,23664,10,358
2020-06-19,23665,5,71
2020-06-19,23666,115,2030
2020-06-19,23669,75,2172
2020-06-19,23690,0,112
2020-06-19,23691,0,12
2020-06-19,23692,32,611
2020-06-19,23693,19,627
2020-06-19,23696,0,100
2020-06-19,23701,148,1641
2020-06-19,23702,32,502
2020-06-19,23703,89,1549
2020-06-19,23704,78,1215
2020-06-19,23707,46,722
2020-06-19,23708,5,343
2020-06-19,23709,0,130
2020-06-19,23801,14,207
2020-06-19,23803,204,2594
2020-06-19,23805,100,2200
2020-06-19,23806,0,9
2020-06-19,23821,Suppressed*,140
2020-06-19,23824,21,420
2020-06-19,23827,Suppressed*,65
2020-06-19,23828,Suppressed*,24
2020-06-19,23829,81,796
2020-06-19,23830,7,105
2020-06-19,23831,195,2251
2020-06-19,23832,302,2720
2020-06-19,23833,11,108
2020-06-19,23834,174,1983
2020-06-19,23836,62,788
2020-06-19,23837,53,208
2020-06-19,23838,44,820
2020-06-19,23839,Suppressed*,45
2020-06-19,23840,Suppressed*,100
2020-06-19,23841,18,227
2020-06-19,23842,20,368
2020-06-19,23843,Suppressed*,26
2020-06-19,23844,Suppressed*,25
2020-06-19,23845,0,22
2020-06-19,23846,Suppressed*,39
2020-06-19,23847,378,1084
2020-06-19,23850,Suppressed*,71
2020-06-19,23851,43,1295
2020-06-19,23856,8,44
2020-06-19,23857,Suppressed*,40
2020-06-19,23860,226,2479
2020-06-19,23866,7,105
2020-06-19,23867,31,164
2020-06-19,23868,65,388
2020-06-19,23872,9,135
2020-06-19,23874,0,63
2020-06-19,23875,46,717
2020-06-19,23876,0,10
2020-06-19,23878,Suppressed*,64
2020-06-19,23879,10,38
2020-06-19,23881,5,98
2020-06-19,23882,11,127
2020-06-19,23883,5,94
2020-06-19,23884,Suppressed*,0
2020-06-19,23885,5,147
2020-06-19,23887,Suppressed*,16
2020-06-19,23888,10,107
2020-06-19,23889,Suppressed*,43
2020-06-19,23890,86,296
2020-06-19,23891,67,158
2020-06-19,23893,Suppressed*,20
2020-06-19,23894,Suppressed*,35
2020-06-19,23897,Suppressed*,31
2020-06-19,23898,8,91
2020-06-19,23899,Suppressed*,23
2020-06-19,23901,119,1069
2020-06-19,23915,5,67
2020-06-19,23917,12,216
2020-06-19,23919,5,179
2020-06-19,23920,6,200
2020-06-19,23921,10,132
2020-06-19,23922,41,1005
2020-06-19,23923,8,132
2020-06-19,23924,97,477
2020-06-19,23927,67,383
2020-06-19,23930,21,340
2020-06-19,23934,Suppressed*,48
2020-06-19,23936,504,592
2020-06-19,23937,6,129
2020-06-19,23938,0,33
2020-06-19,23942,12,87
2020-06-19,23943,0,6
2020-06-19,23944,Suppressed*,232
2020-06-19,23947,8,234
2020-06-19,23950,14,239
2020-06-19,23952,0,19
2020-06-19,23954,Suppressed*,119
2020-06-19,23958,18,210
2020-06-19,23959,0,53
2020-06-19,23960,31,169
2020-06-19,23962,Suppressed*,47
2020-06-19,23963,0,14
2020-06-19,23964,0,68
2020-06-19,23966,10,149
2020-06-19,23967,Suppressed*,51
2020-06-19,23968,Suppressed*,60
2020-06-19,23970,20,618
2020-06-19,23974,10,283
2020-06-19,23976,Suppressed*,24
2020-06-19,24011,0,11373
2020-06-19,24012,148,623
2020-06-19,24013,20,104
2020-06-19,24014,61,356
2020-06-19,24015,25,194
2020-06-19,24016,13,157
2020-06-19,24017,35,449
2020-06-19,24018,51,628
2020-06-19,24019,50,483
2020-06-19,24053,Suppressed*,57
2020-06-19,24054,40,238
2020-06-19,24055,46,461
2020-06-19,24058,0,9
2020-06-19,24059,0,14
2020-06-19,24060,53,788
2020-06-19,24064,Suppressed*,62
2020-06-19,24065,Suppressed*,67
2020-06-19,24066,Suppressed*,36
2020-06-19,24067,Suppressed*,26
2020-06-19,24069,8,78
2020-06-19,24070,Suppressed*,36
2020-06-19,24072,0,24
2020-06-19,24073,29,1480
2020-06-19,24076,Suppressed*,32
2020-06-19,24077,Suppressed*,11
2020-06-19,24078,45,322
2020-06-19,24079,Suppressed*,25
2020-06-19,24082,0,12
2020-06-19,24083,10,55
2020-06-19,24084,13,349
2020-06-19,24085,9,29
2020-06-19,24087,6,93
2020-06-19,24088,0,47
2020-06-19,24089,5,80
2020-06-19,24090,12,40
2020-06-19,24091,7,116
2020-06-19,24092,Suppressed*,36
2020-06-19,24093,0,2
2020-06-19,24095,5,59
2020-06-19,24101,Suppressed*,79
2020-06-19,24102,0,19
2020-06-19,24104,Suppressed*,142
2020-06-19,24105,Suppressed*,6
2020-06-19,24112,122,1667
2020-06-19,24120,Suppressed*,25
2020-06-19,24121,Suppressed*,252
2020-06-19,24122,Suppressed*,29
2020-06-19,24124,Suppressed*,69
2020-06-19,24127,5,106
2020-06-19,24128,Suppressed*,30
2020-06-19,24131,0,1
2020-06-19,24132,0,10
2020-06-19,24133,Suppressed*,75
2020-06-19,24134,0,176
2020-06-19,24136,0,39
2020-06-19,24137,Suppressed*,38
2020-06-19,24138,Suppressed*,40
2020-06-19,24139,6,31
2020-06-19,24141,14,344
2020-06-19,24142,0,4
2020-06-19,24147,Suppressed*,16
2020-06-19,24148,28,271
2020-06-19,24149,0,55
2020-06-19,24150,Suppressed*,8
2020-06-19,24151,23,557
2020-06-19,24153,82,2931
2020-06-19,24161,0,14
2020-06-19,24162,6,69
2020-06-19,24165,Suppressed*,63
2020-06-19,24167,0,5
2020-06-19,24168,5,39
2020-06-19,24171,26,202
2020-06-19,24174,Suppressed*,75
2020-06-19,24175,5,73
2020-06-19,24176,Suppressed*,32
2020-06-19,24179,36,257
2020-06-19,24184,6,50
2020-06-19,24185,0,19
2020-06-19,24201,Suppressed*,571
2020-06-19,24202,9,339
2020-06-19,24210,22,553
2020-06-19,24211,10,579
2020-06-19,24216,10,98
2020-06-19,24217,0,5
2020-06-19,24219,9,615
2020-06-19,24220,0,17
2020-06-19,24221,0,10
2020-06-19,24224,6,96
2020-06-19,24225,0,22
2020-06-19,24226,0,36
2020-06-19,24228,Suppressed*,147
2020-06-19,24230,0,151
2020-06-19,24236,5,54
2020-06-19,24237,0,14
2020-06-19,24239,0,8
2020-06-19,24243,0,70
2020-06-19,24244,Suppressed*,299
2020-06-19,24245,0,31
2020-06-19,24246,0,11
2020-06-19,24248,Suppressed*,72
2020-06-19,24250,0,24
2020-06-19,24251,Suppressed*,274
2020-06-19,24256,0,63
2020-06-19,24258,0,36
2020-06-19,24260,0,108
2020-06-19,24263,Suppressed*,194
2020-06-19,24265,0,16
2020-06-19,24266,Suppressed*,236
2020-06-19,24269,0,8
2020-06-19,24270,Suppressed*,12
2020-06-19,24271,0,81
2020-06-19,24272,0,9
2020-06-19,24273,Suppressed*,387
2020-06-19,24277,Suppressed*,167
2020-06-19,24279,Suppressed*,70
2020-06-19,24280,0,15
2020-06-19,24281,0,65
2020-06-19,24282,0,19
2020-06-19,24283,0,69
2020-06-19,24290,0,50
2020-06-19,24292,0,14
2020-06-19,24293,5,270
2020-06-19,24301,12,542
2020-06-19,24311,0,37
2020-06-19,24312,0,54
2020-06-19,24313,Suppressed*,21
2020-06-19,24314,0,47
2020-06-19,24315,Suppressed*,75
2020-06-19,24316,0,2
2020-06-19,24317,10,130
2020-06-19,24318,0,13
2020-06-19,24319,5,118
2020-06-19,24322,0,6
2020-06-19,24323,Suppressed*,17
2020-06-19,24324,0,61
2020-06-19,24325,Suppressed*,20
2020-06-19,24326,6,32
2020-06-19,24328,Suppressed*,45
2020-06-19,24330,33,153
2020-06-19,24333,295,1107
2020-06-19,24340,9,118
2020-06-19,24343,86,399
2020-06-19,24347,Suppressed*,50
2020-06-19,24348,9,147
2020-06-19,24350,Suppressed*,27
2020-06-19,24351,0,11
2020-06-19,24352,Suppressed*,30
2020-06-19,24354,18,418
2020-06-19,24360,10,178
2020-06-19,24361,Suppressed*,109
2020-06-19,24363,Suppressed*,21
2020-06-19,24366,Suppressed*,25
2020-06-19,24368,Suppressed*,117
2020-06-19,24370,Suppressed*,120
2020-06-19,24374,0,24
2020-06-19,24375,0,17
2020-06-19,24377,0,4
2020-06-19,24378,Suppressed*,20
2020-06-19,24380,Suppressed*,37
2020-06-19,24381,18,113
2020-06-19,24382,19,464
2020-06-19,24401,79,1382
2020-06-19,24411,0,2
2020-06-19,24412,0,1
2020-06-19,24413,0,7
2020-06-19,24415,0,1
2020-06-19,24416,12,127
2020-06-19,24421,Suppressed*,107
2020-06-19,24422,9,200
2020-06-19,24426,19,461
2020-06-19,24430,Suppressed*,100
2020-06-19,24431,6,119
2020-06-19,24432,Suppressed*,12
2020-06-19,24433,0,2
2020-06-19,24435,Suppressed*,43
2020-06-19,24437,0,36
2020-06-19,24439,0,37
2020-06-19,24440,8,89
2020-06-19,24441,35,322
2020-06-19,24442,0,4
2020-06-19,24445,0,51
2020-06-19,24448,Suppressed*,16
2020-06-19,24450,10,567
2020-06-19,24457,Suppressed*,28
2020-06-19,24458,Suppressed*,10
2020-06-19,24459,6,26
2020-06-19,24460,0,40
2020-06-19,24464,0,3
2020-06-19,24465,Suppressed*,45
2020-06-19,24467,8,67
2020-06-19,24471,5,74
2020-06-19,24472,Suppressed*,90
2020-06-19,24473,0,20
2020-06-19,24474,0,13
2020-06-19,24476,Suppressed*,18
2020-06-19,24477,27,384
2020-06-19,24479,Suppressed*,52
2020-06-19,24482,10,154
2020-06-19,24483,Suppressed*,13
2020-06-19,24484,0,11
2020-06-19,24485,Suppressed*,11
2020-06-19,24486,23,155
2020-06-19,24487,0,7
2020-06-19,24501,35,1333
2020-06-19,24502,52,1614
2020-06-19,24503,16,824
2020-06-19,24504,8,418
2020-06-19,24517,Suppressed*,242
2020-06-19,24520,Suppressed*,69
2020-06-19,24521,8,517
2020-06-19,24522,23,408
2020-06-19,24523,39,1265
2020-06-19,24526,Suppressed*,80
2020-06-19,24527,5,98
2020-06-19,24528,Suppressed*,125
2020-06-19,24529,Suppressed*,99
2020-06-19,24530,0,37
2020-06-19,24531,8,273
2020-06-19,24534,5,66
2020-06-19,24536,0,7
2020-06-19,24538,Suppressed*,191
2020-06-19,24539,0,14
2020-06-19,24540,44,1206
2020-06-19,24541,32,1065
2020-06-19,24549,Suppressed*,117
2020-06-19,24550,10,272
2020-06-19,24551,24,911
2020-06-19,24553,Suppressed*,89
2020-06-19,24554,Suppressed*,132
2020-06-19,24555,Suppressed*,37
2020-06-19,24556,0,148
2020-06-19,24557,8,248
2020-06-19,24558,7,291
2020-06-19,24562,0,28
2020-06-19,24563,Suppressed*,212
2020-06-19,24565,0,35
2020-06-19,24566,5,41
2020-06-19,24569,0,31
2020-06-19,24571,Suppressed*,65
2020-06-19,24572,14,679
2020-06-19,24574,Suppressed*,138
2020-06-19,24577,Suppressed*,178
2020-06-19,24578,Suppressed*,11
2020-06-19,24579,0,15
2020-06-19,24580,Suppressed*,31
2020-06-19,24586,7,198
2020-06-19,24588,Suppressed*,378
2020-06-19,24589,0,97
2020-06-19,24590,15,413
2020-06-19,24592,17,778
2020-06-19,24593,Suppressed*,69
2020-06-19,24594,Suppressed*,59
2020-06-19,24595,0,9
2020-06-19,24597,Suppressed*,55
2020-06-19,24598,Suppressed*,71
2020-06-19,24599,Suppressed*,39
2020-06-19,24601,0,2
2020-06-19,24602,0,14
2020-06-19,24603,Suppressed*,16
2020-06-19,24605,Suppressed*,268
2020-06-19,24606,0,4
2020-06-19,24607,0,3
2020-06-19,24609,Suppressed*,134
2020-06-19,24612,0,4
2020-06-19,24613,0,29
2020-06-19,24614,17,344
2020-06-19,24620,0,31
2020-06-19,24622,0,28
2020-06-19,24628,0,6
2020-06-19,24630,0,138
2020-06-19,24631,0,34
2020-06-19,24634,0,12
2020-06-19,24635,0,23
2020-06-19,24637,Suppressed*,67
2020-06-19,24639,Suppressed*,84
2020-06-19,24641,0,169
2020-06-19,24646,0,14
2020-06-19,24649,0,45
2020-06-19,24651,0,356
2020-06-19,24656,0,59
2020-06-19,24657,0,4
2020-06-19,"Not Reported",1177,3158
2020-06-19,Out-of-State,0,15085
