"Report Date","ZIP Code","Number of Cases","Number of PCR Testing Encounters"
2020-05-21,20105,66,507
2020-05-21,20106,28,92
2020-05-21,20109,656,1681
2020-05-21,20110,817,1931
2020-05-21,20111,522,1354
2020-05-21,20112,122,711
2020-05-21,20115,24,121
2020-05-21,20117,7,46
2020-05-21,20118,Suppressed*,31
2020-05-21,20119,17,93
2020-05-21,20120,180,834
2020-05-21,20121,123,574
2020-05-21,20124,37,267
2020-05-21,20129,7,24
2020-05-21,20130,0,7
2020-05-21,20132,31,273
2020-05-21,20135,5,57
2020-05-21,20136,106,580
2020-05-21,20137,5,30
2020-05-21,20139,Suppressed*,6
2020-05-21,20141,9,108
2020-05-21,20143,Suppressed*,19
2020-05-21,20144,Suppressed*,12
2020-05-21,20147,234,1422
2020-05-21,20148,90,717
2020-05-21,20151,152,509
2020-05-21,20152,100,477
2020-05-21,20155,150,772
2020-05-21,20158,9,58
2020-05-21,20164,511,1355
2020-05-21,20165,150,722
2020-05-21,20166,81,362
2020-05-21,20169,65,431
2020-05-21,20170,502,1303
2020-05-21,20171,201,802
2020-05-21,20175,89,573
2020-05-21,20176,267,1064
2020-05-21,20180,9,133
2020-05-21,20181,27,218
2020-05-21,20184,Suppressed*,23
2020-05-21,20186,46,374
2020-05-21,20187,43,338
2020-05-21,20190,142,618
2020-05-21,20191,187,766
2020-05-21,20194,24,222
2020-05-21,20197,Suppressed*,47
2020-05-21,20198,Suppressed*,40
2020-05-21,22003,771,2081
2020-05-21,22015,281,1021
2020-05-21,22025,75,445
2020-05-21,22026,121,608
2020-05-21,22027,41,74
2020-05-21,22030,237,1219
2020-05-21,22031,239,965
2020-05-21,22032,93,572
2020-05-21,22033,151,797
2020-05-21,22035,0,5
2020-05-21,22039,49,339
2020-05-21,22041,511,1286
2020-05-21,22042,471,1309
2020-05-21,22043,161,573
2020-05-21,22044,182,482
2020-05-21,22046,114,457
2020-05-21,22060,12,87
2020-05-21,22066,42,360
2020-05-21,22079,208,945
2020-05-21,22101,92,742
2020-05-21,22102,80,609
2020-05-21,22124,37,317
2020-05-21,22125,Suppressed*,24
2020-05-21,22134,13,54
2020-05-21,22150,540,1408
2020-05-21,22151,191,589
2020-05-21,22152,141,622
2020-05-21,22153,113,644
2020-05-21,22172,90,338
2020-05-21,22180,125,591
2020-05-21,22181,35,272
2020-05-21,22182,77,541
2020-05-21,22191,972,3264
2020-05-21,22192,389,1947
2020-05-21,22193,894,3103
2020-05-21,22201,167,905
2020-05-21,22202,135,614
2020-05-21,22203,233,664
2020-05-21,22204,704,2012
2020-05-21,22205,101,518
2020-05-21,22206,131,598
2020-05-21,22207,209,944
2020-05-21,22209,58,340
2020-05-21,22211,Suppressed*,12
2020-05-21,22213,12,73
2020-05-21,22214,0,2
2020-05-21,22301,56,370
2020-05-21,22302,167,569
2020-05-21,22303,120,516
2020-05-21,22304,478,1676
2020-05-21,22305,456,987
2020-05-21,22306,549,1412
2020-05-21,22307,46,289
2020-05-21,22308,53,222
2020-05-21,22309,403,1150
2020-05-21,22310,204,774
2020-05-21,22311,304,867
2020-05-21,22312,342,1059
2020-05-21,22314,150,899
2020-05-21,22315,71,537
2020-05-21,22401,100,637
2020-05-21,22405,74,659
2020-05-21,22406,59,519
2020-05-21,22407,219,1385
2020-05-21,22408,73,608
2020-05-21,22427,Suppressed*,60
2020-05-21,22432,Suppressed*,16
2020-05-21,22433,Suppressed*,6
2020-05-21,22435,Suppressed*,57
2020-05-21,22436,0,11
2020-05-21,22437,Suppressed*,16
2020-05-21,22438,Suppressed*,5
2020-05-21,22443,12,145
2020-05-21,22448,Suppressed*,16
2020-05-21,22454,Suppressed*,30
2020-05-21,22460,Suppressed*,24
2020-05-21,22469,Suppressed*,38
2020-05-21,22473,12,109
2020-05-21,22476,Suppressed*,4
2020-05-21,22480,0,22
2020-05-21,22482,Suppressed*,81
2020-05-21,22485,48,526
2020-05-21,22488,Suppressed*,22
2020-05-21,22503,Suppressed*,115
2020-05-21,22504,0,6
2020-05-21,22508,31,289
2020-05-21,22511,Suppressed*,20
2020-05-21,22514,Suppressed*,28
2020-05-21,22520,27,123
2020-05-21,22529,0,7
2020-05-21,22530,0,1
2020-05-21,22534,Suppressed*,42
2020-05-21,22535,0,12
2020-05-21,22538,0,7
2020-05-21,22539,Suppressed*,54
2020-05-21,22542,Suppressed*,39
2020-05-21,22546,26,276
2020-05-21,22548,0,3
2020-05-21,22551,57,442
2020-05-21,22553,18,293
2020-05-21,22554,274,1343
2020-05-21,22556,125,640
2020-05-21,22560,29,163
2020-05-21,22567,Suppressed*,85
2020-05-21,22572,250,458
2020-05-21,22576,0,32
2020-05-21,22578,0,45
2020-05-21,22579,Suppressed*,4
2020-05-21,22580,7,95
2020-05-21,22601,114,229
2020-05-21,22602,99,193
2020-05-21,22603,39,92
2020-05-21,22610,7,13
2020-05-21,22611,10,90
2020-05-21,22620,Suppressed*,19
2020-05-21,22623,Suppressed*,1
2020-05-21,22624,Suppressed*,11
2020-05-21,22625,5,12
2020-05-21,22627,0,10
2020-05-21,22630,87,181
2020-05-21,22637,Suppressed*,5
2020-05-21,22639,0,4
2020-05-21,22640,Suppressed*,5
2020-05-21,22641,0,1
2020-05-21,22642,15,51
2020-05-21,22643,0,5
2020-05-21,22644,45,38
2020-05-21,22645,15,27
2020-05-21,22646,0,3
2020-05-21,22650,Suppressed*,11
2020-05-21,22652,Suppressed*,15
2020-05-21,22654,Suppressed*,5
2020-05-21,22655,61,116
2020-05-21,22656,11,34
2020-05-21,22657,33,88
2020-05-21,22660,7,10
2020-05-21,22663,5,8
2020-05-21,22664,117,125
2020-05-21,22701,451,1014
2020-05-21,22709,0,17
2020-05-21,22711,0,1
2020-05-21,22712,70,277
2020-05-21,22713,6,23
2020-05-21,22714,10,29
2020-05-21,22715,Suppressed*,16
2020-05-21,22716,Suppressed*,9
2020-05-21,22718,Suppressed*,12
2020-05-21,22719,0,4
2020-05-21,22720,0,10
2020-05-21,22722,0,1
2020-05-21,22723,0,3
2020-05-21,22724,8,39
2020-05-21,22726,9,21
2020-05-21,22727,17,125
2020-05-21,22728,5,52
2020-05-21,22729,Suppressed*,10
2020-05-21,22730,0,1
2020-05-21,22731,Suppressed*,4
2020-05-21,22732,Suppressed*,7
2020-05-21,22733,11,38
2020-05-21,22734,19,91
2020-05-21,22735,Suppressed*,35
2020-05-21,22736,Suppressed*,10
2020-05-21,22737,5,47
2020-05-21,22738,Suppressed*,26
2020-05-21,22740,Suppressed*,24
2020-05-21,22741,0,5
2020-05-21,22742,14,47
2020-05-21,22743,0,1
2020-05-21,22747,0,16
2020-05-21,22749,0,4
2020-05-21,22801,495,1194
2020-05-21,22802,403,1073
2020-05-21,22807,Suppressed*,2
2020-05-21,22810,Suppressed*,15
2020-05-21,22811,Suppressed*,16
2020-05-21,22812,15,186
2020-05-21,22815,55,201
2020-05-21,22820,0,2
2020-05-21,22821,16,102
2020-05-21,22824,49,67
2020-05-21,22827,40,261
2020-05-21,22830,14,40
2020-05-21,22831,Suppressed*,15
2020-05-21,22832,Suppressed*,18
2020-05-21,22834,Suppressed*,21
2020-05-21,22835,101,237
2020-05-21,22840,5,75
2020-05-21,22841,9,64
2020-05-21,22842,52,96
2020-05-21,22843,Suppressed*,33
2020-05-21,22844,31,106
2020-05-21,22845,0,3
2020-05-21,22846,6,49
2020-05-21,22847,Suppressed*,13
2020-05-21,22849,11,92
2020-05-21,22850,5,26
2020-05-21,22851,49,112
2020-05-21,22853,39,124
2020-05-21,22901,93,1058
2020-05-21,22902,29,635
2020-05-21,22903,42,752
2020-05-21,22904,0,6
2020-05-21,22911,16,453
2020-05-21,22920,Suppressed*,51
2020-05-21,22922,Suppressed*,47
2020-05-21,22923,8,105
2020-05-21,22931,0,9
2020-05-21,22932,13,194
2020-05-21,22935,Suppressed*,23
2020-05-21,22936,Suppressed*,97
2020-05-21,22937,Suppressed*,38
2020-05-21,22938,Suppressed*,23
2020-05-21,22939,5,75
2020-05-21,22940,Suppressed*,22
2020-05-21,22942,7,275
2020-05-21,22943,0,10
2020-05-21,22946,Suppressed*,4
2020-05-21,22947,Suppressed*,92
2020-05-21,22948,0,2
2020-05-21,22949,0,38
2020-05-21,22952,0,34
2020-05-21,22958,Suppressed*,33
2020-05-21,22959,Suppressed*,59
2020-05-21,22960,24,319
2020-05-21,22963,24,415
2020-05-21,22964,0,4
2020-05-21,22967,Suppressed*,29
2020-05-21,22968,9,218
2020-05-21,22969,Suppressed*,32
2020-05-21,22971,0,43
2020-05-21,22972,Suppressed*,16
2020-05-21,22973,6,166
2020-05-21,22974,5,131
2020-05-21,22976,0,7
2020-05-21,22980,38,518
2020-05-21,22989,0,4
2020-05-21,23002,20,282
2020-05-21,23004,10,42
2020-05-21,23005,35,301
2020-05-21,23009,11,134
2020-05-21,23011,Suppressed*,23
2020-05-21,23015,9,94
2020-05-21,23021,0,4
2020-05-21,23022,5,38
2020-05-21,23023,Suppressed*,5
2020-05-21,23024,23,154
2020-05-21,23025,0,9
2020-05-21,23027,Suppressed*,39
2020-05-21,23030,17,131
2020-05-21,23032,0,1
2020-05-21,23035,Suppressed*,18
2020-05-21,23038,8,46
2020-05-21,23039,Suppressed*,25
2020-05-21,23040,8,119
2020-05-21,23043,Suppressed*,16
2020-05-21,23045,0,2
2020-05-21,23047,Suppressed*,28
2020-05-21,23050,Suppressed*,6
2020-05-21,23055,38,62
2020-05-21,23056,0,0
2020-05-21,23059,42,576
2020-05-21,23060,92,755
2020-05-21,23061,17,289
2020-05-21,23062,Suppressed*,54
2020-05-21,23063,54,190
2020-05-21,23064,0,2
2020-05-21,23065,Suppressed*,30
2020-05-21,23066,0,4
2020-05-21,23068,0,6
2020-05-21,23069,6,58
2020-05-21,23070,0,6
2020-05-21,23071,Suppressed*,19
2020-05-21,23072,7,180
2020-05-21,23075,109,325
2020-05-21,23076,0,11
2020-05-21,23079,0,2
2020-05-21,23083,Suppressed*,50
2020-05-21,23084,6,66
2020-05-21,23085,Suppressed*,7
2020-05-21,23086,Suppressed*,47
2020-05-21,23089,8,118
2020-05-21,23091,0,10
2020-05-21,23092,0,6
2020-05-21,23093,26,398
2020-05-21,23102,7,50
2020-05-21,23103,15,112
2020-05-21,23106,Suppressed*,25
2020-05-21,23108,0,1
2020-05-21,23109,Suppressed*,35
2020-05-21,23110,0,13
2020-05-21,23111,78,756
2020-05-21,23112,96,1001
2020-05-21,23113,70,602
2020-05-21,23114,35,383
2020-05-21,23115,0,5
2020-05-21,23116,96,779
2020-05-21,23117,9,237
2020-05-21,23119,Suppressed*,2
2020-05-21,23120,26,235
2020-05-21,23123,16,99
2020-05-21,23124,5,84
2020-05-21,23126,0,5
2020-05-21,23128,Suppressed*,20
2020-05-21,23129,0,3
2020-05-21,23130,Suppressed*,6
2020-05-21,23138,0,4
2020-05-21,23139,26,434
2020-05-21,23140,14,149
2020-05-21,23141,9,151
2020-05-21,23146,6,37
2020-05-21,23148,Suppressed*,26
2020-05-21,23149,6,56
2020-05-21,23150,46,287
2020-05-21,23153,Suppressed*,24
2020-05-21,23156,Suppressed*,24
2020-05-21,23160,0,9
2020-05-21,23161,0,1
2020-05-21,23163,0,0
2020-05-21,23168,8,191
2020-05-21,23169,0,12
2020-05-21,23173,0,1
2020-05-21,23175,Suppressed*,21
2020-05-21,23176,0,3
2020-05-21,23177,0,14
2020-05-21,23180,0,4
2020-05-21,23181,Suppressed*,121
2020-05-21,23185,133,1134
2020-05-21,23187,0,13
2020-05-21,23188,124,1123
2020-05-21,23192,11,100
2020-05-21,23219,14,105
2020-05-21,23220,62,521
2020-05-21,23221,21,242
2020-05-21,23222,85,570
2020-05-21,23223,226,1346
2020-05-21,23224,362,1306
2020-05-21,23225,200,1268
2020-05-21,23226,90,408
2020-05-21,23227,71,603
2020-05-21,23228,118,888
2020-05-21,23229,89,699
2020-05-21,23230,12,157
2020-05-21,23231,108,781
2020-05-21,23233,106,692
2020-05-21,23234,335,1304
2020-05-21,23235,105,927
2020-05-21,23236,59,691
2020-05-21,23237,109,595
2020-05-21,23238,226,854
2020-05-21,23250,0,2
2020-05-21,23294,53,367
2020-05-21,23301,60,122
2020-05-21,23302,Suppressed*,6
2020-05-21,23303,14,40
2020-05-21,23304,Suppressed*,5
2020-05-21,23306,23,64
2020-05-21,23307,12,40
2020-05-21,23308,36,91
2020-05-21,23310,17,96
2020-05-21,23313,Suppressed*,4
2020-05-21,23314,10,173
2020-05-21,23315,Suppressed*,34
2020-05-21,23316,11,40
2020-05-21,23320,142,1584
2020-05-21,23321,46,710
2020-05-21,23322,77,955
2020-05-21,23323,64,695
2020-05-21,23324,44,462
2020-05-21,23325,38,420
2020-05-21,23336,9,57
2020-05-21,23337,0,8
2020-05-21,23347,14,33
2020-05-21,23350,55,162
2020-05-21,23354,9,20
2020-05-21,23356,Suppressed*,31
2020-05-21,23357,31,56
2020-05-21,23359,11,21
2020-05-21,23389,Suppressed*,4
2020-05-21,23395,15,36
2020-05-21,23398,Suppressed*,8
2020-05-21,23401,Suppressed*,13
2020-05-21,23405,10,33
2020-05-21,23407,45,73
2020-05-21,23408,Suppressed*,4
2020-05-21,23409,Suppressed*,5
2020-05-21,23410,48,122
2020-05-21,23413,74,217
2020-05-21,23414,22,40
2020-05-21,23415,34,99
2020-05-21,23416,11,38
2020-05-21,23417,49,147
2020-05-21,23418,42,95
2020-05-21,23420,63,147
2020-05-21,23421,118,394
2020-05-21,23422,Suppressed*,14
2020-05-21,23423,Suppressed*,9
2020-05-21,23426,5,6
2020-05-21,23427,5,10
2020-05-21,23430,31,314
2020-05-21,23432,7,29
2020-05-21,23433,0,26
2020-05-21,23434,159,1357
2020-05-21,23435,102,662
2020-05-21,23436,0,16
2020-05-21,23437,6,108
2020-05-21,23438,Suppressed*,54
2020-05-21,23440,0,3
2020-05-21,23441,18,44
2020-05-21,23442,19,60
2020-05-21,23451,47,958
2020-05-21,23452,86,1452
2020-05-21,23453,52,763
2020-05-21,23454,88,1335
2020-05-21,23455,41,1046
2020-05-21,23456,61,1180
2020-05-21,23457,5,83
2020-05-21,23459,Suppressed*,36
2020-05-21,23460,0,14
2020-05-21,23461,0,7
2020-05-21,23462,122,1583
2020-05-21,23464,80,1445
2020-05-21,23480,Suppressed*,12
2020-05-21,23486,0,5
2020-05-21,23487,60,163
2020-05-21,23488,8,19
2020-05-21,23502,41,557
2020-05-21,23503,40,591
2020-05-21,23504,51,901
2020-05-21,23505,34,525
2020-05-21,23507,8,154
2020-05-21,23508,24,274
2020-05-21,23509,32,290
2020-05-21,23510,48,437
2020-05-21,23511,0,48
2020-05-21,23513,39,648
2020-05-21,23517,6,100
2020-05-21,23518,40,687
2020-05-21,23523,9,167
2020-05-21,23551,0,1
2020-05-21,23601,24,546
2020-05-21,23602,44,683
2020-05-21,23603,Suppressed*,50
2020-05-21,23604,0,24
2020-05-21,23605,14,253
2020-05-21,23606,34,477
2020-05-21,23607,25,345
2020-05-21,23608,69,726
2020-05-21,23651,Suppressed*,9
2020-05-21,23661,15,228
2020-05-21,23662,7,179
2020-05-21,23663,11,217
2020-05-21,23664,7,160
2020-05-21,23665,Suppressed*,32
2020-05-21,23666,72,920
2020-05-21,23669,55,670
2020-05-21,23690,0,55
2020-05-21,23691,0,8
2020-05-21,23692,14,293
2020-05-21,23693,12,289
2020-05-21,23696,0,54
2020-05-21,23701,110,765
2020-05-21,23702,15,226
2020-05-21,23703,52,575
2020-05-21,23704,40,538
2020-05-21,23707,24,310
2020-05-21,23708,Suppressed*,123
2020-05-21,23709,0,110
2020-05-21,23801,10,105
2020-05-21,23803,100,855
2020-05-21,23805,35,425
2020-05-21,23806,0,2
2020-05-21,23821,Suppressed*,32
2020-05-21,23824,11,153
2020-05-21,23827,Suppressed*,29
2020-05-21,23828,Suppressed*,12
2020-05-21,23829,78,472
2020-05-21,23830,Suppressed*,38
2020-05-21,23831,90,699
2020-05-21,23832,154,884
2020-05-21,23833,Suppressed*,28
2020-05-21,23834,106,615
2020-05-21,23836,26,234
2020-05-21,23837,48,106
2020-05-21,23838,28,265
2020-05-21,23839,0,21
2020-05-21,23840,Suppressed*,45
2020-05-21,23841,7,72
2020-05-21,23842,8,109
2020-05-21,23843,0,5
2020-05-21,23844,Suppressed*,9
2020-05-21,23845,0,5
2020-05-21,23846,0,17
2020-05-21,23847,86,374
2020-05-21,23850,0,31
2020-05-21,23851,35,522
2020-05-21,23856,Suppressed*,9
2020-05-21,23857,Suppressed*,15
2020-05-21,23860,71,769
2020-05-21,23866,Suppressed*,55
2020-05-21,23867,21,78
2020-05-21,23868,12,83
2020-05-21,23872,Suppressed*,55
2020-05-21,23874,0,30
2020-05-21,23875,24,255
2020-05-21,23876,0,2
2020-05-21,23878,Suppressed*,26
2020-05-21,23879,5,14
2020-05-21,23881,Suppressed*,31
2020-05-21,23882,6,60
2020-05-21,23883,Suppressed*,47
2020-05-21,23884,Suppressed*,0
2020-05-21,23885,Suppressed*,58
2020-05-21,23887,0,4
2020-05-21,23888,Suppressed*,47
2020-05-21,23889,Suppressed*,8
