"﻿Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-06-29,Southside,"Not Reported",4,0,0
2020-06-29,Chesapeake,Female,503,69,9
2020-06-29,Richmond,Female,1049,98,8
2020-06-29,Roanoke,Male,179,7,2
2020-06-29,Fairfax,"Not Reported",121,3,3
2020-06-29,"Thomas Jefferson",Female,484,46,9
2020-06-29,Chesapeake,"Not Reported",1,0,0
2020-06-29,"Cumberland Plateau",Male,25,1,0
2020-06-29,"Eastern Shore",Female,656,58,23
2020-06-29,"Lord Fairfax","Not Reported",8,0,0
2020-06-29,Rappahannock,"Not Reported",11,1,0
2020-06-29,"Central Shenandoah","Not Reported",1,0,0
2020-06-29,Peninsula,Male,449,64,13
2020-06-29,Norfolk,Male,441,54,7
2020-06-29,Alexandria,Female,1184,107,30
2020-06-29,Lenowisco,Male,25,8,3
2020-06-29,Pittsylvania-Danville,Female,107,21,2
2020-06-29,"New River","Not Reported",3,0,0
2020-06-29,Chesterfield,"Not Reported",77,0,2
2020-06-29,Loudoun,Male,1958,149,32
2020-06-29,"Rappahannock Rapidan",Female,707,43,7
2020-06-29,Piedmont,Female,295,40,3
2020-06-29,Richmond,Male,1107,118,20
2020-06-29,Crater,Female,599,79,19
2020-06-29,Portsmouth,Female,225,40,10
2020-06-29,Arlington,"Not Reported",1,0,0
2020-06-29,"Mount Rogers","Not Reported",2,0,0
2020-06-29,"Thomas Jefferson","Not Reported",2,0,0
2020-06-29,"Three Rivers","Not Reported",18,0,0
2020-06-29,Hampton,Male,147,26,3
2020-06-29,Alleghany,Male,195,21,5
2020-06-29,Roanoke,Female,218,7,8
2020-06-29,Loudoun,"Not Reported",17,0,1
2020-06-29,Fairfax,Female,7050,707,244
2020-06-29,"Western Tidewater",Male,385,51,27
2020-06-29,Peninsula,"Not Reported",3,0,0
2020-06-29,"New River",Male,117,14,4
2020-06-29,"Central Shenandoah",Male,938,79,17
2020-06-29,Southside,Male,159,24,11
2020-06-29,Chesterfield,Male,1514,70,33
2020-06-29,Arlington,Female,1220,190,64
2020-06-29,Rappahannock,Male,1148,121,26
2020-06-29,"Central Virginia",Male,196,9,4
2020-06-29,Alleghany,"Not Reported",3,0,0
2020-06-29,Henrico,Male,1156,132,69
2020-06-29,"Thomas Jefferson",Male,430,42,10
2020-06-29,"Lord Fairfax",Male,941,89,33
2020-06-29,"Three Rivers",Male,425,18,2
2020-06-29,Richmond,"Not Reported",39,2,2
2020-06-29,Pittsylvania-Danville,Male,90,20,1
2020-06-29,Portsmouth,"Not Reported",3,0,0
2020-06-29,Norfolk,"Not Reported",0,0,0
2020-06-29,Chesapeake,Male,383,61,11
2020-06-29,Chickahominy,Female,351,53,17
2020-06-29,"Prince William",Male,4484,435,91
2020-06-29,"Eastern Shore","Not Reported",9,0,0
2020-06-29,"Eastern Shore",Male,643,52,19
2020-06-29,"Rappahannock Rapidan",Male,725,63,12
2020-06-29,Henrico,"Not Reported",8,0,1
2020-06-29,"Cumberland Plateau",Female,36,1,0
2020-06-29,"West Piedmont",Male,205,20,4
2020-06-29,Hampton,"Not Reported",2,0,0
2020-06-29,Alexandria,"Not Reported",6,0,0
2020-06-29,"Western Tidewater","Not Reported",2,0,0
2020-06-29,"Cumberland Plateau","Not Reported",0,0,0
2020-06-29,"Virginia Beach",Male,525,63,15
2020-06-29,Alleghany,Female,222,10,9
2020-06-29,Lenowisco,Female,25,8,1
2020-06-29,"Virginia Beach","Not Reported",8,0,0
2020-06-29,"Western Tidewater",Female,399,32,19
2020-06-29,"Mount Rogers",Male,313,48,16
2020-06-29,"Lord Fairfax",Female,1016,83,33
2020-06-29,Piedmont,"Not Reported",1,0,0
2020-06-29,Alexandria,Male,1127,131,27
2020-06-29,Pittsylvania-Danville,"Not Reported",2,0,0
2020-06-29,"West Piedmont","Not Reported",5,0,0
2020-06-29,Loudoun,Female,1993,122,54
2020-06-29,Hampton,Female,167,15,2
2020-06-29,Henrico,Female,1420,119,71
2020-06-29,"Prince William","Not Reported",71,1,0
2020-06-29,Chickahominy,Male,283,54,19
2020-06-29,"Rappahannock Rapidan","Not Reported",2,1,1
2020-06-29,Peninsula,Female,509,62,21
2020-06-29,Lenowisco,"Not Reported",0,0,0
2020-06-29,Crater,"Not Reported",13,1,0
2020-06-29,Chickahominy,"Not Reported",5,0,0
2020-06-29,Portsmouth,Male,243,28,6
2020-06-29,"New River",Female,110,8,1
2020-06-29,Rappahannock,Female,1283,97,16
2020-06-29,"Central Virginia",Female,175,7,1
2020-06-29,Roanoke,"Not Reported",6,0,0
2020-06-29,"West Piedmont",Female,228,18,3
2020-06-29,"Mount Rogers",Female,385,24,13
2020-06-29,Piedmont,Male,712,44,7
2020-06-29,Chesterfield,Female,1500,64,33
2020-06-29,Fairfax,Male,6795,917,246
2020-06-29,Crater,Male,854,63,9
2020-06-29,"Central Virginia","Not Reported",0,0,0
2020-06-29,"Prince William",Female,4467,357,69
2020-06-29,"Virginia Beach",Female,612,55,14
2020-06-29,Norfolk,Female,448,50,2
2020-06-29,"Three Rivers",Female,198,31,7
2020-06-29,Arlington,Male,1245,228,68
2020-06-29,"Central Shenandoah",Female,1103,86,19
2020-06-29,Southside,Female,229,24,17
