"﻿Report Date","Health District","Age Group","Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-28,"Eastern Shore",60-69,143,14,6
2020-05-28,"Lord Fairfax",70-79,88,24,11
2020-05-28,"New River",30-39,10,1,0
2020-05-28,Chesapeake,10-19,13,0,0
2020-05-28,Hampton,40-49,28,2,0
2020-05-28,Peninsula,Missing,12,0,0
2020-05-28,Henrico,70-79,171,41,35
2020-05-28,"Western Tidewater",20-29,45,1,0
2020-05-28,Peninsula,0-9,16,0,0
2020-05-28,Loudoun,40-49,490,21,0
2020-05-28,Pittsylvania-Danville,30-39,10,0,0
2020-05-28,Loudoun,20-29,362,3,0
2020-05-28,Crater,60-69,97,27,10
2020-05-28,Loudoun,80+,150,38,48
2020-05-28,Arlington,80+,186,69,56
2020-05-28,"Virginia Beach",10-19,19,0,0
2020-05-28,"Mount Rogers",80+,19,5,5
2020-05-28,"Eastern Shore",80+,45,17,13
2020-05-28,Crater,10-19,19,0,0
2020-05-28,Lenowisco,30-39,3,1,1
2020-05-28,Norfolk,Missing,5,0,0
2020-05-28,Henrico,Missing,24,1,1
2020-05-28,"New River",40-49,13,1,0
2020-05-28,"Central Virginia",0-9,5,0,0
2020-05-28,"New River",70-79,9,5,1
2020-05-28,Loudoun,0-9,77,1,0
2020-05-28,"Central Virginia",70-79,16,4,2
2020-05-28,Southside,0-9,1,0,0
2020-05-28,"Three Rivers",40-49,107,8,1
2020-05-28,Chickahominy,30-39,61,0,0
2020-05-28,"Central Shenandoah",60-69,181,34,7
2020-05-28,"Western Tidewater",60-69,102,11,4
2020-05-28,"Cumberland Plateau",30-39,5,0,0
2020-05-28,Portsmouth,10-19,4,0,0
2020-05-28,Chesterfield,Missing,22,0,0
2020-05-28,Alexandria,40-49,360,28,0
2020-05-28,"Thomas Jefferson",70-79,52,15,2
2020-05-28,"Three Rivers",30-39,109,2,0
2020-05-28,"Western Tidewater",70-79,77,17,13
2020-05-28,Arlington,60-69,249,71,17
2020-05-28,"Cumberland Plateau",10-19,12,0,0
2020-05-28,"West Piedmont",30-39,24,1,0
2020-05-28,Peninsula,10-19,15,1,0
2020-05-28,"Virginia Beach",0-9,4,0,0
2020-05-28,Lenowisco,50-59,13,5,0
2020-05-28,Chesapeake,70-79,39,19,2
2020-05-28,"Western Tidewater",80+,127,21,19
2020-05-28,"Thomas Jefferson",10-19,16,0,0
2020-05-28,Richmond,40-49,212,14,0
2020-05-28,"Lord Fairfax",50-59,225,17,2
2020-05-28,"Lord Fairfax",10-19,66,0,0
2020-05-28,"Rappahannock Rapidan",10-19,98,1,0
2020-05-28,Crater,50-59,113,17,2
2020-05-28,Arlington,Missing,5,0,0
2020-05-28,Roanoke,50-59,15,1,0
2020-05-28,Rappahannock,10-19,106,1,0
2020-05-28,Roanoke,10-19,4,0,0
2020-05-28,"Eastern Shore",Missing,0,0,0
2020-05-28,"Mount Rogers",Missing,0,0,0
2020-05-28,"Prince William",60-69,568,98,24
2020-05-28,Alleghany,70-79,23,4,8
2020-05-28,Crater,20-29,88,6,0
2020-05-28,Loudoun,60-69,183,26,3
2020-05-28,Fairfax,0-9,282,10,0
2020-05-28,Roanoke,Missing,3,0,0
2020-05-28,Alexandria,20-29,278,5,1
2020-05-28,Portsmouth,70-79,18,5,3
2020-05-28,Alleghany,30-39,16,2,0
2020-05-28,"Prince William",20-29,1131,32,0
2020-05-28,Southside,70-79,46,9,10
2020-05-28,Piedmont,Missing,1,0,0
2020-05-28,Rappahannock,0-9,52,1,0
2020-05-28,Henrico,30-39,219,6,0
2020-05-28,"Prince William",10-19,408,3,0
2020-05-28,Chickahominy,10-19,18,0,0
2020-05-28,"Lord Fairfax",0-9,28,0,0
2020-05-28,"Central Virginia",Missing,0,0,0
2020-05-28,Fairfax,60-69,1116,231,40
2020-05-28,Hampton,20-29,32,1,0
2020-05-28,"Central Shenandoah",40-49,249,7,0
2020-05-28,Pittsylvania-Danville,0-9,1,0,0
2020-05-28,Crater,30-39,87,2,0
2020-05-28,"Virginia Beach",70-79,54,22,6
2020-05-28,"Virginia Beach",30-39,97,8,0
2020-05-28,Piedmont,0-9,6,0,0
2020-05-28,"Central Shenandoah",30-39,232,5,0
2020-05-28,Hampton,50-59,37,8,1
2020-05-28,Peninsula,70-79,77,36,10
2020-05-28,Arlington,20-29,318,20,0
2020-05-28,"West Piedmont",70-79,14,6,3
2020-05-28,Richmond,20-29,223,7,0
2020-05-28,Roanoke,0-9,5,0,0
2020-05-28,Hampton,30-39,32,2,0
2020-05-28,"Thomas Jefferson",30-39,84,4,0
2020-05-28,"Western Tidewater",40-49,80,4,1
2020-05-28,Richmond,50-59,156,32,1
2020-05-28,"Western Tidewater",50-59,109,8,1
2020-05-28,Lenowisco,10-19,2,0,0
2020-05-28,Chesapeake,0-9,11,1,0
2020-05-28,Peninsula,50-59,102,15,2
2020-05-28,"Cumberland Plateau",Missing,0,0,0
2020-05-28,Peninsula,60-69,100,26,3
2020-05-28,"Lord Fairfax",30-39,201,9,0
2020-05-28,"Virginia Beach",Missing,24,0,0
2020-05-28,Arlington,40-49,347,45,3
2020-05-28,"West Piedmont",10-19,18,0,0
2020-05-28,Chickahominy,70-79,44,17,5
2020-05-28,Pittsylvania-Danville,20-29,8,0,0
2020-05-28,Loudoun,50-59,374,24,1
2020-05-28,Richmond,30-39,233,12,0
2020-05-28,"Thomas Jefferson",Missing,1,0,0
2020-05-28,"Rappahannock Rapidan",80+,19,11,4
2020-05-28,"Lord Fairfax",Missing,1,0,0
2020-05-28,"Cumberland Plateau",50-59,3,1,0
2020-05-28,Loudoun,Missing,45,0,0
2020-05-28,Southside,50-59,38,5,0
2020-05-28,Chesterfield,20-29,191,4,0
2020-05-28,Norfolk,70-79,19,13,2
2020-05-28,Alleghany,10-19,3,0,0
2020-05-28,Crater,80+,47,7,1
2020-05-28,Portsmouth,Missing,1,0,0
2020-05-28,"Western Tidewater",10-19,11,0,0
2020-05-28,Chesterfield,10-19,114,0,0
2020-05-28,Southside,60-69,40,10,3
2020-05-28,Norfolk,0-9,8,0,0
2020-05-28,"Cumberland Plateau",40-49,6,0,0
2020-05-28,"Eastern Shore",10-19,43,0,0
2020-05-28,"Mount Rogers",10-19,26,0,0
2020-05-28,"Rappahannock Rapidan",0-9,54,1,0
2020-05-28,"Three Rivers",0-9,7,1,0
2020-05-28,Henrico,40-49,233,15,2
2020-05-28,Alexandria,50-59,248,35,9
2020-05-28,Arlington,0-9,33,2,0
2020-05-28,Chickahominy,Missing,7,0,0
2020-05-28,"New River",20-29,27,0,0
2020-05-28,"Virginia Beach",20-29,89,2,0
2020-05-28,Chesapeake,50-59,87,16,1
2020-05-28,Alleghany,80+,25,7,6
2020-05-28,Fairfax,10-19,539,14,0
2020-05-28,Chesapeake,60-69,69,19,4
2020-05-28,"West Piedmont",Missing,1,0,0
2020-05-28,Peninsula,80+,46,23,15
2020-05-28,Crater,40-49,94,11,1
2020-05-28,Chesapeake,40-49,76,12,0
2020-05-28,"Thomas Jefferson",20-29,59,0,0
2020-05-28,"Lord Fairfax",20-29,212,4,0
2020-05-28,Norfolk,20-29,96,1,0
2020-05-28,Arlington,30-39,367,41,0
2020-05-28,"West Piedmont",60-69,23,1,0
2020-05-28,Henrico,50-59,215,23,7
2020-05-28,"West Piedmont",50-59,40,5,1
2020-05-28,"Cumberland Plateau",20-29,1,0,0
2020-05-28,Alexandria,70-79,88,33,13
2020-05-28,Portsmouth,20-29,47,2,0
2020-05-28,"Western Tidewater",30-39,63,4,0
2020-05-28,"Central Shenandoah",0-9,38,0,0
2020-05-28,Henrico,80+,270,55,63
2020-05-28,Alexandria,0-9,104,1,0
2020-05-28,Pittsylvania-Danville,40-49,20,5,0
2020-05-28,Henrico,20-29,189,9,0
2020-05-28,Roanoke,60-69,10,1,0
2020-05-28,Peninsula,30-39,71,6,1
2020-05-28,Alleghany,60-69,26,6,1
2020-05-28,"Prince William",70-79,195,53,30
2020-05-28,Norfolk,60-69,45,14,1
2020-05-28,Southside,40-49,20,5,0
2020-05-28,Chesterfield,30-39,278,1,0
2020-05-28,Loudoun,70-79,94,29,11
2020-05-28,"Central Virginia",40-49,33,0,0
2020-05-28,"New River",Missing,0,0,0
2020-05-28,Chickahominy,20-29,55,0,0
2020-05-28,"New River",0-9,3,0,0
2020-05-28,"Cumberland Plateau",0-9,0,0,0
2020-05-28,"Three Rivers",70-79,24,5,4
2020-05-28,"Rappahannock Rapidan",40-49,219,13,1
2020-05-28,Hampton,0-9,6,0,0
2020-05-28,Piedmont,50-59,143,11,0
2020-05-28,Rappahannock,20-29,247,9,0
2020-05-28,"West Piedmont",20-29,19,0,0
2020-05-28,Arlington,70-79,154,63,29
2020-05-28,Chickahominy,50-59,86,15,0
2020-05-28,Alleghany,40-49,21,0,0
2020-05-28,"Prince William",50-59,1045,123,7
2020-05-28,"Mount Rogers",0-9,18,1,0
2020-05-28,"Eastern Shore",0-9,11,1,0
2020-05-28,"Thomas Jefferson",60-69,55,14,2
2020-05-28,Pittsylvania-Danville,70-79,12,8,0
2020-05-28,Chesterfield,80+,106,17,30
2020-05-28,Richmond,0-9,31,2,0
2020-05-28,Chesapeake,80+,36,12,7
2020-05-28,Peninsula,40-49,70,5,1
2020-05-28,Henrico,0-9,49,0,0
2020-05-28,Lenowisco,80+,0,0,0
2020-05-28,Piedmont,60-69,103,12,2
2020-05-28,"West Piedmont",0-9,4,0,0
2020-05-28,"Rappahannock Rapidan",70-79,27,8,4
2020-05-28,"Central Shenandoah",70-79,89,28,11
2020-05-28,Chesapeake,30-39,86,4,0
2020-05-28,Chickahominy,0-9,6,0,0
2020-05-28,"Prince William",0-9,210,5,0
2020-05-28,"Eastern Shore",50-59,234,9,5
2020-05-28,"Mount Rogers",50-59,45,3,0
2020-05-28,Loudoun,10-19,132,0,0
2020-05-28,Southside,80+,71,7,9
2020-05-28,"Central Virginia",80+,5,2,0
2020-05-28,Rappahannock,Missing,15,0,0
2020-05-28,"Rappahannock Rapidan",30-39,231,11,1
2020-05-28,"New River",50-59,16,3,0
2020-05-28,Richmond,80+,27,12,7
2020-05-28,"Mount Rogers",20-29,49,0,0
2020-05-28,"Eastern Shore",20-29,148,2,0
2020-05-28,Hampton,10-19,8,0,0
2020-05-28,Portsmouth,0-9,2,1,0
2020-05-28,Crater,70-79,71,17,4
2020-05-28,Chesterfield,40-49,265,10,2
2020-05-28,Alexandria,Missing,8,0,0
2020-05-28,Southside,30-39,21,0,0
2020-05-28,"Prince William",Missing,90,0,0
2020-05-28,Hampton,60-69,24,9,1
2020-05-28,Fairfax,20-29,1583,53,2
2020-05-28,"Thomas Jefferson",0-9,11,1,0
2020-05-28,Lenowisco,40-49,5,2,0
2020-05-28,"Central Virginia",10-19,12,1,0
2020-05-28,Lenowisco,70-79,5,4,1
2020-05-28,Henrico,10-19,51,1,0
2020-05-28,"Mount Rogers",30-39,62,4,0
2020-05-28,"Eastern Shore",30-39,185,6,0
2020-05-28,Chesterfield,0-9,24,0,0
2020-05-28,"Central Shenandoah",10-19,75,1,0
2020-05-28,Crater,0-9,11,1,0
2020-05-28,Fairfax,70-79,549,189,76
2020-05-28,Rappahannock,80+,23,12,3
2020-05-28,Alexandria,10-19,127,1,0
2020-05-28,Portsmouth,40-49,46,4,0
2020-05-28,"Three Rivers",50-59,70,3,0
2020-05-28,Alleghany,Missing,0,0,0
2020-05-28,Alexandria,30-39,440,23,0
2020-05-28,Southside,Missing,0,0,0
2020-05-28,Portsmouth,60-69,32,9,4
2020-05-28,Roanoke,30-39,26,0,0
2020-05-28,"Three Rivers",60-69,66,10,0
2020-05-28,Fairfax,50-59,1700,221,24
2020-05-28,Portsmouth,50-59,53,12,1
2020-05-28,Chickahominy,80+,74,25,20
2020-05-28,"Rappahannock Rapidan",50-59,158,18,1
2020-05-28,Fairfax,80+,689,245,234
2020-05-28,Hampton,Missing,7,0,0
2020-05-28,"Cumberland Plateau",80+,0,0,0
2020-05-28,Alleghany,50-59,40,4,1
2020-05-28,"Prince William",40-49,1408,104,4
2020-05-28,Fairfax,Missing,57,0,0
2020-05-28,"Virginia Beach",40-49,104,14,1
2020-05-28,Richmond,Missing,10,0,0
2020-05-28,Norfolk,40-49,81,10,0
2020-05-28,Piedmont,80+,15,4,2
2020-05-28,"Virginia Beach",60-69,96,14,1
2020-05-28,"West Piedmont",40-49,29,3,1
2020-05-28,Arlington,10-19,59,6,0
2020-05-28,Lenowisco,0-9,3,0,0
2020-05-28,Pittsylvania-Danville,50-59,22,6,0
2020-05-28,"Virginia Beach",50-59,105,12,0
2020-05-28,Chesapeake,Missing,7,0,0
2020-05-28,"Central Shenandoah",80+,73,16,11
2020-05-28,"Thomas Jefferson",40-49,67,5,0
2020-05-28,"Rappahannock Rapidan",60-69,80,10,1
2020-05-28,Norfolk,30-39,99,7,0
2020-05-28,"Rappahannock Rapidan",Missing,4,0,0
2020-05-28,"Lord Fairfax",80+,93,26,26
2020-05-28,"Three Rivers",10-19,16,0,0
2020-05-28,Piedmont,40-49,137,4,0
2020-05-28,Norfolk,80+,9,6,3
2020-05-28,Peninsula,20-29,73,1,0
2020-05-28,Norfolk,50-59,68,10,0
2020-05-28,"Thomas Jefferson",50-59,72,8,1
2020-05-28,Richmond,70-79,49,22,8
2020-05-28,Chesterfield,70-79,79,12,10
2020-05-28,Piedmont,30-39,131,1,0
2020-05-28,"Prince William",30-39,1205,65,2
2020-05-28,Alleghany,20-29,32,1,0
2020-05-28,Alleghany,0-9,0,0,0
2020-05-28,"Mount Rogers",40-49,45,0,0
2020-05-28,"Eastern Shore",40-49,184,8,2
2020-05-28,"Central Virginia",60-69,34,3,1
2020-05-28,Richmond,10-19,69,2,0
2020-05-28,Pittsylvania-Danville,60-69,11,6,1
2020-05-28,Pittsylvania-Danville,Missing,0,0,0
2020-05-28,Chesterfield,60-69,148,18,8
2020-05-28,Southside,10-19,3,0,0
2020-05-28,"New River",80+,6,2,0
2020-05-28,"Central Virginia",50-59,31,2,1
2020-05-28,Hampton,70-79,13,6,0
2020-05-28,Pittsylvania-Danville,10-19,1,0,0
2020-05-28,Richmond,60-69,123,35,5
