"﻿Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-05-26,Southside,"Not Reported",3,0,0
2020-05-26,Chesapeake,Female,262,44,6
2020-05-26,Richmond,Female,517,54,4
2020-05-26,Roanoke,Male,61,5,2
2020-05-26,Fairfax,"Not Reported",75,4,1
2020-05-26,"Thomas Jefferson",Female,251,37,9
2020-05-26,Chesapeake,"Not Reported",0,0,0
2020-05-26,"Cumberland Plateau",Male,15,1,0
2020-05-26,"Eastern Shore",Female,516,29,14
2020-05-26,"Lord Fairfax","Not Reported",9,0,0
2020-05-26,Rappahannock,"Not Reported",10,1,0
2020-05-26,"Central Shenandoah","Not Reported",3,0,0
2020-05-26,Peninsula,Male,265,60,12
2020-05-26,Norfolk,Male,226,30,5
2020-05-26,Alexandria,Female,912,76,21
2020-05-26,Lenowisco,Male,22,8,3
2020-05-26,Pittsylvania-Danville,Female,49,14,2
2020-05-26,"New River","Not Reported",1,0,0
2020-05-26,Chesterfield,"Not Reported",32,0,1
2020-05-26,Loudoun,Male,1092,82,24
2020-05-26,"Rappahannock Rapidan",Female,511,26,4
2020-05-26,Piedmont,Female,154,16,2
2020-05-26,Richmond,Male,553,78,14
2020-05-26,Crater,Female,279,47,12
2020-05-26,Portsmouth,Female,130,22,5
2020-05-26,Arlington,"Not Reported",8,1,0
2020-05-26,"Mount Rogers","Not Reported",1,0,0
2020-05-26,"Thomas Jefferson","Not Reported",1,0,0
2020-05-26,"Three Rivers","Not Reported",2,0,0
2020-05-26,Hampton,Male,82,19,2
2020-05-26,Alleghany,Male,75,15,6
2020-05-26,Roanoke,Female,85,4,7
2020-05-26,Loudoun,"Not Reported",6,0,0
2020-05-26,Fairfax,Female,4926,544,170
2020-05-26,"Western Tidewater",Male,305,44,22
2020-05-26,Peninsula,"Not Reported",3,0,0
2020-05-26,"New River",Male,45,8,1
2020-05-26,"Central Shenandoah",Male,679,53,15
2020-05-26,Southside,Male,86,18,8
2020-05-26,Chesterfield,Male,614,43,19
2020-05-26,Arlington,Female,949,166,51
2020-05-26,Rappahannock,Male,649,81,12
2020-05-26,"Central Virginia",Male,104,9,4
2020-05-26,Alleghany,"Not Reported",1,0,0
2020-05-26,Henrico,Male,654,91,57
2020-05-26,"Thomas Jefferson",Male,199,31,10
2020-05-26,"Lord Fairfax",Male,517,49,22
2020-05-26,"Three Rivers",Male,346,13,1
2020-05-26,Richmond,"Not Reported",19,2,2
2020-05-26,Pittsylvania-Danville,Male,33,11,1
2020-05-26,Portsmouth,"Not Reported",3,0,0
2020-05-26,Norfolk,"Not Reported",0,0,0
2020-05-26,Chesapeake,Male,197,40,8
2020-05-26,Chickahominy,Female,257,38,14
2020-05-26,"Prince William",Male,3161,286,57
2020-05-26,"Eastern Shore","Not Reported",3,0,0
2020-05-26,"Eastern Shore",Male,460,34,14
2020-05-26,"Rappahannock Rapidan",Male,537,47,8
2020-05-26,Henrico,"Not Reported",2,0,0
2020-05-26,"Cumberland Plateau",Female,18,1,0
2020-05-26,"West Piedmont",Male,74,10,2
2020-05-26,Hampton,"Not Reported",2,0,0
2020-05-26,Alexandria,"Not Reported",6,0,0
2020-05-26,"Western Tidewater","Not Reported",3,0,0
2020-05-26,"Cumberland Plateau","Not Reported",0,0,0
2020-05-26,"Virginia Beach",Male,280,51,13
2020-05-26,Alleghany,Female,108,9,10
2020-05-26,Lenowisco,Female,20,7,1
2020-05-26,"Virginia Beach","Not Reported",3,0,0
2020-05-26,"Western Tidewater",Female,302,20,15
2020-05-26,"Mount Rogers",Male,146,15,4
2020-05-26,"Lord Fairfax",Female,609,55,23
2020-05-26,Piedmont,"Not Reported",0,0,0
2020-05-26,Alexandria,Male,867,99,20
2020-05-26,Pittsylvania-Danville,"Not Reported",1,0,0
2020-05-26,"West Piedmont","Not Reported",2,0,0
2020-05-26,Loudoun,Female,1088,71,28
2020-05-26,Hampton,Female,99,11,1
2020-05-26,Henrico,Female,890,88,61
2020-05-26,"Prince William","Not Reported",54,1,0
2020-05-26,Chickahominy,Male,192,39,13
2020-05-26,"Rappahannock Rapidan","Not Reported",26,1,0
2020-05-26,Peninsula,Female,303,53,20
2020-05-26,Lenowisco,"Not Reported",0,0,0
2020-05-26,Crater,"Not Reported",8,2,0
2020-05-26,Chickahominy,"Not Reported",7,0,0
2020-05-26,Portsmouth,Male,148,19,6
2020-05-26,"New River",Female,52,5,0
2020-05-26,Rappahannock,Female,695,57,4
2020-05-26,"Central Virginia",Female,85,7,0
2020-05-26,Roanoke,"Not Reported",0,0,0
2020-05-26,"West Piedmont",Female,83,5,3
2020-05-26,"Mount Rogers",Female,163,6,2
2020-05-26,Piedmont,Male,520,27,4
2020-05-26,Chesterfield,Female,681,33,22
2020-05-26,Fairfax,Male,4946,715,179
2020-05-26,Crater,Male,269,33,4
2020-05-26,"Central Virginia","Not Reported",0,0,0
2020-05-26,"Prince William",Female,3010,234,54
2020-05-26,"Virginia Beach",Female,355,39,10
2020-05-26,Norfolk,Female,224,31,1
2020-05-26,"Three Rivers",Female,141,20,5
2020-05-26,Arlington,Male,978,200,53
2020-05-26,"Central Shenandoah",Female,754,61,13
2020-05-26,Southside,Female,173,19,13
