"﻿Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
2020-06-21,Southside,"Not Reported",4,0,0
2020-06-21,Chesapeake,Female,411,52,7
2020-06-21,Richmond,Female,939,85,6
2020-06-21,Roanoke,Male,132,6,2
2020-06-21,Fairfax,"Not Reported",135,3,3
2020-06-21,"Thomas Jefferson",Female,408,43,9
2020-06-21,Chesapeake,"Not Reported",1,0,0
2020-06-21,"Cumberland Plateau",Male,18,1,0
2020-06-21,"Eastern Shore",Female,652,55,23
2020-06-21,"Lord Fairfax","Not Reported",8,0,0
2020-06-21,Rappahannock,"Not Reported",11,1,0
2020-06-21,"Central Shenandoah","Not Reported",0,0,0
2020-06-21,Peninsula,Male,390,62,12
2020-06-21,Norfolk,Male,366,45,6
2020-06-21,Alexandria,Female,1137,104,27
2020-06-21,Lenowisco,Male,24,8,3
2020-06-21,Pittsylvania-Danville,Female,85,16,2
2020-06-21,"New River","Not Reported",3,0,0
2020-06-21,Chesterfield,"Not Reported",72,0,2
2020-06-21,Loudoun,Male,1771,136,31
2020-06-21,"Rappahannock Rapidan",Female,671,40,6
2020-06-21,Piedmont,Female,264,38,3
2020-06-21,Richmond,Male,1004,112,21
2020-06-21,Crater,Female,533,73,14
2020-06-21,Portsmouth,Female,190,35,7
2020-06-21,Arlington,"Not Reported",1,0,0
2020-06-21,"Mount Rogers","Not Reported",2,0,0
2020-06-21,"Thomas Jefferson","Not Reported",3,0,0
2020-06-21,"Three Rivers","Not Reported",18,0,0
2020-06-21,Hampton,Male,120,23,3
2020-06-21,Alleghany,Male,153,20,5
2020-06-21,Roanoke,Female,175,7,8
2020-06-21,Loudoun,"Not Reported",14,0,1
2020-06-21,Fairfax,Female,6813,688,224
2020-06-21,"Western Tidewater",Male,363,49,27
2020-06-21,Peninsula,"Not Reported",3,0,0
2020-06-21,"New River",Male,88,13,4
2020-06-21,"Central Shenandoah",Male,873,71,15
2020-06-21,Southside,Male,145,22,10
2020-06-21,Chesterfield,Male,1347,69,32
2020-06-21,Arlington,Female,1197,188,60
2020-06-21,Rappahannock,Male,1060,114,23
2020-06-21,"Central Virginia",Male,160,9,4
2020-06-21,Alleghany,"Not Reported",3,0,0
2020-06-21,Henrico,Male,1085,125,67
2020-06-21,"Thomas Jefferson",Male,373,38,10
2020-06-21,"Lord Fairfax",Male,888,81,30
2020-06-21,"Three Rivers",Male,416,16,2
2020-06-21,Richmond,"Not Reported",42,2,2
2020-06-21,Pittsylvania-Danville,Male,72,17,1
2020-06-21,Portsmouth,"Not Reported",3,0,0
2020-06-21,Norfolk,"Not Reported",0,0,0
2020-06-21,Chesapeake,Male,321,53,9
2020-06-21,Chickahominy,Female,334,51,15
2020-06-21,"Prince William",Male,4311,421,89
2020-06-21,"Eastern Shore","Not Reported",10,0,0
2020-06-21,"Eastern Shore",Male,639,51,19
2020-06-21,"Rappahannock Rapidan",Male,697,62,11
2020-06-21,Henrico,"Not Reported",9,0,1
2020-06-21,"Cumberland Plateau",Female,19,1,0
2020-06-21,"West Piedmont",Male,181,20,3
2020-06-21,Hampton,"Not Reported",2,0,0
2020-06-21,Alexandria,"Not Reported",9,0,0
2020-06-21,"Western Tidewater","Not Reported",2,0,0
2020-06-21,"Cumberland Plateau","Not Reported",0,0,0
2020-06-21,"Virginia Beach",Male,451,61,15
2020-06-21,Alleghany,Female,163,10,9
2020-06-21,Lenowisco,Female,22,8,1
2020-06-21,"Virginia Beach","Not Reported",12,0,0
2020-06-21,"Western Tidewater",Female,360,30,19
2020-06-21,"Mount Rogers",Male,281,43,14
2020-06-21,"Lord Fairfax",Female,948,75,32
2020-06-21,Piedmont,"Not Reported",0,0,0
2020-06-21,Alexandria,Male,1081,127,22
2020-06-21,Pittsylvania-Danville,"Not Reported",1,0,0
2020-06-21,"West Piedmont","Not Reported",4,0,0
2020-06-21,Loudoun,Female,1800,112,51
2020-06-21,Hampton,Female,142,14,2
2020-06-21,Henrico,Female,1319,115,70
2020-06-21,"Prince William","Not Reported",77,1,0
2020-06-21,Chickahominy,Male,265,53,19
2020-06-21,"Rappahannock Rapidan","Not Reported",27,1,1
2020-06-21,Peninsula,Female,456,62,21
2020-06-21,Lenowisco,"Not Reported",0,0,0
2020-06-21,Crater,"Not Reported",16,1,0
2020-06-21,Chickahominy,"Not Reported",5,0,0
2020-06-21,Portsmouth,Male,213,25,6
2020-06-21,"New River",Female,86,7,0
2020-06-21,Rappahannock,Female,1204,90,10
2020-06-21,"Central Virginia",Female,144,8,0
2020-06-21,Roanoke,"Not Reported",6,0,0
2020-06-21,"West Piedmont",Female,188,16,2
2020-06-21,"Mount Rogers",Female,349,21,9
2020-06-21,Piedmont,Male,684,41,4
2020-06-21,Chesterfield,Female,1331,61,31
2020-06-21,Fairfax,Male,6598,882,221
2020-06-21,Crater,Male,787,52,7
2020-06-21,"Central Virginia","Not Reported",0,0,0
2020-06-21,"Prince William",Female,4264,340,65
2020-06-21,"Virginia Beach",Female,525,54,12
2020-06-21,Norfolk,Female,371,45,1
2020-06-21,"Three Rivers",Female,190,32,9
2020-06-21,Arlington,Male,1220,224,66
2020-06-21,"Central Shenandoah",Female,1009,78,17
2020-06-21,Southside,Female,215,25,16
