Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Salem, VA HCS",255,27,206,22
New Mexico HCS,245,45,186,14
Central Iowa HCS,244,24,208,12
"Tuscaloosa, AL HCS",241,8,221,12
"Martinsburg, WV HCS",232,15,204,13
"Reno, NV HCS",230,32,183,15
"Wichita, KS HCS",228,52,166,10
"Spokane, WA HCS",225,10,195,20
"Danville, IL HCS",221,40,178,3
Montana HCS,221,54,162,5
"Poplar Bluff, MO HCS",220,51,166,3
"San Francisco, CA HCS",210,8,190,12
"Tomah, WI HCS",207,39,166,2
"Battle Creek, MI HCS",197,9,173,15
Central Western Massachusetts HCS,196,4,171,21
"Wilkes-Barre, PA HCS",181,16,146,19
"Big Spring, TX HCS",180,11,163,6
Northern Arizona HCS,180,6,166,8
"Iron Mountain, MI HCS",167,48,116,3
"Anchorage, AK HCS",155,23,131,1
"Honolulu, HI HCS",154,6,144,4
"Walla Walla, WA HCS",152,7,135,10
"Huntington, WV HCS",150,19,116,15
"Coatesville, PA HCS",134,3,119,12
"Saginaw, MI HCS",126,6,112,8
"Marion, IL HCS",123,31,85,7
"Manchester, NH HCS",110,6,89,15
"Chillicothe, OH HCS",101,2,97,2
"Altoona, PA HCS",97,19,76,2
"Cheyenne, WY HCS",90,18,69,3
"Finger Lakes, NY HCS",83,25,56,2
"Butler, PA HCS",79,6,68,5
"Togus, ME HCS",69,5,60,4
"Grand Junction, CO HCS",68,12,51,5
"Erie, PA HCS",63,10,50,3
"Albany, NY HCS",61,4,50,7
"Syracuse, NY HCS",51,6,41,4
"Sheridan, WY HCS",49,14,35,0
"Clarksburg, WV HCS",45,6,38,1
"Roseburg, OR HCS",45,8,37,0
"White River Junction, VT HCS",31,2,27,2
"Beckley, WV HCS",30,5,24,1
"White City, OR HCS",28,2,24,2
"Manila, PI HCS",0,0,0,0
