Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",1893,107,1775,11
"San Antonio, TX HCS",1674,53,1544,77
"Houston, TX HCS",1603,37,1502,64
"Orlando, FL HCS",1527,83,1413,31
"Atlanta, GA HCS",1491,75,1360,56
"Columbia, SC HCS",1385,83,1240,62
"Phoenix, AZ HCS",1384,24,1281,79
Texas Valley Coastal Bend HCS,1373,15,1262,96
"Gainesville, FL HCS",1324,49,1222,53
"Miami, FL HCS",1129,20,1075,34
"Tampa, FL HCS",1114,45,1010,59
New York Harbor HCS,1074,10,947,117
"New Orleans, LA HCS",1064,12,981,71
"Charleston, SC HCS",1052,38,992,22
New Jersey HCS,1048,13,914,121
"Bay Pines, FL HCS",1029,45,942,42
"Dallas, TX HCS",983,57,884,42
"Temple, TX HCS",975,48,900,27
"St. Louis, MO HCS",876,42,779,55
"Washington, DC HCS",850,39,747,64
Middle Tennessee HCS,824,75,716,33
"Cleveland, OH HCS",817,38,703,76
"Bronx, NY HCS",801,8,700,93
Nebraska-W Iowa HCS,791,84,660,47
"Chicago, IL HCS",784,35,701,48
"Boston, MA HCS",780,13,670,97
"Loma Linda, CA HCS",753,24,711,18
"Philadelphia, PA HCS",739,20,664,55
"Hines, IL HCS",717,46,633,38
"Minneapolis, MN HCS",714,94,562,58
"Las Vegas, NV HCS",713,49,635,29
"Kansas City, MO HCS",708,75,605,28
"Gulf Coast, MS HCS",704,24,652,28
"Aurora, CO HCS",700,53,612,35
"West Palm Beach, FL HCS",700,17,646,37
"Long Beach, CA HCS",694,25,651,18
"Salisbury, NC HCS",685,36,605,44
"Milwaukee, WI HCS",662,144,499,19
"Birmingham, AL HCS",626,45,545,36
"Fayetteville, NC HCS",623,31,570,22
"Greater Los Angeles, CA HCS",622,11,574,37
"Dublin, GA HCS",598,38,540,20
Central Alabama HCS,589,28,549,12
"Shreveport, LA HCS",586,31,509,46
"Augusta, GA HCS",584,26,521,37
"Indianapolis, IN HCS",574,29,486,59
"Little Rock, AR HCS",572,32,522,18
"Mountain Home, TN HCS",571,71,469,31
"Muskogee, OK HCS",542,56,439,47
"Alexandria, LA HCS",539,10,504,25
"San Diego, CA HCS",529,23,495,11
"Jackson, MS HCS",522,12,465,45
"Durham, NC HCS",519,25,464,30
Connecticut HCS,512,10,462,40
"Richmond, VA HCS",504,22,452,30
N. California HCS,487,36,427,24
"Baltimore, MD HCS",476,10,433,33
"Oklahoma City, OK HCS",467,48,392,27
"Memphis, TN HCS",464,32,410,22
"Palo Alto, CA HCS",461,17,415,29
"Hampton, VA HCS",435,10,413,12
Southern Arizona HCS,434,5,389,40
"Louisville, KY HCS",424,58,347,19
"Puget Sound, WA HCS",408,17,371,20
"Fresno, CA HCS",405,19,367,19
Western New York HCS,396,5,349,42
"Detroit, MI HCS",393,6,331,56
"Boise, ID HCS",391,38,340,13
"Northport, NY HCS",391,4,337,50
"San Juan, PR HCS",389,34,345,10
"Salt Lake City, UT HCS",381,49,311,21
"Asheville, NC HCS",375,22,324,29
"Madison, WI HCS",366,92,264,10
"Ann Arbor, MI HCS",362,20,312,30
"Lebanon, PA HCS",359,33,296,30
"El Paso, TX HCS",320,27,279,14
"Amarillo, TX HCS",316,72,234,10
"Bedford, MA HCS",316,2,277,37
"Fayetteville, AR HCS",314,26,271,17
"Fargo, ND HCS",306,62,217,27
"Columbia, MO HCS",305,76,216,13
"Hudson Valley, NY HCS",301,5,275,21
"Sioux Falls, SD HCS",299,58,223,18
"Cincinnati, OH HCS",293,32,252,9
"Dayton, OH HCS",282,35,234,13
