Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"St. Cloud, MN HCS",56,4,50,2
"Albany, NY HCS",47,1,39,7
"Chillicothe, OH HCS",46,7,37,2
"Anchorage, AK HCS",44,9,35,0
"Huntington, WV HCS",44,14,27,3
"Tomah, WI HCS",43,7,36,0
"Columbia, MO HCS",40,16,23,1
"Cheyenne, WY HCS",38,5,31,2
"Togus, ME HCS",38,2,33,3
Montana HCS,36,7,28,1
"Altoona, PA HCS",34,10,24,0
"Danville, IL HCS",33,4,28,1
"Syracuse, NY HCS",30,3,24,3
"Honolulu, HI HCS",29,6,23,0
"Erie, PA HCS",28,3,22,3
"Finger Lakes, NY HCS",28,3,24,1
"Iron Mountain, MI HCS",27,6,21,0
"Butler, PA HCS",26,4,18,4
"Poplar Bluff, MO HCS",24,9,15,0
"Black Hills, SD HCS",23,10,13,0
"Marion, IL HCS",20,5,15,0
"Grand Junction, CO HCS",19,5,12,2
"White River Junction, VT HCS",19,0,17,2
"Clarksburg, WV HCS",15,3,12,0
"Roseburg, OR HCS",15,0,15,0
"Beckley, WV HCS",9,4,5,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,1,3,0
"Manila, PI HCS",0,0,0,0
