Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3949,192,3737,20
"Cleveland, OH HCS",3883,371,3344,168
"San Antonio, TX HCS",3398,414,2866,118
"Phoenix, AZ HCS",3396,414,2827,155
"Columbia, SC HCS",3364,480,2743,141
"Loma Linda, CA HCS",3123,444,2595,84
"Atlanta, GA HCS",3103,424,2596,83
"Orlando, FL HCS",3098,335,2709,54
"Houston, TX HCS",3023,328,2596,99
"Dallas, TX HCS",2903,353,2445,105
"Gainesville, FL HCS",2901,354,2442,105
Middle Tennessee HCS,2831,335,2382,114
"Minneapolis, MN HCS",2740,143,2437,160
"Temple, TX HCS",2680,304,2315,61
"Aurora, CO HCS",2502,126,2302,74
"Long Beach, CA HCS",2481,388,2033,60
"Greater Los Angeles, CA HCS",2411,358,1984,69
"Milwaukee, WI HCS",2340,169,2105,66
"Tampa, FL HCS",2278,183,2004,91
"Bay Pines, FL HCS",2267,226,1973,68
"Mountain Home, TN HCS",2261,237,1912,112
"Salisbury, NC HCS",2212,265,1864,83
"Las Vegas, NV HCS",2105,203,1833,69
"Charleston, SC HCS",2066,295,1736,35
N. California HCS,2065,299,1701,65
"Indianapolis, IN HCS",2058,201,1762,95
"Hines, IL HCS",2028,123,1835,70
Texas Valley Coastal Bend HCS,2000,155,1724,121
"Kansas City, MO HCS",1974,178,1715,81
"St. Louis, MO HCS",1947,131,1750,66
"Little Rock, AR HCS",1918,241,1617,60
"Muskogee, OK HCS",1909,230,1573,106
"San Diego, CA HCS",1904,265,1609,30
Nebraska-W Iowa HCS,1828,147,1586,95
"Columbia, MO HCS",1821,148,1563,110
"Birmingham, AL HCS",1817,239,1500,78
"Oklahoma City, OK HCS",1765,212,1443,110
"Miami, FL HCS",1706,119,1544,43
"Fayetteville, NC HCS",1699,226,1431,42
"Durham, NC HCS",1681,210,1411,60
Southern Arizona HCS,1665,216,1346,103
"Philadelphia, PA HCS",1663,93,1489,81
"Washington, DC HCS",1662,155,1415,92
"Chicago, IL HCS",1659,79,1513,67
"New Orleans, LA HCS",1656,127,1444,85
