Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Salt Lake City, UT HCS",528,78,426,24
"San Juan, PR HCS",523,65,443,15
Southern Arizona HCS,500,31,428,41
"Palo Alto, CA HCS",496,17,446,33
"Ann Arbor, MI HCS",487,87,369,31
"Sioux Falls, SD HCS",484,126,337,21
"Puget Sound, WA HCS",481,44,416,21
"Asheville, NC HCS",480,39,408,33
"Hampton, VA HCS",472,23,437,12
"Fayetteville, AR HCS",466,60,385,21
"Fresno, CA HCS",444,18,406,20
"Lebanon, PA HCS",440,50,356,34
Western New York HCS,434,32,357,45
"Iowa City, IA HCS",430,140,280,10
"St. Cloud, MN HCS",425,133,275,17
"Detroit, MI HCS",419,19,341,59
"Dayton, OH HCS",415,81,317,17
"Northport, NY HCS",407,13,344,50
"Cincinnati, OH HCS",399,56,334,9
"Black Hills, SD HCS",397,83,304,10
"Lexington, KY HCS",377,53,296,28
"Tomah, WI HCS",344,93,249,2
"Pittsburgh, PA HCS",343,46,279,18
Northern Indiana HCS,341,56,275,10
Central Iowa HCS,340,80,244,16
"Bedford, MA HCS",338,8,293,37
"Wichita, KS HCS",337,103,219,15
New Mexico HCS,328,68,243,17
"Portland, OR HCS",327,48,265,14
"Columbus, OH HCS",325,30,274,21
"Hudson Valley, NY HCS",322,13,288,21
Eastern Kansas HCS,321,56,261,4
"Poplar Bluff, MO HCS",305,72,226,7
Montana HCS,302,63,233,6
"Wilmington, DE HCS",302,15,268,19
"Providence, RI HCS",300,30,242,28
"Salem, VA HCS",296,36,236,24
"Reno, NV HCS",290,46,228,16
"Danville, IL HCS",288,49,231,8
"Battle Creek, MI HCS",263,38,210,15
"Iron Mountain, MI HCS",263,72,184,7
"Tuscaloosa, AL HCS",259,12,235,12
"Martinsburg, WV HCS",258,18,227,13
"Spokane, WA HCS",228,0,208,20
"San Francisco, CA HCS",226,14,199,13
"Anchorage, AK HCS",217,50,166,1
"Wilkes-Barre, PA HCS",215,32,162,21
Central Western Massachusetts HCS,213,16,175,22
"Big Spring, TX HCS",211,24,180,7
Northern Arizona HCS,191,10,173,8
"Honolulu, HI HCS",180,19,154,7
"Huntington, WV HCS",172,16,138,18
"Walla Walla, WA HCS",168,13,145,10
"Marion, IL HCS",164,35,117,12
"Altoona, PA HCS",161,59,97,5
"Saginaw, MI HCS",158,23,126,9
"Cheyenne, WY HCS",153,43,107,3
"Coatesville, PA HCS",151,11,128,12
"Manchester, NH HCS",120,10,95,15
"Finger Lakes, NY HCS",108,22,84,2
"Chillicothe, OH HCS",107,3,102,2
"Butler, PA HCS",99,19,75,5
"Togus, ME HCS",93,20,69,4
"Grand Junction, CO HCS",89,18,66,5
"Erie, PA HCS",88,22,63,3
"Sheridan, WY HCS",81,23,58,0
"Albany, NY HCS",69,5,57,7
"Syracuse, NY HCS",61,7,49,5
"Clarksburg, WV HCS",57,11,43,3
"Roseburg, OR HCS",55,9,46,0
"Beckley, WV HCS",39,8,30,1
"White River Junction, VT HCS",36,5,29,2
"White City, OR HCS",31,2,27,2
"Manila, PI HCS",0,0,0,0
