Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,799,76,639,84
New York Harbor HCS,702,63,547,92
"Bronx, NY HCS",583,49,470,64
"New Orleans, LA HCS",527,27,458,42
"Philadelphia, PA HCS",426,75,326,25
"Boston, MA HCS",402,64,290,48
"Washington, DC HCS",353,65,256,32
"North Chicago, IL HCS",350,93,256,1
"Chicago, IL HCS",292,40,233,19
"Aurora, CO HCS",287,32,238,17
Connecticut HCS,286,39,237,10
"Detroit, MI HCS",268,30,202,36
"Northport, NY HCS",260,37,197,26
"Indianapolis, IN HCS",254,53,169,32
"Hudson Valley, NY HCS",238,26,201,11
"Bedford, MA HCS",230,34,167,29
"Cleveland, OH HCS",227,48,156,23
"Atlanta, GA HCS",212,21,176,15
Western New York HCS,200,43,132,25
"Hines, IL HCS",189,52,124,13
"Columbia, SC HCS",149,16,124,9
"St. Louis, MO HCS",144,19,112,13
"Minneapolis, MN HCS",141,47,75,19
"Ann Arbor, MI HCS",138,6,119,13
"Houston, TX HCS",133,38,88,7
"Miami, FL HCS",131,13,112,6
"Baltimore, MD HCS",120,30,87,3
"Puget Sound, WA HCS",115,20,88,7
"Lebanon, PA HCS",110,22,77,11
"Wilmington, DE HCS",109,39,64,6
Nebraska-W Iowa HCS,108,38,61,9
"Greater Los Angeles, CA HCS",106,12,87,7
"Milwaukee, WI HCS",96,15,75,6
"Providence, RI HCS",92,9,69,14
"Orlando, FL HCS",90,14,74,2
"Richmond, VA HCS",90,12,69,9
"Salisbury, NC HCS",89,23,56,10
"Kansas City, MO HCS",87,14,70,3
"Dallas, TX HCS",86,24,56,6
"Long Beach, CA HCS",86,12,70,4
"Jackson, MS HCS",79,40,35,4
"Shreveport, LA HCS",77,13,55,9
"Wilkes-Barre, PA HCS",76,11,57,8
"Las Vegas, NV HCS",73,10,62,1
"Louisville, KY HCS",73,13,53,7
Central Western Massachusetts HCS,72,11,58,3
"Durham, NC HCS",71,16,52,3
"San Juan, PR HCS",71,0,71,0
"Hampton, VA HCS",69,4,60,5
"Martinsburg, WV HCS",69,21,42,6
"San Diego, CA HCS",68,15,52,1
"San Antonio, TX HCS",66,17,42,7
"Phoenix, AZ HCS",63,9,49,5
