Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3508,232,3258,18
"Cleveland, OH HCS",3061,274,2655,132
"Phoenix, AZ HCS",2588,240,2231,117
"San Antonio, TX HCS",2533,199,2234,100
"Orlando, FL HCS",2468,162,2260,46
"Minneapolis, MN HCS",2405,83,2185,137
"Atlanta, GA HCS",2362,196,2094,72
"Houston, TX HCS",2360,132,2143,85
"Columbia, SC HCS",2355,169,2076,110
"Aurora, CO HCS",2190,104,2017,69
"Gainesville, FL HCS",2188,156,1947,85
"Loma Linda, CA HCS",2148,328,1770,50
"Dallas, TX HCS",2067,152,1829,86
Middle Tennessee HCS,2062,206,1782,74
"Milwaukee, WI HCS",2030,64,1907,59
"Temple, TX HCS",1976,169,1756,51
"Tampa, FL HCS",1830,112,1638,80
"Bay Pines, FL HCS",1802,142,1602,58
"Hines, IL HCS",1768,85,1624,59
"Long Beach, CA HCS",1734,318,1376,40
Texas Valley Coastal Bend HCS,1706,57,1542,107
"Las Vegas, NV HCS",1669,135,1483,51
"St. Louis, MO HCS",1630,111,1468,51
"Mountain Home, TN HCS",1622,159,1381,82
"Kansas City, MO HCS",1619,141,1411,67
"Indianapolis, IN HCS",1598,168,1349,81
"Salisbury, NC HCS",1553,129,1355,69
"Greater Los Angeles, CA HCS",1535,234,1250,51
"Charleston, SC HCS",1527,79,1417,31
"Chicago, IL HCS",1500,83,1358,59
Nebraska-W Iowa HCS,1493,79,1334,80
"Columbia, MO HCS",1472,82,1301,89
"Muskogee, OK HCS",1472,140,1237,95
N. California HCS,1468,153,1267,48
"Miami, FL HCS",1451,52,1357,42
"New Orleans, LA HCS",1419,83,1255,81
"Philadelphia, PA HCS",1407,78,1258,71
"Little Rock, AR HCS",1405,139,1217,49
"Washington, DC HCS",1381,101,1199,81
New Jersey HCS,1374,32,1217,125
"Oklahoma City, OK HCS",1344,128,1124,92
New York Harbor HCS,1343,49,1173,121
"San Diego, CA HCS",1341,182,1141,18
"Fayetteville, NC HCS",1293,145,1110,38
"Birmingham, AL HCS",1281,113,1107,61
"Boston, MA HCS",1276,104,1069,103
"Durham, NC HCS",1249,122,1078,49
"Madison, WI HCS",1206,50,1101,55
"Louisville, KY HCS",1197,132,1016,49
Connecticut HCS,1175,77,1044,54
"Shreveport, LA HCS",1168,95,1007,66
Southern Arizona HCS,1157,146,939,72
"Boise, ID HCS",1146,60,1049,37
"Ann Arbor, MI HCS",1139,82,1012,45
"Iowa City, IA HCS",1133,44,1039,50
"Bronx, NY HCS",1115,36,978,101
"Gulf Coast, MS HCS",1110,33,1035,42
"Fargo, ND HCS",1103,23,984,96
"Cincinnati, OH HCS",1089,114,951,24
"Salt Lake City, UT HCS",1087,81,962,44
"Dayton, OH HCS",1084,88,962,34
"West Palm Beach, FL HCS",1079,77,956,46
"Lebanon, PA HCS",1068,111,895,62
"Pittsburgh, PA HCS",993,98,853,42
"Asheville, NC HCS",985,127,812,46
"St. Cloud, MN HCS",978,14,914,50
"Fayetteville, AR HCS",970,64,855,51
"El Paso, TX HCS",969,20,881,68
"Palo Alto, CA HCS",965,109,808,48
"Fresno, CA HCS",959,125,792,42
"Augusta, GA HCS",957,70,836,51
"Richmond, VA HCS",952,81,814,57
"Amarillo, TX HCS",939,33,873,33
New Mexico HCS,937,59,823,55
Central Alabama HCS,933,83,830,20
"Sioux Falls, SD HCS",930,28,841,61
"Puget Sound, WA HCS",921,46,836,39
"Baltimore, MD HCS",903,52,810,41
Central Iowa HCS,902,38,822,42
"Dublin, GA HCS",887,48,816,23
"Wichita, KS HCS",887,77,770,40
"Memphis, TN HCS",884,72,768,44
"San Juan, PR HCS",877,52,792,33
Eastern Kansas HCS,874,60,798,16
Montana HCS,866,46,795,25
Northern Indiana HCS,855,44,775,36
"Poplar Bluff, MO HCS",835,35,738,62
"Lexington, KY HCS",830,79,697,54
"Black Hills, SD HCS",829,24,772,33
"Columbus, OH HCS",815,59,727,29
"Jackson, MS HCS",794,30,715,49
"Alexandria, LA HCS",773,14,724,35
"Hampton, VA HCS",761,90,657,14
"Reno, NV HCS",757,77,650,30
Western New York HCS,743,64,636,43
"Portland, OR HCS",742,44,668,30
"Tomah, WI HCS",688,27,645,16
"Battle Creek, MI HCS",682,12,628,42
"Detroit, MI HCS",637,25,550,62
"Martinsburg, WV HCS",633,48,560,25
"Altoona, PA HCS",615,39,545,31
"Providence, RI HCS",612,35,533,44
"Salem, VA HCS",589,54,501,34
"Marion, IL HCS",574,34,508,32
"Danville, IL HCS",566,22,517,27
"Wilmington, DE HCS",547,36,489,22
"Wilkes-Barre, PA HCS",541,63,450,28
"Northport, NY HCS",539,38,450,51
"Iron Mountain, MI HCS",531,10,500,21
"Bedford, MA HCS",530,17,475,38
"Hudson Valley, NY HCS",522,26,470,26
"Cheyenne, WY HCS",486,15,459,12
"Tuscaloosa, AL HCS",479,39,418,22
Northern Arizona HCS,474,35,425,14
"Anchorage, AK HCS",470,12,454,4
"Saginaw, MI HCS",443,6,411,26
"Erie, PA HCS",407,55,344,8
"San Francisco, CA HCS",407,38,352,17
Central Western Massachusetts HCS,403,30,343,30
"Huntington, WV HCS",395,29,334,32
"Big Spring, TX HCS",371,1,349,21
"Syracuse, NY HCS",368,42,312,14
"Finger Lakes, NY HCS",366,38,317,11
"Chillicothe, OH HCS",330,39,286,5
"Butler, PA HCS",320,25,284,11
"Coatesville, PA HCS",305,16,271,18
"Manchester, NH HCS",300,34,250,16
"Grand Junction, CO HCS",283,23,247,13
"Walla Walla, WA HCS",270,11,244,15
"Albany, NY HCS",262,49,192,21
"Togus, ME HCS",254,18,225,11
"Spokane, WA HCS",246,0,226,20
"Sheridan, WY HCS",245,8,234,3
"Honolulu, HI HCS",227,7,209,11
"Clarksburg, WV HCS",196,37,153,6
"Roseburg, OR HCS",142,3,134,5
"White City, OR HCS",118,7,102,9
"Beckley, WV HCS",111,16,92,3
"White River Junction, VT HCS",81,4,72,5
"Manila, PI HCS",1,0,1,0
