Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3968,191,3757,20
"Cleveland, OH HCS",3887,321,3398,168
"San Antonio, TX HCS",3418,375,2925,118
"Phoenix, AZ HCS",3411,376,2880,155
"Columbia, SC HCS",3379,402,2834,143
"Loma Linda, CA HCS",3133,383,2666,84
"Atlanta, GA HCS",3113,362,2667,84
"Orlando, FL HCS",3100,291,2755,54
"Houston, TX HCS",3030,274,2657,99
"Dallas, TX HCS",2916,319,2492,105
"Gainesville, FL HCS",2906,300,2501,105
Middle Tennessee HCS,2842,286,2441,115
"Minneapolis, MN HCS",2741,128,2453,160
"Temple, TX HCS",2682,238,2383,61
"Aurora, CO HCS",2507,104,2329,74
"Long Beach, CA HCS",2495,349,2083,63
"Greater Los Angeles, CA HCS",2420,314,2036,70
"Milwaukee, WI HCS",2347,151,2130,66
"Tampa, FL HCS",2291,159,2040,92
"Bay Pines, FL HCS",2273,204,2001,68
"Mountain Home, TN HCS",2267,197,1957,113
"Salisbury, NC HCS",2226,221,1922,83
"Las Vegas, NV HCS",2116,187,1860,69
"Charleston, SC HCS",2071,260,1775,36
N. California HCS,2068,251,1752,65
"Indianapolis, IN HCS",2059,160,1804,95
"Hines, IL HCS",2048,126,1852,70
Texas Valley Coastal Bend HCS,2002,130,1750,122
"Kansas City, MO HCS",1979,154,1744,81
"St. Louis, MO HCS",1949,112,1771,66
"Little Rock, AR HCS",1924,201,1662,61
"Muskogee, OK HCS",1916,198,1612,106
"San Diego, CA HCS",1907,233,1644,30
Nebraska-W Iowa HCS,1831,125,1611,95
"Columbia, MO HCS",1826,137,1579,110
"Birmingham, AL HCS",1822,218,1525,79
"Oklahoma City, OK HCS",1770,183,1477,110
"Fayetteville, NC HCS",1710,190,1478,42
"Miami, FL HCS",1710,99,1568,43
"Durham, NC HCS",1692,191,1441,60
Southern Arizona HCS,1670,198,1367,105
"Washington, DC HCS",1669,130,1447,92
"Philadelphia, PA HCS",1666,83,1502,81
"Chicago, IL HCS",1661,68,1526,67
"New Orleans, LA HCS",1660,112,1463,85
New Jersey HCS,1643,97,1412,134
"Boston, MA HCS",1617,158,1349,110
"Louisville, KY HCS",1568,193,1314,61
"Gulf Coast, MS HCS",1540,148,1341,51
"Asheville, NC HCS",1519,205,1250,64
New York Harbor HCS,1514,108,1283,123
Connecticut HCS,1485,128,1293,64
"Fayetteville, AR HCS",1484,179,1235,70
"Lebanon, PA HCS",1462,126,1255,81
"Shreveport, LA HCS",1420,130,1214,76
"Cincinnati, OH HCS",1378,143,1195,40
"Palo Alto, CA HCS",1375,176,1139,60
"Madison, WI HCS",1368,67,1236,65
"Ann Arbor, MI HCS",1363,97,1218,48
"Boise, ID HCS",1360,83,1231,46
"Salt Lake City, UT HCS",1359,97,1211,51
"Dayton, OH HCS",1338,113,1178,47
"Augusta, GA HCS",1333,182,1087,64
"Pittsburgh, PA HCS",1333,122,1157,54
"West Palm Beach, FL HCS",1324,100,1174,50
"Bronx, NY HCS",1318,77,1134,107
"Richmond, VA HCS",1316,164,1092,60
"Iowa City, IA HCS",1310,76,1180,54
"Fresno, CA HCS",1286,152,1076,58
Central Alabama HCS,1266,163,1065,38
New Mexico HCS,1243,95,1075,73
"Fargo, ND HCS",1240,38,1101,101
"Dublin, GA HCS",1222,127,1066,29
"Baltimore, MD HCS",1165,92,1029,44
"Columbus, OH HCS",1160,109,1011,40
Northern Indiana HCS,1160,80,1038,42
"El Paso, TX HCS",1135,59,996,80
"St. Cloud, MN HCS",1135,42,1039,54
"Amarillo, TX HCS",1126,59,1025,42
"Puget Sound, WA HCS",1122,64,1014,44
"Wichita, KS HCS",1120,108,964,48
"Sioux Falls, SD HCS",1119,69,986,64
Eastern Kansas HCS,1109,94,994,21
Western New York HCS,1091,109,920,62
Montana HCS,1065,60,965,40
"Lexington, KY HCS",1062,117,879,66
Central Iowa HCS,1060,68,946,46
"Memphis, TN HCS",1046,79,913,54
"Poplar Bluff, MO HCS",1013,67,873,73
"Hampton, VA HCS",993,104,874,15
"Jackson, MS HCS",990,83,849,58
"San Juan, PR HCS",954,40,877,37
"Portland, OR HCS",951,75,840,36
"Alexandria, LA HCS",938,64,835,39
"Black Hills, SD HCS",934,32,865,37
"Martinsburg, WV HCS",934,77,826,31
"Battle Creek, MI HCS",892,49,793,50
"Reno, NV HCS",879,54,782,43
"Salem, VA HCS",865,113,707,45
"Providence, RI HCS",854,90,709,55
"Tomah, WI HCS",817,39,757,21
"Marion, IL HCS",810,66,706,38
"Altoona, PA HCS",795,69,687,39
"Wilkes-Barre, PA HCS",764,96,628,40
"Wilmington, DE HCS",743,80,637,26
"Detroit, MI HCS",738,24,638,76
"Northport, NY HCS",705,64,589,52
"Syracuse, NY HCS",703,122,552,29
Northern Arizona HCS,696,58,610,28
"Danville, IL HCS",683,46,606,31
"Hudson Valley, NY HCS",672,64,581,27
"Bedford, MA HCS",669,41,588,40
"Iron Mountain, MI HCS",623,27,569,27
"Huntington, WV HCS",609,63,503,43
"Saginaw, MI HCS",605,48,521,36
"Cheyenne, WY HCS",587,46,524,17
"Tuscaloosa, AL HCS",586,39,520,27
"Anchorage, AK HCS",578,26,544,8
"Finger Lakes, NY HCS",578,96,467,15
"Erie, PA HCS",567,60,489,18
Central Western Massachusetts HCS,561,57,465,39
"San Francisco, CA HCS",535,69,447,19
"Big Spring, TX HCS",500,31,435,34
"Chillicothe, OH HCS",492,49,434,9
"Albany, NY HCS",454,91,337,26
"Manchester, NH HCS",451,47,387,17
"Butler, PA HCS",433,32,387,14
"Togus, ME HCS",380,49,316,15
"Grand Junction, CO HCS",377,38,324,15
"Coatesville, PA HCS",375,28,329,18
"Clarksburg, WV HCS",346,59,276,11
"Walla Walla, WA HCS",343,26,300,17
"Sheridan, WY HCS",317,24,288,5
"Honolulu, HI HCS",266,11,243,12
"Spokane, WA HCS",253,4,229,20
"Beckley, WV HCS",209,39,163,7
"Roseburg, OR HCS",182,12,165,5
"White City, OR HCS",171,16,143,12
"White River Junction, VT HCS",150,36,109,5
