Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,834,37,698,99
New York Harbor HCS,745,44,607,94
"Bronx, NY HCS",606,19,515,72
"New Orleans, LA HCS",537,5,487,45
"Philadelphia, PA HCS",495,43,422,30
"Boston, MA HCS",479,26,393,60
"Washington, DC HCS",462,65,356,41
"North Chicago, IL HCS",413,61,349,3
"Chicago, IL HCS",330,36,273,21
Connecticut HCS,306,19,266,21
"Aurora, CO HCS",301,14,266,21
"Indianapolis, IN HCS",285,27,221,37
"Detroit, MI HCS",282,10,233,39
"Cleveland, OH HCS",281,36,213,32
"Northport, NY HCS",270,8,232,30
"Hudson Valley, NY HCS",245,4,230,11
"Bedford, MA HCS",238,2,206,30
Western New York HCS,222,22,169,31
"Atlanta, GA HCS",218,7,194,17
"Hines, IL HCS",213,18,178,17
"Baltimore, MD HCS",203,36,153,14
"Minneapolis, MN HCS",185,36,118,31
"St. Louis, MO HCS",184,26,142,16
"Columbia, SC HCS",172,13,149,10
"Miami, FL HCS",172,35,131,6
"Ann Arbor, MI HCS",156,14,127,15
"Houston, TX HCS",150,16,125,9
Nebraska-W Iowa HCS,145,33,94,18
"Lebanon, PA HCS",132,11,107,14
"Greater Los Angeles, CA HCS",129,21,100,8
"Puget Sound, WA HCS",128,14,106,8
"Richmond, VA HCS",128,29,90,9
"Wilmington, DE HCS",128,9,109,10
"Long Beach, CA HCS",113,21,88,4
"Orlando, FL HCS",112,19,91,2
"Fayetteville, NC HCS",111,4,102,5
"Dallas, TX HCS",110,15,88,7
"Salisbury, NC HCS",108,10,83,15
"Kansas City, MO HCS",107,13,89,5
"Jackson, MS HCS",106,24,74,8
"Phoenix, AZ HCS",106,33,64,9
"Milwaukee, WI HCS",103,13,84,6
"West Palm Beach, FL HCS",101,35,56,10
"San Diego, CA HCS",98,22,75,1
"Wilkes-Barre, PA HCS",98,14,73,11
"Providence, RI HCS",96,3,77,16
"Shreveport, LA HCS",96,7,79,10
"Martinsburg, WV HCS",93,18,68,7
"Durham, NC HCS",91,16,69,6
"Las Vegas, NV HCS",83,9,73,1
"Loma Linda, CA HCS",83,20,62,1
"Louisville, KY HCS",81,6,68,7
"San Antonio, TX HCS",80,12,61,7
Central Western Massachusetts HCS,74,4,65,5
"Coatesville, PA HCS",74,10,54,10
"San Juan, PR HCS",73,1,72,0
"Hampton, VA HCS",72,9,59,4
"Cincinnati, OH HCS",71,7,62,2
Middle Tennessee HCS,71,12,56,3
"Little Rock, AR HCS",68,8,55,5
"Pittsburgh, PA HCS",68,6,59,3
"Salt Lake City, UT HCS",66,33,32,1
"Battle Creek, MI HCS",65,6,52,7
Central Alabama HCS,63,16,46,1
"Bay Pines, FL HCS",59,15,42,2
"Birmingham, AL HCS",59,17,34,8
New Mexico HCS,58,10,38,10
"Portland, OR HCS",58,7,47,4
"Dublin, GA HCS",57,6,51,0
"Spokane, WA HCS",55,7,42,6
Northern Indiana HCS,54,11,39,4
"Augusta, GA HCS",53,9,40,4
Central Iowa HCS,53,10,39,4
"Palo Alto, CA HCS",53,6,40,7
Southern Arizona HCS,53,19,27,7
"Gainesville, FL HCS",52,12,39,1
"Columbus, OH HCS",51,9,39,3
"Sioux Falls, SD HCS",50,7,41,2
"El Paso, TX HCS",48,2,44,2
"Temple, TX HCS",48,12,34,2
"Alexandria, LA HCS",45,3,38,4
"Memphis, TN HCS",44,3,36,5
N. California HCS,44,5,36,3
"Fargo, ND HCS",41,15,19,7
"Oklahoma City, OK HCS",41,3,33,5
"San Francisco, CA HCS",41,4,34,3
"Albany, NY HCS",40,2,31,7
"Dayton, OH HCS",39,7,30,2
"Iowa City, IA HCS",36,5,29,2
"Reno, NV HCS",36,6,27,3
"Tuscaloosa, AL HCS",36,21,15,0
"Asheville, NC HCS",35,5,22,8
"Tampa, FL HCS",35,9,22,4
"Muskogee, OK HCS",33,2,26,5
"St. Cloud, MN HCS",32,8,23,1
"Madison, WI HCS",30,9,18,3
Eastern Kansas HCS,29,3,26,0
"Fresno, CA HCS",29,7,22,0
"Saginaw, MI HCS",29,0,28,1
"Charleston, SC HCS",28,4,24,0
"Amarillo, TX HCS",27,5,22,0
"Gulf Coast, MS HCS",25,4,19,2
"Manchester, NH HCS",24,1,19,4
"Boise, ID HCS",21,3,17,1
"Togus, ME HCS",20,3,16,1
"Mountain Home, TN HCS",19,0,19,0
"Syracuse, NY HCS",19,4,13,2
"Walla Walla, WA HCS",19,3,15,1
"Chillicothe, OH HCS",18,1,16,1
Texas Valley Coastal Bend HCS,18,5,11,2
"Finger Lakes, NY HCS",17,6,11,0
Northern Arizona HCS,17,3,14,0
"Cheyenne, WY HCS",16,0,16,0
"Butler, PA HCS",13,2,8,3
"Salem, VA HCS",13,5,8,0
"White River Junction, VT HCS",12,1,9,2
"Columbia, MO HCS",11,7,3,1
"Honolulu, HI HCS",11,0,11,0
"Lexington, KY HCS",11,2,9,0
"Anchorage, AK HCS",10,2,8,0
"Big Spring, TX HCS",10,1,8,1
"Huntington, WV HCS",10,1,8,1
"Wichita, KS HCS",10,0,9,1
"Fayetteville, AR HCS",9,3,4,2
"Danville, IL HCS",8,1,7,0
"Erie, PA HCS",7,2,4,1
"Altoona, PA HCS",6,0,6,0
"Grand Junction, CO HCS",5,0,3,2
Montana HCS,5,0,4,1
"Poplar Bluff, MO HCS",5,1,4,0
"Roseburg, OR HCS",5,1,4,0
"Black Hills, SD HCS",4,3,1,0
"Clarksburg, WV HCS",4,0,4,0
"Tomah, WI HCS",4,0,4,0
"Iron Mountain, MI HCS",2,0,2,0
"Beckley, WV HCS",1,0,1,0
"Marion, IL HCS",1,0,1,0
"Sheridan, WY HCS",1,0,1,0
"Manila, PI HCS",0,0,0,0
"White City, OR HCS",0,0,0,0
