Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
Central Western Massachusetts HCS,298,42,234,22
"Huntington, WV HCS",291,56,210,25
"San Francisco, CA HCS",284,27,243,14
"Spokane, WA HCS",242,0,222,20
"Erie, PA HCS",233,83,145,5
"Walla Walla, WA HCS",225,27,187,11
"Coatesville, PA HCS",223,24,186,13
"Finger Lakes, NY HCS",204,44,158,2
"Butler, PA HCS",202,56,140,6
"Honolulu, HI HCS",199,7,184,8
"Sheridan, WY HCS",195,47,148,0
"Chillicothe, OH HCS",194,49,143,2
"Manchester, NH HCS",193,51,126,16
"Grand Junction, CO HCS",187,36,144,7
"Syracuse, NY HCS",184,74,105,5
"Togus, ME HCS",182,48,127,7
"Albany, NY HCS",127,20,99,8
"Clarksburg, WV HCS",116,39,73,4
"Roseburg, OR HCS",104,20,81,3
"White City, OR HCS",86,33,49,4
"Beckley, WV HCS",69,19,48,2
"White River Junction, VT HCS",54,7,45,2
"Manila, PI HCS",0,0,0,0
