Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,937,20,808,109
New York Harbor HCS,861,27,732,102
"North Chicago, IL HCS",772,144,620,8
"Phoenix, AZ HCS",751,295,429,27
"New Orleans, LA HCS",716,32,627,57
"Bronx, NY HCS",706,10,611,85
"San Antonio, TX HCS",701,308,378,15
"Houston, TX HCS",620,238,362,20
"Boston, MA HCS",601,21,506,74
"Orlando, FL HCS",578,299,274,5
"Washington, DC HCS",577,24,495,59
"Philadelphia, PA HCS",566,16,512,38
"Atlanta, GA HCS",526,155,346,25
"Chicago, IL HCS",433,19,389,25
"Columbia, SC HCS",429,114,301,14
"Miami, FL HCS",427,135,284,8
"Cleveland, OH HCS",419,63,312,44
Texas Valley Coastal Bend HCS,413,296,111,6
"Tampa, FL HCS",409,152,252,5
"Bay Pines, FL HCS",401,160,237,5
Connecticut HCS,398,11,356,31
"Aurora, CO HCS",381,25,328,28
"Long Beach, CA HCS",369,125,237,7
"Indianapolis, IN HCS",348,18,286,44
"Northport, NY HCS",348,7,306,35
"Detroit, MI HCS",338,10,286,42
"Charleston, SC HCS",335,151,183,1
"Hines, IL HCS",327,17,284,26
"Greater Los Angeles, CA HCS",324,63,246,15
"Dallas, TX HCS",302,102,187,13
"Loma Linda, CA HCS",290,99,185,6
Western New York HCS,288,13,241,34
"Bedford, MA HCS",283,6,242,35
"Temple, TX HCS",280,136,137,7
"West Palm Beach, FL HCS",277,80,180,17
"Hudson Valley, NY HCS",268,3,250,15
"St. Louis, MO HCS",262,35,208,19
"Baltimore, MD HCS",258,19,220,19
"Salisbury, NC HCS",232,49,164,19
Southern Arizona HCS,230,87,129,14
"Minneapolis, MN HCS",229,24,171,34
"Las Vegas, NV HCS",228,104,118,6
"Gainesville, FL HCS",225,91,129,5
"San Diego, CA HCS",224,64,153,7
Nebraska-W Iowa HCS,211,19,169,23
"Richmond, VA HCS",206,13,176,17
Middle Tennessee HCS,205,62,137,6
"Ann Arbor, MI HCS",201,13,166,22
"Jackson, MS HCS",194,37,142,15
"Fayetteville, NC HCS",193,26,156,11
"Lebanon, PA HCS",190,18,153,19
Central Alabama HCS,185,47,133,5
"Milwaukee, WI HCS",182,26,148,8
"Puget Sound, WA HCS",180,17,155,8
"Alexandria, LA HCS",177,61,111,5
"Shreveport, LA HCS",173,19,137,17
"Durham, NC HCS",172,25,140,7
"Wilmington, DE HCS",168,13,141,14
"Kansas City, MO HCS",161,35,121,5
"Dublin, GA HCS",158,20,134,4
"Birmingham, AL HCS",154,46,97,11
"Little Rock, AR HCS",147,37,103,7
"Augusta, GA HCS",146,50,83,13
"Providence, RI HCS",143,4,119,20
"Palo Alto, CA HCS",138,50,80,8
Central Western Massachusetts HCS,129,2,117,10
"Cincinnati, OH HCS",124,27,93,4
"Salt Lake City, UT HCS",123,22,93,8
"Martinsburg, WV HCS",119,11,97,11
"Pittsburgh, PA HCS",118,40,74,4
"Wilkes-Barre, PA HCS",118,5,99,14
"Louisville, KY HCS",117,16,93,8
"Hampton, VA HCS",114,29,80,5
N. California HCS,109,39,65,5
"El Paso, TX HCS",107,38,61,8
New Mexico HCS,107,13,82,12
"Fresno, CA HCS",104,32,69,3
"Memphis, TN HCS",98,9,83,6
"Portland, OR HCS",98,14,78,6
"Columbus, OH HCS",95,10,78,7
Northern Indiana HCS,95,15,73,7
"Oklahoma City, OK HCS",93,19,64,10
"Battle Creek, MI HCS",92,6,76,10
"Asheville, NC HCS",91,19,60,12
"Boise, ID HCS",90,37,51,2
"Gulf Coast, MS HCS",88,26,58,4
"Muskogee, OK HCS",88,31,49,8
Central Iowa HCS,85,13,65,7
"Coatesville, PA HCS",84,3,71,10
"Reno, NV HCS",84,22,52,10
"San Juan, PR HCS",84,3,80,1
"Tuscaloosa, AL HCS",78,12,61,5
"Dayton, OH HCS",75,13,58,4
Northern Arizona HCS,73,30,43,0
"Spokane, WA HCS",72,13,51,8
"Sioux Falls, SD HCS",69,8,57,4
"Manchester, NH HCS",64,2,53,9
"Walla Walla, WA HCS",64,14,48,2
"Madison, WI HCS",62,5,51,6
"Fargo, ND HCS",61,7,41,13
"Amarillo, TX HCS",59,12,47,0
Eastern Kansas HCS,58,15,43,0
"San Francisco, CA HCS",58,11,44,3
"Iowa City, IA HCS",54,12,40,2
"Saginaw, MI HCS",50,3,45,2
"Mountain Home, TN HCS",49,20,29,0
"Salem, VA HCS",47,17,28,2
"St. Cloud, MN HCS",47,4,42,1
"Albany, NY HCS",46,3,36,7
"Lexington, KY HCS",42,11,29,2
"Fayetteville, AR HCS",40,13,24,3
"Big Spring, TX HCS",33,14,17,2
"Togus, ME HCS",32,4,26,2
"Cheyenne, WY HCS",29,1,26,2
"Syracuse, NY HCS",29,3,23,3
"Chillicothe, OH HCS",26,4,21,1
"Anchorage, AK HCS",25,5,20,0
"Wichita, KS HCS",25,9,14,2
"Finger Lakes, NY HCS",23,3,19,1
"Huntington, WV HCS",23,3,18,2
"Danville, IL HCS",22,0,22,0
"Columbia, MO HCS",21,7,13,1
"Erie, PA HCS",19,2,14,3
"White River Junction, VT HCS",17,2,13,2
Montana HCS,16,5,10,1
"Tomah, WI HCS",16,4,12,0
"Altoona, PA HCS",15,5,10,0
"Butler, PA HCS",15,1,11,3
"Honolulu, HI HCS",15,3,12,0
"Iron Mountain, MI HCS",12,0,12,0
"Black Hills, SD HCS",10,2,8,0
"Marion, IL HCS",10,1,9,0
"Poplar Bluff, MO HCS",10,1,9,0
"Grand Junction, CO HCS",9,0,7,2
"Roseburg, OR HCS",9,2,7,0
"Clarksburg, WV HCS",8,3,5,0
"Sheridan, WY HCS",4,0,4,0
"Beckley, WV HCS",3,1,2,0
"White City, OR HCS",1,1,0,0
"Manila, PI HCS",0,0,0,0
