Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Poplar Bluff, MO HCS",68,17,49,2
"Altoona, PA HCS",60,8,51,1
"Butler, PA HCS",59,1,54,4
"Iron Mountain, MI HCS",57,3,52,2
"Marion, IL HCS",56,17,38,1
"Cheyenne, WY HCS",53,3,48,2
"Albany, NY HCS",50,1,42,7
"Togus, ME HCS",49,0,46,3
"Erie, PA HCS",36,0,33,3
"Finger Lakes, NY HCS",35,3,31,1
"Grand Junction, CO HCS",34,3,28,3
"Syracuse, NY HCS",30,0,27,3
"White River Junction, VT HCS",27,2,23,2
"Clarksburg, WV HCS",24,4,19,1
"Roseburg, OR HCS",24,0,24,0
"Sheridan, WY HCS",19,3,16,0
"Beckley, WV HCS",16,3,12,1
"White City, OR HCS",14,4,9,1
"Manila, PI HCS",0,0,0,0
