Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",1794,111,1672,11
"San Antonio, TX HCS",1633,43,1514,76
"Houston, TX HCS",1573,40,1472,61
"Orlando, FL HCS",1461,76,1356,29
"Atlanta, GA HCS",1422,74,1295,53
"Phoenix, AZ HCS",1362,16,1268,78
Texas Valley Coastal Bend HCS,1362,24,1246,92
"Columbia, SC HCS",1319,81,1180,58
"Gainesville, FL HCS",1280,77,1155,48
"Miami, FL HCS",1111,25,1055,31
"Tampa, FL HCS",1080,46,977,57
New York Harbor HCS,1063,7,940,116
"New Orleans, LA HCS",1058,16,972,70
New Jersey HCS,1040,17,902,121
"Charleston, SC HCS",1022,37,964,21
"Bay Pines, FL HCS",988,33,919,36
"Temple, TX HCS",937,40,872,25
"Dallas, TX HCS",929,42,847,40
"St. Louis, MO HCS",848,75,725,48
"Washington, DC HCS",819,22,733,64
"Bronx, NY HCS",793,8,692,93
"Cleveland, OH HCS",789,38,677,74
"Boston, MA HCS",767,17,653,97
Middle Tennessee HCS,762,59,674,29
"Chicago, IL HCS",752,22,682,48
"Loma Linda, CA HCS",737,25,695,17
Nebraska-W Iowa HCS,728,89,595,44
"Philadelphia, PA HCS",720,13,652,55
"Gulf Coast, MS HCS",690,36,628,26
"West Palm Beach, FL HCS",687,22,629,36
"Long Beach, CA HCS",685,33,634,18
"Las Vegas, NV HCS",675,28,621,26
"Hines, IL HCS",670,29,603,38
"Salisbury, NC HCS",657,29,586,42
"Aurora, CO HCS",652,36,581,35
"Kansas City, MO HCS",648,69,554,25
"Minneapolis, MN HCS",634,78,501,55
"Greater Los Angeles, CA HCS",613,19,559,35
"Fayetteville, NC HCS",593,39,533,21
"Birmingham, AL HCS",587,46,506,35
"Dublin, GA HCS",574,31,525,18
"Augusta, GA HCS",569,32,503,34
Central Alabama HCS,566,30,524,12
"Shreveport, LA HCS",565,42,481,42
"Little Rock, AR HCS",553,48,489,16
"Indianapolis, IN HCS",550,26,468,56
"Milwaukee, WI HCS",546,87,443,16
"Alexandria, LA HCS",534,25,484,25
"Jackson, MS HCS",518,19,456,43
"Mountain Home, TN HCS",518,64,424,30
"San Diego, CA HCS",510,19,480,11
Connecticut HCS,498,11,447,40
"Durham, NC HCS",497,25,443,29
"Muskogee, OK HCS",497,40,413,44
"Richmond, VA HCS",494,30,434,30
"Baltimore, MD HCS",466,9,424,33
N. California HCS,457,28,408,21
"Palo Alto, CA HCS",446,17,403,26
"Memphis, TN HCS",443,37,385,21
Southern Arizona HCS,432,4,388,40
"Hampton, VA HCS",429,12,406,11
"Oklahoma City, OK HCS",428,50,353,25
Western New York HCS,397,7,348,42
