Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",2340,165,2162,13
"San Antonio, TX HCS",1821,62,1674,85
"Houston, TX HCS",1752,48,1636,68
"Orlando, FL HCS",1752,111,1603,38
"Atlanta, GA HCS",1648,84,1507,57
"Columbia, SC HCS",1560,89,1402,69
"Phoenix, AZ HCS",1548,84,1376,88
"Gainesville, FL HCS",1472,79,1331,62
Texas Valley Coastal Bend HCS,1448,31,1319,98
"Tampa, FL HCS",1261,53,1143,65
"Dallas, TX HCS",1238,132,1055,51
"Miami, FL HCS",1206,39,1129,38
"Bay Pines, FL HCS",1188,86,1057,45
"Charleston, SC HCS",1162,49,1088,25
"Temple, TX HCS",1155,89,1031,35
"Milwaukee, WI HCS",1142,269,849,24
"Minneapolis, MN HCS",1136,262,806,68
"New Orleans, LA HCS",1112,17,1020,75
"Cleveland, OH HCS",1103,174,848,81
New York Harbor HCS,1102,15,969,118
"St. Louis, MO HCS",1089,132,891,66
New Jersey HCS,1081,23,936,122
Nebraska-W Iowa HCS,1076,193,825,58
"Aurora, CO HCS",1038,206,791,41
Middle Tennessee HCS,1015,99,878,38
"Hines, IL HCS",1002,179,781,42
"Chicago, IL HCS",971,111,812,48
"Kansas City, MO HCS",960,167,754,39
"Washington, DC HCS",915,30,818,67
"Loma Linda, CA HCS",879,64,794,21
"Philadelphia, PA HCS",862,76,728,58
"Las Vegas, NV HCS",853,82,739,32
"Salisbury, NC HCS",843,58,731,54
"Bronx, NY HCS",831,12,725,94
"Boston, MA HCS",824,20,707,97
"Gulf Coast, MS HCS",807,41,734,32
"Mountain Home, TN HCS",792,101,649,42
"West Palm Beach, FL HCS",775,44,693,38
"Long Beach, CA HCS",767,38,710,19
"Fayetteville, NC HCS",757,44,683,30
"Muskogee, OK HCS",732,81,597,54
"Little Rock, AR HCS",730,72,633,25
"Birmingham, AL HCS",729,68,622,39
"Indianapolis, IN HCS",723,107,556,60
"Shreveport, LA HCS",718,66,602,50
"Greater Los Angeles, CA HCS",691,22,632,37
"Durham, NC HCS",670,54,581,35
Central Alabama HCS,660,37,607,16
"Dublin, GA HCS",654,27,606,21
"Augusta, GA HCS",639,20,579,40
"Oklahoma City, OK HCS",632,81,506,45
"Madison, WI HCS",623,134,468,21
"San Diego, CA HCS",615,47,556,12
Connecticut HCS,612,67,505,40
"Alexandria, LA HCS",608,34,544,30
"Richmond, VA HCS",605,28,534,43
"Columbia, MO HCS",603,165,416,22
"El Paso, TX HCS",597,149,422,26
"Fargo, ND HCS",597,158,396,43
N. California HCS,595,72,491,32
"Louisville, KY HCS",594,92,478,24
"Jackson, MS HCS",584,25,512,47
"Boise, ID HCS",572,116,437,19
"Amarillo, TX HCS",565,98,452,15
"Memphis, TN HCS",561,52,480,29
"Baltimore, MD HCS",544,37,473,34
"Salt Lake City, UT HCS",542,79,438,25
"San Juan, PR HCS",540,71,454,15
"Sioux Falls, SD HCS",508,134,352,22
Southern Arizona HCS,508,37,430,41
"Ann Arbor, MI HCS",501,95,375,31
"Palo Alto, CA HCS",497,15,449,33
"Puget Sound, WA HCS",494,49,423,22
"Asheville, NC HCS",485,35,417,33
"Hampton, VA HCS",476,26,438,12
"Fayetteville, AR HCS",475,66,388,21
"Iowa City, IA HCS",472,170,292,10
"St. Cloud, MN HCS",454,149,288,17
"Fresno, CA HCS",450,22,407,21
"Lebanon, PA HCS",449,52,363,34
Western New York HCS,438,33,360,45
"Detroit, MI HCS",431,27,345,59
"Dayton, OH HCS",430,87,326,17
"Black Hills, SD HCS",425,94,321,10
