Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Palo Alto, CA HCS",1410,151,1191,68
"Cincinnati, OH HCS",1408,129,1239,40
"Madison, WI HCS",1387,61,1260,66
"Boise, ID HCS",1385,70,1266,49
"Salt Lake City, UT HCS",1384,80,1250,54
"Ann Arbor, MI HCS",1380,80,1251,49
"Augusta, GA HCS",1380,157,1159,64
"Richmond, VA HCS",1365,151,1152,62
"Dayton, OH HCS",1358,84,1227,47
"Pittsburgh, PA HCS",1358,97,1203,58
"West Palm Beach, FL HCS",1349,80,1218,51
"Bronx, NY HCS",1335,62,1164,109
"Iowa City, IA HCS",1329,71,1204,54
"Fresno, CA HCS",1320,134,1127,59
Central Alabama HCS,1306,132,1136,38
New Mexico HCS,1267,74,1116,77
"Dublin, GA HCS",1253,103,1119,31
"Fargo, ND HCS",1249,33,1114,102
"Baltimore, MD HCS",1212,92,1076,44
Northern Indiana HCS,1176,64,1070,42
"Columbus, OH HCS",1174,77,1054,43
"El Paso, TX HCS",1162,61,1017,84
"Amarillo, TX HCS",1146,43,1056,47
"Wichita, KS HCS",1146,86,1002,58
"St. Cloud, MN HCS",1139,27,1058,54
"Sioux Falls, SD HCS",1136,63,1008,65
"Puget Sound, WA HCS",1134,45,1042,47
Eastern Kansas HCS,1129,74,1029,26
Western New York HCS,1114,71,979,64
"Lexington, KY HCS",1097,109,918,70
Montana HCS,1084,54,988,42
"Memphis, TN HCS",1081,62,961,58
Central Iowa HCS,1072,57,968,47
"Hampton, VA HCS",1040,97,927,16
"Poplar Bluff, MO HCS",1026,43,910,73
"Jackson, MS HCS",1000,58,884,58
"Martinsburg, WV HCS",989,96,858,35
"Portland, OR HCS",975,60,878,37
"San Juan, PR HCS",960,37,885,38
"Alexandria, LA HCS",951,45,866,40
"Black Hills, SD HCS",941,28,876,37
"Battle Creek, MI HCS",905,44,807,54
"Reno, NV HCS",900,55,797,48
"Salem, VA HCS",899,97,749,53
"Providence, RI HCS",867,73,737,57
"Altoona, PA HCS",831,68,723,40
"Marion, IL HCS",830,62,726,42
"Tomah, WI HCS",829,37,770,22
"Wilkes-Barre, PA HCS",797,89,666,42
"Wilmington, DE HCS",762,73,663,26
"Detroit, MI HCS",745,22,644,79
"Syracuse, NY HCS",726,93,596,37
"Northport, NY HCS",721,48,621,52
Northern Arizona HCS,707,42,636,29
"Danville, IL HCS",694,28,632,34
"Hudson Valley, NY HCS",681,52,600,29
"Bedford, MA HCS",678,32,605,41
"Huntington, WV HCS",639,55,535,49
"Iron Mountain, MI HCS",629,18,584,27
"Saginaw, MI HCS",616,43,536,37
"Tuscaloosa, AL HCS",601,27,544,30
"Cheyenne, WY HCS",594,35,540,19
"Finger Lakes, NY HCS",594,59,517,18
"Anchorage, AK HCS",583,19,555,9
"Erie, PA HCS",578,43,517,18
Central Western Massachusetts HCS,571,45,487,39
"San Francisco, CA HCS",550,62,466,22
"Big Spring, TX HCS",502,25,442,35
"Chillicothe, OH HCS",502,40,453,9
"Albany, NY HCS",466,69,370,27
"Manchester, NH HCS",460,39,402,19
"Butler, PA HCS",444,26,404,14
"Togus, ME HCS",394,44,335,15
"Grand Junction, CO HCS",385,35,333,17
"Coatesville, PA HCS",384,25,341,18
"Clarksburg, WV HCS",363,53,297,13
"Walla Walla, WA HCS",352,20,315,17
"Sheridan, WY HCS",323,21,297,5
"Honolulu, HI HCS",271,10,249,12
"Spokane, WA HCS",253,1,232,20
"Beckley, WV HCS",222,31,184,7
"Roseburg, OR HCS",185,8,172,5
"White City, OR HCS",181,14,153,14
"White River Junction, VT HCS",153,29,119,5
"Manila, PI HCS",2,1,1,0
