Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"San Antonio, TX HCS",1433,78,1301,54
"Houston, TX HCS",1395,55,1290,50
"North Chicago, IL HCS",1351,162,1181,8
"Phoenix, AZ HCS",1285,43,1178,64
"Orlando, FL HCS",1201,74,1110,17
Texas Valley Coastal Bend HCS,1200,87,1042,71
"Atlanta, GA HCS",1188,61,1086,41
New York Harbor HCS,1031,15,903,113
"Columbia, SC HCS",1026,86,899,41
New Jersey HCS,1002,7,880,115
"Miami, FL HCS",971,48,904,19
"New Orleans, LA HCS",968,20,885,63
"Gainesville, FL HCS",946,111,813,22
"Tampa, FL HCS",879,51,795,33
"Charleston, SC HCS",874,45,814,15
"Bay Pines, FL HCS",823,47,757,19
"Bronx, NY HCS",763,6,670,87
"Temple, TX HCS",757,65,676,16
"Washington, DC HCS",731,24,645,62
"Boston, MA HCS",728,13,630,85
"Dallas, TX HCS",723,55,638,30
"Cleveland, OH HCS",675,38,575,62
"Philadelphia, PA HCS",674,16,611,47
"Chicago, IL HCS",653,19,594,40
"Loma Linda, CA HCS",618,41,567,10
"Long Beach, CA HCS",595,34,547,14
"Las Vegas, NV HCS",587,55,516,16
"West Palm Beach, FL HCS",563,38,496,29
Middle Tennessee HCS,551,58,476,17
"Gulf Coast, MS HCS",547,43,484,20
"St. Louis, MO HCS",540,71,441,28
"Hines, IL HCS",535,38,465,32
"Aurora, CO HCS",534,16,485,33
"Greater Los Angeles, CA HCS",534,30,473,31
"Salisbury, NC HCS",526,39,459,28
"Indianapolis, IN HCS",490,27,413,50
Nebraska-W Iowa HCS,479,55,386,38
"Augusta, GA HCS",453,45,387,21
Central Alabama HCS,453,40,405,8
"Shreveport, LA HCS",452,46,370,36
Connecticut HCS,451,6,409,36
"Birmingham, AL HCS",442,45,377,20
"Minneapolis, MN HCS",441,61,336,44
"Alexandria, LA HCS",439,23,400,16
"San Diego, CA HCS",434,31,393,10
"Dublin, GA HCS",429,42,380,7
"Kansas City, MO HCS",425,63,354,8
Southern Arizona HCS,408,18,354,36
"Fayetteville, NC HCS",403,39,350,14
"Jackson, MS HCS",403,23,357,23
"Durham, NC HCS",386,40,327,19
"Richmond, VA HCS",385,35,324,26
"Milwaukee, WI HCS",382,25,344,13
"Little Rock, AR HCS",380,43,327,10
"Baltimore, MD HCS",378,22,332,24
"Northport, NY HCS",374,4,328,42
"Palo Alto, CA HCS",369,32,318,19
Western New York HCS,363,13,309,41
"Detroit, MI HCS",362,5,315,42
"Hampton, VA HCS",357,30,319,8
N. California HCS,354,44,297,13
"Memphis, TN HCS",342,36,291,15
"Mountain Home, TN HCS",337,54,274,9
"Puget Sound, WA HCS",337,18,306,13
"Fresno, CA HCS",332,31,287,14
"Muskogee, OK HCS",326,41,258,27
"Bedford, MA HCS",300,4,261,35
"Ann Arbor, MI HCS",295,13,256,26
"Hudson Valley, NY HCS",280,0,263,17
"Louisville, KY HCS",278,33,232,13
"Boise, ID HCS",275,34,232,9
"Asheville, NC HCS",265,27,214,24
"Oklahoma City, OK HCS",265,34,212,19
"Lebanon, PA HCS",264,14,228,22
"El Paso, TX HCS",244,8,223,13
"San Juan, PR HCS",232,36,188,8
"Wilmington, DE HCS",218,7,196,15
"Pittsburgh, PA HCS",212,12,188,12
"Cincinnati, OH HCS",207,15,186,6
"Columbus, OH HCS",201,12,179,10
"Salt Lake City, UT HCS",195,17,168,10
"Portland, OR HCS",179,11,160,8
"Dayton, OH HCS",177,28,140,9
"Tuscaloosa, AL HCS",173,9,155,9
"Providence, RI HCS",171,7,143,21
Central Western Massachusetts HCS,170,3,152,15
Northern Indiana HCS,170,18,144,8
"Martinsburg, WV HCS",166,9,146,11
"Spokane, WA HCS",164,10,140,14
"Amarillo, TX HCS",161,22,136,3
New Mexico HCS,160,6,140,14
"Fayetteville, AR HCS",154,23,120,11
"Lexington, KY HCS",146,16,124,6
"Reno, NV HCS",146,10,121,15
Central Iowa HCS,145,26,110,9
Northern Arizona HCS,145,9,131,5
"San Francisco, CA HCS",145,10,128,7
"Battle Creek, MI HCS",141,5,123,13
"Madison, WI HCS",140,21,112,7
"Wilkes-Barre, PA HCS",136,3,118,15
"Fargo, ND HCS",135,19,103,13
Eastern Kansas HCS,134,27,106,1
"Salem, VA HCS",128,25,95,8
"Iowa City, IA HCS",123,22,98,3
"Sioux Falls, SD HCS",123,14,103,6
"Wichita, KS HCS",119,16,98,5
"Walla Walla, WA HCS",118,8,103,7
"Big Spring, TX HCS",103,10,89,4
"Coatesville, PA HCS",101,4,87,10
"Columbia, MO HCS",93,29,63,1
"Saginaw, MI HCS",92,4,84,4
"Manchester, NH HCS",83,2,69,12
"St. Cloud, MN HCS",75,12,58,5
"Huntington, WV HCS",71,10,55,6
"Honolulu, HI HCS",68,26,42,0
"Tomah, WI HCS",67,12,54,1
"Anchorage, AK HCS",66,11,55,0
"Black Hills, SD HCS",66,32,33,1
"Chillicothe, OH HCS",63,10,51,2
Montana HCS,63,11,50,2
"Danville, IL HCS",55,13,41,1
"Albany, NY HCS",49,0,42,7
"Altoona, PA HCS",49,8,41,0
"Togus, ME HCS",47,4,40,3
"Cheyenne, WY HCS",46,2,42,2
"Iron Mountain, MI HCS",43,6,37,0
"Poplar Bluff, MO HCS",41,10,30,1
"Butler, PA HCS",35,4,27,4
"Erie, PA HCS",35,4,28,3
"Finger Lakes, NY HCS",32,2,29,1
"Marion, IL HCS",31,6,25,0
"Syracuse, NY HCS",29,0,26,3
"Grand Junction, CO HCS",26,2,21,3
"White River Junction, VT HCS",24,1,21,2
"Roseburg, OR HCS",23,2,21,0
"Clarksburg, WV HCS",20,5,15,0
"Sheridan, WY HCS",16,4,12,0
"Beckley, WV HCS",11,1,9,1
"White City, OR HCS",7,1,5,1
"Manila, PI HCS",0,0,0,0
