Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Cheyenne, WY HCS",476,19,446,11
"Anchorage, AK HCS",470,18,449,3
Northern Arizona HCS,468,56,399,13
"Tuscaloosa, AL HCS",462,38,403,21
"Saginaw, MI HCS",436,8,404,24
"Erie, PA HCS",398,81,309,8
Central Western Massachusetts HCS,397,35,332,30
"San Francisco, CA HCS",397,45,335,17
"Huntington, WV HCS",385,26,328,31
"Big Spring, TX HCS",364,1,343,20
"Syracuse, NY HCS",358,44,301,13
"Finger Lakes, NY HCS",347,39,298,10
"Butler, PA HCS",308,32,265,11
"Chillicothe, OH HCS",307,41,261,5
"Coatesville, PA HCS",301,22,261,18
"Manchester, NH HCS",296,37,243,16
"Grand Junction, CO HCS",270,22,235,13
"Walla Walla, WA HCS",269,17,238,14
"Albany, NY HCS",252,60,172,20
"Togus, ME HCS",250,26,214,10
"Spokane, WA HCS",245,0,225,20
"Sheridan, WY HCS",238,6,229,3
"Honolulu, HI HCS",223,10,203,10
"Clarksburg, WV HCS",185,36,143,6
"Roseburg, OR HCS",142,9,128,5
"White City, OR HCS",114,8,98,8
"Beckley, WV HCS",106,22,82,2
"White River Junction, VT HCS",79,3,71,5
"Manila, PI HCS",1,0,1,0
