Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Lebanon, PA HCS",200,16,164,20
"Milwaukee, WI HCS",200,35,157,8
"Puget Sound, WA HCS",197,26,162,9
"Durham, NC HCS",196,40,149,7
"Kansas City, MO HCS",188,46,137,5
"Dublin, GA HCS",183,27,152,4
"Augusta, GA HCS",176,56,106,14
"Wilmington, DE HCS",176,18,144,14
"Little Rock, AR HCS",167,42,118,7
"Palo Alto, CA HCS",164,50,103,11
"Hampton, VA HCS",147,49,93,5
N. California HCS,147,54,88,5
"Fresno, CA HCS",146,58,84,4
"Providence, RI HCS",142,5,117,20
Central Western Massachusetts HCS,138,5,123,10
"El Paso, TX HCS",138,51,79,8
"Cincinnati, OH HCS",134,20,110,4
"Pittsburgh, PA HCS",133,48,81,4
"Salt Lake City, UT HCS",133,20,105,8
"Gulf Coast, MS HCS",125,50,71,4
"Louisville, KY HCS",123,18,97,8
"Martinsburg, WV HCS",122,14,97,11
New Mexico HCS,121,17,91,13
"Oklahoma City, OK HCS",121,33,78,10
"Wilkes-Barre, PA HCS",119,5,100,14
"Muskogee, OK HCS",115,47,59,9
"Boise, ID HCS",108,39,67,2
"Portland, OR HCS",106,10,90,6
"Columbus, OH HCS",104,15,81,8
Northern Indiana HCS,104,12,84,8
"Memphis, TN HCS",101,6,88,7
"Asheville, NC HCS",98,18,66,14
"Battle Creek, MI HCS",96,5,80,11
Northern Arizona HCS,96,26,70,0
"San Juan, PR HCS",93,11,80,2
Central Iowa HCS,92,19,65,8
"Reno, NV HCS",89,18,60,11
"Tuscaloosa, AL HCS",87,11,70,6
"Dayton, OH HCS",86,16,66,4
"Coatesville, PA HCS",85,3,72,10
"Spokane, WA HCS",78,11,59,8
"Amarillo, TX HCS",71,19,52,0
Eastern Kansas HCS,71,20,51,0
"Madison, WI HCS",71,9,56,6
"San Francisco, CA HCS",71,19,49,3
"Walla Walla, WA HCS",71,15,54,2
"Mountain Home, TN HCS",70,35,35,0
"Sioux Falls, SD HCS",69,7,58,4
"Manchester, NH HCS",68,5,53,10
"Fargo, ND HCS",64,3,49,12
"Iowa City, IA HCS",59,13,45,1
"Saginaw, MI HCS",56,4,50,2
"Fayetteville, AR HCS",54,19,32,3
"Salem, VA HCS",54,19,33,2
"Lexington, KY HCS",50,12,36,2
"St. Cloud, MN HCS",47,4,42,1
"Albany, NY HCS",44,2,35,7
"Big Spring, TX HCS",41,14,25,2
"Wichita, KS HCS",35,17,16,2
"Togus, ME HCS",33,5,26,2
"Cheyenne, WY HCS",32,3,27,2
"Chillicothe, OH HCS",32,4,27,1
"Anchorage, AK HCS",31,7,24,0
"Syracuse, NY HCS",28,4,21,3
"Huntington, WV HCS",26,4,20,2
"Danville, IL HCS",23,0,23,0
"Tomah, WI HCS",23,4,19,0
"Columbia, MO HCS",22,6,15,1
"Erie, PA HCS",22,2,17,3
Montana HCS,22,7,14,1
"Finger Lakes, NY HCS",21,1,19,1
"Honolulu, HI HCS",21,8,13,0
"Butler, PA HCS",20,3,13,4
"Altoona, PA HCS",17,5,12,0
"White River Junction, VT HCS",17,1,14,2
"Clarksburg, WV HCS",12,4,8,0
"Iron Mountain, MI HCS",12,0,12,0
"Marion, IL HCS",12,4,8,0
"Black Hills, SD HCS",11,2,9,0
"Grand Junction, CO HCS",11,3,6,2
"Poplar Bluff, MO HCS",11,1,10,0
"Roseburg, OR HCS",11,3,8,0
"Sheridan, WY HCS",5,1,4,0
"Beckley, WV HCS",3,0,3,0
"White City, OR HCS",2,1,1,0
"Manila, PI HCS",0,0,0,0
