Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3363,211,3135,17
"Cleveland, OH HCS",2954,429,2399,126
"Phoenix, AZ HCS",2436,247,2077,112
"San Antonio, TX HCS",2400,175,2133,92
"Orlando, FL HCS",2363,153,2165,45
"Minneapolis, MN HCS",2360,134,2094,132
"Houston, TX HCS",2282,134,2066,82
"Columbia, SC HCS",2248,188,1951,109
"Atlanta, GA HCS",2245,192,1985,68
"Aurora, CO HCS",2115,163,1885,67
"Gainesville, FL HCS",2091,190,1821,80
"Milwaukee, WI HCS",1999,112,1830,57
"Loma Linda, CA HCS",1993,431,1517,45
"Dallas, TX HCS",1990,174,1741,75
Middle Tennessee HCS,1919,228,1624,67
"Temple, TX HCS",1865,214,1601,50
"Tampa, FL HCS",1759,114,1565,80
"Bay Pines, FL HCS",1728,140,1531,57
"Hines, IL HCS",1725,116,1555,54
Texas Valley Coastal Bend HCS,1683,67,1509,107
"St. Louis, MO HCS",1587,160,1380,47
"Las Vegas, NV HCS",1585,133,1404,48
"Long Beach, CA HCS",1561,328,1202,31
"Kansas City, MO HCS",1546,150,1333,63
"Mountain Home, TN HCS",1536,183,1279,74
"Indianapolis, IN HCS",1528,227,1223,78
"Charleston, SC HCS",1499,96,1373,30
"Salisbury, NC HCS",1479,182,1231,66
"Chicago, IL HCS",1450,98,1295,57
Nebraska-W Iowa HCS,1449,97,1274,78
"Miami, FL HCS",1424,61,1321,42
"Columbia, MO HCS",1409,91,1235,83
"Muskogee, OK HCS",1393,157,1149,87
N. California HCS,1376,200,1131,45
"New Orleans, LA HCS",1373,89,1203,81
"Philadelphia, PA HCS",1358,107,1183,68
"Greater Los Angeles, CA HCS",1357,234,1076,47
New Jersey HCS,1353,47,1181,125
"Washington, DC HCS",1342,149,1116,77
New York Harbor HCS,1305,45,1140,120
"Little Rock, AR HCS",1302,136,1123,43
"Oklahoma City, OK HCS",1267,169,1012,86
"San Diego, CA HCS",1258,232,1011,15
"Birmingham, AL HCS",1230,166,1008,56
"Boston, MA HCS",1222,128,993,101
"Fayetteville, NC HCS",1216,148,1031,37
"Durham, NC HCS",1186,164,976,46
"Madison, WI HCS",1175,69,1053,53
Connecticut HCS,1131,105,975,51
"Louisville, KY HCS",1126,137,945,44
"Shreveport, LA HCS",1125,132,927,66
"Boise, ID HCS",1112,85,992,35
"Iowa City, IA HCS",1112,65,998,49
"Ann Arbor, MI HCS",1098,118,937,43
"Fargo, ND HCS",1091,49,949,93
"Gulf Coast, MS HCS",1088,51,997,40
Southern Arizona HCS,1080,193,825,62
"Bronx, NY HCS",1079,31,948,100
"Salt Lake City, UT HCS",1041,102,899,40
"West Palm Beach, FL HCS",1034,54,934,46
"Dayton, OH HCS",1031,130,873,28
"Cincinnati, OH HCS",1022,147,853,22
"Lebanon, PA HCS",1005,148,803,54
"St. Cloud, MN HCS",969,41,879,49
"El Paso, TX HCS",956,21,868,67
"Fayetteville, AR HCS",928,64,816,48
"Amarillo, TX HCS",925,52,840,33
"Asheville, NC HCS",924,125,753,46
"Sioux Falls, SD HCS",916,60,796,60
"Pittsburgh, PA HCS",913,137,738,38
"Richmond, VA HCS",913,80,778,55
