Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",2898,272,2609,17
"Cleveland, OH HCS",2200,566,1538,96
"San Antonio, TX HCS",2110,153,1870,87
"Orlando, FL HCS",2096,169,1888,39
"Minneapolis, MN HCS",2068,363,1608,97
"Houston, TX HCS",2031,128,1825,78
"Phoenix, AZ HCS",1971,218,1659,94
"Columbia, SC HCS",1960,180,1684,96
"Atlanta, GA HCS",1938,139,1736,63
"Gainesville, FL HCS",1774,181,1524,69
"Milwaukee, WI HCS",1774,224,1508,42
"Aurora, CO HCS",1747,292,1404,51
"Dallas, TX HCS",1666,207,1397,62
Texas Valley Coastal Bend HCS,1589,73,1412,104
"St. Louis, MO HCS",1541,209,1260,72
"Temple, TX HCS",1525,174,1309,42
Nebraska-W Iowa HCS,1523,187,1261,75
"Tampa, FL HCS",1514,102,1341,71
"Hines, IL HCS",1501,168,1282,51
"Bay Pines, FL HCS",1472,128,1292,52
Middle Tennessee HCS,1462,217,1192,53
"Kansas City, MO HCS",1453,216,1173,64
"Charleston, SC HCS",1338,70,1239,29
"Loma Linda, CA HCS",1328,277,1020,31
"Miami, FL HCS",1326,68,1217,41
"Las Vegas, NV HCS",1303,225,1042,36
"Chicago, IL HCS",1282,120,1108,54
New Jersey HCS,1260,98,1038,124
"Mountain Home, TN HCS",1232,209,969,54
"New Orleans, LA HCS",1218,47,1093,78
New York Harbor HCS,1196,32,1044,120
"Indianapolis, IN HCS",1183,233,883,67
"Salisbury, NC HCS",1178,172,948,58
"Philadelphia, PA HCS",1167,162,943,62
"Columbia, MO HCS",1139,222,860,57
"Muskogee, OK HCS",1134,167,894,73
"Washington, DC HCS",1116,111,935,70
"Little Rock, AR HCS",1065,154,879,32
"Long Beach, CA HCS",1060,174,864,22
"Madison, WI HCS",1048,160,850,38
N. California HCS,1017,181,801,35
"Oklahoma City, OK HCS",1015,180,766,69
"Bronx, NY HCS",1001,70,836,95
"Boston, MA HCS",997,75,823,99
"Gulf Coast, MS HCS",989,72,879,38
"Fargo, ND HCS",971,146,752,73
"Fayetteville, NC HCS",969,106,829,34
"Birmingham, AL HCS",956,107,806,43
"Boise, ID HCS",947,175,745,27
"West Palm Beach, FL HCS",938,74,825,39
"Durham, NC HCS",933,108,785,40
Connecticut HCS,918,134,739,45
"Greater Los Angeles, CA HCS",913,101,774,38
"Shreveport, LA HCS",913,95,761,57
"San Diego, CA HCS",896,171,711,14
"Ann Arbor, MI HCS",893,188,667,38
"El Paso, TX HCS",880,83,748,49
"Louisville, KY HCS",874,120,723,31
"St. Cloud, MN HCS",857,166,658,33
"Iowa City, IA HCS",853,136,697,20
"Salt Lake City, UT HCS",843,137,672,34
"Amarillo, TX HCS",815,83,708,24
"Sioux Falls, SD HCS",797,128,630,39
Central Alabama HCS,779,58,703,18
"Cincinnati, OH HCS",777,182,582,13
"Richmond, VA HCS",771,95,627,49
"Lebanon, PA HCS",767,163,558,46
Southern Arizona HCS,764,135,584,45
"Augusta, GA HCS",754,55,656,43
"Baltimore, MD HCS",747,85,625,37
"Dublin, GA HCS",746,32,691,23
"Asheville, NC HCS",740,121,580,39
"Puget Sound, WA HCS",739,98,613,28
"Fayetteville, AR HCS",737,93,610,34
"San Juan, PR HCS",730,90,618,22
"Dayton, OH HCS",727,137,568,22
"Memphis, TN HCS",727,79,613,35
New Mexico HCS,718,169,517,32
"Black Hills, SD HCS",706,90,593,23
"Alexandria, LA HCS",703,34,637,32
Montana HCS,693,142,539,12
"Palo Alto, CA HCS",685,110,538,37
Western New York HCS,685,116,519,50
"Jackson, MS HCS",683,61,575,47
Northern Indiana HCS,664,110,532,22
Central Iowa HCS,663,120,518,25
"Fresno, CA HCS",649,120,503,26
Eastern Kansas HCS,627,115,504,8
"Lexington, KY HCS",624,113,467,44
"Columbus, OH HCS",618,135,458,25
"Wichita, KS HCS",617,121,473,23
"Pittsburgh, PA HCS",605,142,440,23
"Hampton, VA HCS",570,56,502,12
"Detroit, MI HCS",560,60,440,60
"Portland, OR HCS",559,96,441,22
"Tomah, WI HCS",555,80,468,7
"Battle Creek, MI HCS",547,131,395,21
"Poplar Bluff, MO HCS",547,87,441,19
"Reno, NV HCS",533,94,418,21
"Providence, RI HCS",481,88,358,35
"Danville, IL HCS",467,60,388,19
"Iron Mountain, MI HCS",464,81,367,16
"Salem, VA HCS",464,72,361,31
"Martinsburg, WV HCS",455,112,324,19
