Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",1824,91,1722,11
"San Antonio, TX HCS",1649,48,1524,77
"Houston, TX HCS",1580,33,1483,64
"Orlando, FL HCS",1487,74,1383,30
"Atlanta, GA HCS",1448,68,1326,54
"Phoenix, AZ HCS",1377,26,1272,79
Texas Valley Coastal Bend HCS,1366,18,1253,95
"Columbia, SC HCS",1335,69,1207,59
"Gainesville, FL HCS",1299,70,1178,51
"Miami, FL HCS",1115,24,1058,33
"Tampa, FL HCS",1094,50,986,58
New York Harbor HCS,1068,9,942,117
"New Orleans, LA HCS",1061,14,976,71
New Jersey HCS,1041,14,906,121
"Charleston, SC HCS",1025,27,977,21
"Bay Pines, FL HCS",1004,38,925,41
"Dallas, TX HCS",955,51,863,41
"Temple, TX HCS",951,41,883,27
"St. Louis, MO HCS",861,70,743,48
"Washington, DC HCS",832,27,741,64
"Cleveland, OH HCS",802,43,684,75
"Bronx, NY HCS",797,9,695,93
Middle Tennessee HCS,777,55,691,31
"Boston, MA HCS",776,19,660,97
"Chicago, IL HCS",765,27,690,48
Nebraska-W Iowa HCS,751,90,617,44
"Loma Linda, CA HCS",738,21,699,18
"Philadelphia, PA HCS",727,17,655,55
"Gulf Coast, MS HCS",695,26,641,28
"West Palm Beach, FL HCS",690,17,636,37
"Las Vegas, NV HCS",688,38,623,27
"Long Beach, CA HCS",688,26,644,18
"Hines, IL HCS",686,32,616,38
"Kansas City, MO HCS",670,66,576,28
"Salisbury, NC HCS",670,34,592,44
"Aurora, CO HCS",669,40,594,35
"Minneapolis, MN HCS",648,70,522,56
"Greater Los Angeles, CA HCS",615,14,565,36
"Fayetteville, NC HCS",606,38,547,21
"Birmingham, AL HCS",597,40,521,36
"Milwaukee, WI HCS",596,118,461,17
"Dublin, GA HCS",580,31,529,20
Central Alabama HCS,576,30,534,12
"Shreveport, LA HCS",575,35,495,45
"Augusta, GA HCS",574,29,509,36
"Little Rock, AR HCS",561,46,497,18
"Indianapolis, IN HCS",558,29,473,56
"Alexandria, LA HCS",537,20,492,25
"Mountain Home, TN HCS",534,60,444,30
"San Diego, CA HCS",521,23,487,11
"Jackson, MS HCS",518,14,461,43
"Muskogee, OK HCS",514,43,426,45
Connecticut HCS,507,14,453,40
"Durham, NC HCS",505,25,451,29
"Richmond, VA HCS",497,28,439,30
"Baltimore, MD HCS",471,7,431,33
