Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Lexington, KY HCS",210,18,179,13
"Spokane, WA HCS",199,11,172,16
Eastern Kansas HCS,195,26,168,1
Central Iowa HCS,193,20,163,10
"Martinsburg, WV HCS",192,8,172,12
"Reno, NV HCS",190,14,161,15
"San Francisco, CA HCS",188,10,167,11
Central Western Massachusetts HCS,186,1,164,21
New Mexico HCS,184,8,162,14
"Salem, VA HCS",182,23,142,17
"Iowa City, IA HCS",179,20,155,4
"Black Hills, SD HCS",168,33,130,5
Northern Arizona HCS,168,8,151,9
"Battle Creek, MI HCS",166,7,144,15
"Wichita, KS HCS",158,18,134,6
"Wilkes-Barre, PA HCS",153,4,131,18
"St. Cloud, MN HCS",151,49,94,8
"Big Spring, TX HCS",149,9,134,6
"Honolulu, HI HCS",138,12,123,3
"Walla Walla, WA HCS",136,2,124,10
"Tomah, WI HCS",122,28,93,1
"Coatesville, PA HCS",117,3,102,12
"Huntington, WV HCS",116,13,91,12
"Saginaw, MI HCS",113,10,96,7
"Anchorage, AK HCS",111,22,88,1
"Danville, IL HCS",111,13,95,3
"Poplar Bluff, MO HCS",108,32,74,2
"Manchester, NH HCS",98,5,80,13
Montana HCS,98,17,78,3
"Chillicothe, OH HCS",96,11,83,2
"Iron Mountain, MI HCS",82,18,62,2
"Altoona, PA HCS",71,8,62,1
"Marion, IL HCS",66,10,52,4
"Butler, PA HCS",65,4,56,5
"Cheyenne, WY HCS",57,3,52,2
"Togus, ME HCS",55,4,48,3
"Albany, NY HCS",53,1,45,7
"Erie, PA HCS",45,9,33,3
"Grand Junction, CO HCS",41,5,32,4
"Finger Lakes, NY HCS",40,4,35,1
"Syracuse, NY HCS",36,5,28,3
"Roseburg, OR HCS",32,7,25,0
"Clarksburg, WV HCS",31,8,22,1
"Sheridan, WY HCS",28,4,24,0
"White River Junction, VT HCS",28,0,26,2
"White City, OR HCS",24,9,13,2
"Beckley, WV HCS",20,4,15,1
"Manila, PI HCS",0,0,0,0
