Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,822,34,692,96
New York Harbor HCS,723,36,594,93
"Bronx, NY HCS",600,29,502,69
"New Orleans, LA HCS",535,12,479,44
"Philadelphia, PA HCS",466,30,407,29
"Washington, DC HCS",423,51,333,39
"Boston, MA HCS",416,22,342,52
"North Chicago, IL HCS",384,56,325,3
"Chicago, IL HCS",317,35,262,20
Connecticut HCS,302,24,261,17
"Aurora, CO HCS",295,13,261,21
"Detroit, MI HCS",278,13,226,39
"Indianapolis, IN HCS",273,28,209,36
"Northport, NY HCS",269,17,223,29
"Cleveland, OH HCS",264,41,193,30
"Hudson Valley, NY HCS",245,12,222,11
"Bedford, MA HCS",238,8,199,31
Western New York HCS,220,29,160,31
"Atlanta, GA HCS",215,5,194,16
"Hines, IL HCS",207,27,164,16
"Baltimore, MD HCS",188,26,149,13
"Minneapolis, MN HCS",173,36,109,28
"St. Louis, MO HCS",171,18,138,15
"Miami, FL HCS",154,22,126,6
"Columbia, SC HCS",153,7,137,9
"Ann Arbor, MI HCS",150,7,129,14
"Houston, TX HCS",142,16,117,9
"Lebanon, PA HCS",129,19,96,14
Nebraska-W Iowa HCS,127,25,86,16
"Wilmington, DE HCS",124,11,103,10
"Puget Sound, WA HCS",121,7,106,8
"Richmond, VA HCS",118,29,80,9
"Greater Los Angeles, CA HCS",115,10,97,8
"Orlando, FL HCS",106,15,89,2
"Jackson, MS HCS",103,25,71,7
"Milwaukee, WI HCS",102,11,85,6
"Salisbury, NC HCS",102,9,78,15
"Dallas, TX HCS",99,14,78,7
"Kansas City, MO HCS",99,12,83,4
"Fayetteville, NC HCS",97,26,66,5
"Long Beach, CA HCS",97,12,81,4
"Providence, RI HCS",94,2,77,15
"Shreveport, LA HCS",93,14,69,10
"West Palm Beach, FL HCS",90,27,54,9
"Wilkes-Barre, PA HCS",89,11,68,10
"Martinsburg, WV HCS",87,16,64,7
"Durham, NC HCS",83,10,67,6
"San Diego, CA HCS",81,11,69,1
"Louisville, KY HCS",79,10,62,7
"Las Vegas, NV HCS",77,6,70,1
"Phoenix, AZ HCS",77,12,57,8
Central Western Massachusetts HCS,73,2,67,4
"San Juan, PR HCS",73,1,72,0
"San Antonio, TX HCS",71,9,55,7
