Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",2358,155,2190,13
"San Antonio, TX HCS",1829,58,1686,85
"Orlando, FL HCS",1776,115,1623,38
"Houston, TX HCS",1764,42,1653,69
"Atlanta, GA HCS",1656,74,1525,57
"Columbia, SC HCS",1584,90,1424,70
"Phoenix, AZ HCS",1575,95,1392,88
"Gainesville, FL HCS",1480,67,1350,63
Texas Valley Coastal Bend HCS,1454,30,1326,98
"Tampa, FL HCS",1276,53,1158,65
"Dallas, TX HCS",1256,120,1085,51
"Milwaukee, WI HCS",1215,299,892,24
"Miami, FL HCS",1211,33,1140,38
"Bay Pines, FL HCS",1206,86,1075,45
"Minneapolis, MN HCS",1182,266,845,71
"Temple, TX HCS",1180,105,1040,35
"Cleveland, OH HCS",1179,213,885,81
"Charleston, SC HCS",1175,46,1104,25
"Aurora, CO HCS",1121,251,828,42
"New Orleans, LA HCS",1118,23,1020,75
"St. Louis, MO HCS",1114,142,904,68
Nebraska-W Iowa HCS,1113,188,867,58
New York Harbor HCS,1103,13,972,118
New Jersey HCS,1085,24,939,122
"Hines, IL HCS",1037,178,817,42
Middle Tennessee HCS,1024,94,892,38
"Kansas City, MO HCS",1005,183,782,40
"Chicago, IL HCS",1001,119,834,48
"Washington, DC HCS",922,37,818,67
"Loma Linda, CA HCS",886,58,806,22
"Las Vegas, NV HCS",877,93,752,32
"Philadelphia, PA HCS",871,72,741,58
"Salisbury, NC HCS",868,65,748,55
"Boston, MA HCS",851,29,725,97
"Bronx, NY HCS",834,11,729,94
"Gulf Coast, MS HCS",809,38,739,32
"Mountain Home, TN HCS",809,92,674,43
"Muskogee, OK HCS",785,100,631,54
"West Palm Beach, FL HCS",785,42,705,38
"Fayetteville, NC HCS",775,44,701,30
"Long Beach, CA HCS",774,35,720,19
"Indianapolis, IN HCS",772,142,570,60
"Little Rock, AR HCS",754,87,642,25
"Birmingham, AL HCS",743,72,632,39
"Shreveport, LA HCS",725,57,618,50
"Durham, NC HCS",708,79,594,35
"Greater Los Angeles, CA HCS",702,30,635,37
"Oklahoma City, OK HCS",684,109,529,46
"Madison, WI HCS",670,155,492,23
Central Alabama HCS,669,37,616,16
"Dublin, GA HCS",660,27,612,21
"Columbia, MO HCS",653,189,440,24
"Augusta, GA HCS",644,21,583,40
Connecticut HCS,631,68,523,40
"San Diego, CA HCS",628,49,567,12
"El Paso, TX HCS",624,136,462,26
"Fargo, ND HCS",619,154,421,44
"Richmond, VA HCS",616,30,541,45
"Alexandria, LA HCS",614,36,548,30
N. California HCS,612,81,499,32
"Louisville, KY HCS",610,102,484,24
"Boise, ID HCS",597,116,462,19
"Jackson, MS HCS",584,17,520,47
"Salt Lake City, UT HCS",578,94,458,26
"Amarillo, TX HCS",577,91,471,15
"Memphis, TN HCS",573,53,491,29
"Baltimore, MD HCS",554,41,479,34
"San Juan, PR HCS",547,72,460,15
"Ann Arbor, MI HCS",539,118,389,32
"Sioux Falls, SD HCS",531,132,376,23
Southern Arizona HCS,523,47,435,41
"Asheville, NC HCS",521,48,439,34
"Puget Sound, WA HCS",509,49,438,22
"Palo Alto, CA HCS",502,19,450,33
"Iowa City, IA HCS",501,174,317,10
"Fayetteville, AR HCS",484,70,392,22
"Hampton, VA HCS",482,24,446,12
"St. Cloud, MN HCS",471,143,311,17
"Lebanon, PA HCS",464,63,367,34
"Dayton, OH HCS",460,109,334,17
"Fresno, CA HCS",455,21,413,21
Western New York HCS,450,44,361,45
"Detroit, MI HCS",443,38,346,59
"Cincinnati, OH HCS",441,83,349,9
"Black Hills, SD HCS",438,84,343,11
"Northport, NY HCS",411,13,348,50
"Lexington, KY HCS",400,48,323,29
Central Iowa HCS,384,101,266,17
"Tomah, WI HCS",383,89,292,2
"Wichita, KS HCS",381,116,248,17
Northern Indiana HCS,380,64,306,10
New Mexico HCS,378,95,265,18
Eastern Kansas HCS,370,89,277,4
Montana HCS,369,97,266,6
"Pittsburgh, PA HCS",364,57,289,18
"Poplar Bluff, MO HCS",341,83,248,10
"Bedford, MA HCS",340,8,295,37
"Portland, OR HCS",340,42,284,14
"Columbus, OH HCS",330,26,283,21
"Hudson Valley, NY HCS",322,8,292,22
"Providence, RI HCS",321,39,254,28
"Salem, VA HCS",314,48,242,24
"Danville, IL HCS",311,44,257,10
"Reno, NV HCS",309,51,242,16
"Wilmington, DE HCS",308,12,276,20
"Battle Creek, MI HCS",288,52,221,15
"Iron Mountain, MI HCS",277,56,213,8
"Martinsburg, WV HCS",267,18,236,13
"Tuscaloosa, AL HCS",261,7,242,12
"Anchorage, AK HCS",244,57,186,1
"Wilkes-Barre, PA HCS",233,40,171,22
"San Francisco, CA HCS",231,15,203,13
"Spokane, WA HCS",228,0,208,20
Central Western Massachusetts HCS,221,16,183,22
"Big Spring, TX HCS",220,24,189,7
"Cheyenne, WY HCS",202,67,132,3
Northern Arizona HCS,200,17,175,8
"Altoona, PA HCS",190,74,110,6
"Marion, IL HCS",187,44,131,12
"Honolulu, HI HCS",183,16,160,7
"Huntington, WV HCS",176,15,143,18
"Walla Walla, WA HCS",176,15,150,11
"Saginaw, MI HCS",165,22,134,9
"Coatesville, PA HCS",160,11,137,12
"Manchester, NH HCS",121,9,96,16
"Chillicothe, OH HCS",119,13,104,2
"Finger Lakes, NY HCS",118,20,96,2
"Grand Junction, CO HCS",106,23,78,5
"Erie, PA HCS",105,32,69,4
"Butler, PA HCS",104,21,78,5
"Togus, ME HCS",101,24,73,4
"Sheridan, WY HCS",97,22,75,0
"Albany, NY HCS",75,7,61,7
"Syracuse, NY HCS",69,12,52,5
"Roseburg, OR HCS",61,12,49,0
"Clarksburg, WV HCS",60,14,43,3
"Beckley, WV HCS",39,7,31,1
"White River Junction, VT HCS",38,6,30,2
"White City, OR HCS",33,3,28,2
"Manila, PI HCS",0,0,0,0
