Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
New Jersey HCS,927,18,801,108
New York Harbor HCS,853,26,725,102
"North Chicago, IL HCS",735,143,584,8
"Phoenix, AZ HCS",720,367,327,26
"New Orleans, LA HCS",707,28,623,56
"Bronx, NY HCS",705,11,609,85
"San Antonio, TX HCS",640,310,317,13
"Boston, MA HCS",600,26,501,73
"Washington, DC HCS",574,28,488,59
"Houston, TX HCS",564,246,300,18
"Philadelphia, PA HCS",561,19,505,37
"Orlando, FL HCS",534,283,246,5
"Atlanta, GA HCS",485,128,332,25
"Chicago, IL HCS",429,20,384,25
"Miami, FL HCS",411,131,272,8
"Cleveland, OH HCS",409,64,301,44
"Columbia, SC HCS",408,106,288,14
Connecticut HCS,396,12,354,30
"Tampa, FL HCS",384,171,208,5
"Bay Pines, FL HCS",379,171,204,5
"Aurora, CO HCS",376,20,328,28
"Long Beach, CA HCS",353,134,212,7
"Northport, NY HCS",347,9,303,35
"Indianapolis, IN HCS",346,18,284,44
"Detroit, MI HCS",336,12,282,42
Texas Valley Coastal Bend HCS,331,249,78,4
"Hines, IL HCS",326,23,277,26
"Charleston, SC HCS",320,171,148,1
"Greater Los Angeles, CA HCS",310,65,231,14
Western New York HCS,288,16,238,34
"Dallas, TX HCS",284,95,176,13
"Bedford, MA HCS",283,8,240,35
"Loma Linda, CA HCS",278,101,172,5
"Hudson Valley, NY HCS",265,2,248,15
"West Palm Beach, FL HCS",258,74,167,17
"St. Louis, MO HCS",256,36,201,19
"Baltimore, MD HCS",254,18,217,19
"Temple, TX HCS",245,123,115,7
"Salisbury, NC HCS",227,46,162,19
"Minneapolis, MN HCS",223,22,167,34
Southern Arizona HCS,221,89,118,14
"San Diego, CA HCS",216,72,137,7
"Las Vegas, NV HCS",210,95,110,5
Nebraska-W Iowa HCS,204,18,163,23
"Richmond, VA HCS",201,13,171,17
"Ann Arbor, MI HCS",199,11,166,22
"Gainesville, FL HCS",199,82,112,5
"Fayetteville, NC HCS",189,24,154,11
Middle Tennessee HCS,189,54,129,6
"Jackson, MS HCS",185,33,137,15
"Lebanon, PA HCS",183,17,147,19
Central Alabama HCS,179,52,122,5
