Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Jackson, MS HCS",1020,55,905,60
"Martinsburg, WV HCS",1006,74,897,35
"Portland, OR HCS",996,55,903,38
"San Juan, PR HCS",973,38,894,41
"Alexandria, LA HCS",961,32,888,41
"Black Hills, SD HCS",948,28,882,38
"Battle Creek, MI HCS",923,43,823,57
"Salem, VA HCS",919,88,776,55
"Reno, NV HCS",916,49,818,49
"Providence, RI HCS",901,64,777,60
"Marion, IL HCS",846,50,752,44
"Altoona, PA HCS",845,45,758,42
"Tomah, WI HCS",837,24,791,22
"Wilkes-Barre, PA HCS",825,97,684,44
"Wilmington, DE HCS",773,58,687,28
"Northport, NY HCS",755,53,649,53
"Syracuse, NY HCS",752,80,632,40
"Detroit, MI HCS",749,16,654,79
Northern Arizona HCS,727,48,649,30
"Danville, IL HCS",707,29,643,35
"Hudson Valley, NY HCS",704,53,621,30
"Bedford, MA HCS",690,28,621,41
"Huntington, WV HCS",660,50,560,50
"Iron Mountain, MI HCS",640,21,592,27
"Saginaw, MI HCS",630,35,557,38
"Finger Lakes, NY HCS",617,50,544,23
"Tuscaloosa, AL HCS",613,26,555,32
"Cheyenne, WY HCS",605,36,550,19
"Erie, PA HCS",593,37,537,19
Central Western Massachusetts HCS,591,44,505,42
"Anchorage, AK HCS",583,10,564,9
"San Francisco, CA HCS",560,56,481,23
"Chillicothe, OH HCS",524,38,477,9
"Big Spring, TX HCS",502,13,454,35
"Albany, NY HCS",484,57,398,29
"Manchester, NH HCS",478,36,423,19
"Butler, PA HCS",454,23,417,14
"Togus, ME HCS",410,43,352,15
"Grand Junction, CO HCS",394,28,348,18
"Coatesville, PA HCS",392,24,350,18
"Clarksburg, WV HCS",374,45,314,15
"Walla Walla, WA HCS",358,21,319,18
"Sheridan, WY HCS",327,15,307,5
"Honolulu, HI HCS",277,11,254,12
"Spokane, WA HCS",253,0,233,20
"Beckley, WV HCS",225,24,194,7
"Roseburg, OR HCS",186,6,175,5
"White City, OR HCS",185,15,155,15
"White River Junction, VT HCS",165,25,135,5
"Manila, PI HCS",2,0,2,0
