Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",1613,158,1445,10
"San Antonio, TX HCS",1519,50,1406,63
"Houston, TX HCS",1478,40,1386,52
"Phoenix, AZ HCS",1327,26,1225,76
"Orlando, FL HCS",1292,42,1224,26
"Atlanta, GA HCS",1268,35,1184,49
Texas Valley Coastal Bend HCS,1268,42,1142,84
"Columbia, SC HCS",1134,78,1005,51
"Gainesville, FL HCS",1088,51,998,39
"Miami, FL HCS",1042,31,984,27
New York Harbor HCS,1040,5,919,116
New Jersey HCS,1017,10,886,121
"New Orleans, LA HCS",1015,17,928,70
"Tampa, FL HCS",959,31,881,47
"Charleston, SC HCS",924,24,882,18
"Bay Pines, FL HCS",889,28,831,30
"Temple, TX HCS",821,43,758,20
"Dallas, TX HCS",795,32,729,34
"Bronx, NY HCS",776,5,679,92
"Washington, DC HCS",772,29,680,63
"Boston, MA HCS",738,6,638,94
"Cleveland, OH HCS",720,26,622,72
"Chicago, IL HCS",704,16,640,48
"Philadelphia, PA HCS",695,13,625,57
"Loma Linda, CA HCS",650,24,614,12
"St. Louis, MO HCS",630,56,542,32
"Gulf Coast, MS HCS",626,41,561,24
Middle Tennessee HCS,625,36,568,21
"West Palm Beach, FL HCS",620,28,561,31
"Las Vegas, NV HCS",617,23,573,21
"Long Beach, CA HCS",616,11,589,16
"Hines, IL HCS",602,41,524,37
"Salisbury, NC HCS",593,37,522,34
"Aurora, CO HCS",565,23,508,34
"Greater Los Angeles, CA HCS",565,15,515,35
Nebraska-W Iowa HCS,556,53,463,40
"Augusta, GA HCS",507,28,454,25
Central Alabama HCS,506,39,457,10
"Indianapolis, IN HCS",505,8,442,55
"Shreveport, LA HCS",501,30,432,39
"Kansas City, MO HCS",495,44,439,12
"Birmingham, AL HCS",490,34,428,28
"Minneapolis, MN HCS",485,35,401,49
"Dublin, GA HCS",480,22,445,13
"Alexandria, LA HCS",471,22,429,20
"Fayetteville, NC HCS",471,50,401,20
