Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Salt Lake City, UT HCS",476,69,383,24
Southern Arizona HCS,469,11,417,41
"El Paso, TX HCS",460,101,338,21
"Hampton, VA HCS",458,18,428,12
"Asheville, NC HCS",455,40,385,30
"Amarillo, TX HCS",452,98,342,12
"Puget Sound, WA HCS",447,31,395,21
"Fargo, ND HCS",441,110,299,32
"Columbia, MO HCS",438,109,313,16
"Fresno, CA HCS",428,19,389,20
"Ann Arbor, MI HCS",423,54,339,30
"Fayetteville, AR HCS",405,45,341,19
"Sioux Falls, SD HCS",404,98,286,20
"Detroit, MI HCS",403,9,336,58
Western New York HCS,403,9,350,44
"Lebanon, PA HCS",401,34,336,31
"Northport, NY HCS",399,7,342,50
"Cincinnati, OH HCS",362,56,297,9
"Dayton, OH HCS",347,58,274,15
"Black Hills, SD HCS",340,80,251,9
"St. Cloud, MN HCS",337,109,216,12
"Lexington, KY HCS",335,45,268,22
"Bedford, MA HCS",329,3,289,37
"Iowa City, IA HCS",322,79,234,9
"Hudson Valley, NY HCS",314,8,285,21
"Columbus, OH HCS",304,29,254,21
"Pittsburgh, PA HCS",302,29,257,16
Northern Indiana HCS,301,54,238,9
"Portland, OR HCS",296,30,252,14
"Wilmington, DE HCS",294,12,263,19
Eastern Kansas HCS,274,32,240,2
"Providence, RI HCS",267,13,227,27
"Salem, VA HCS",266,24,218,24
"Wichita, KS HCS",266,62,191,13
New Mexico HCS,264,47,203,14
Central Iowa HCS,263,25,225,13
"Reno, NV HCS",259,46,198,15
"Tomah, WI HCS",254,52,200,2
"Tuscaloosa, AL HCS",253,15,226,12
"Poplar Bluff, MO HCS",251,58,187,6
Montana HCS,250,50,195,5
"Martinsburg, WV HCS",244,21,210,13
"Danville, IL HCS",243,29,211,3
"Spokane, WA HCS",228,6,202,20
"Battle Creek, MI HCS",226,25,186,15
"San Francisco, CA HCS",217,12,192,13
"Iron Mountain, MI HCS",206,59,143,4
Central Western Massachusetts HCS,198,7,169,22
"Wilkes-Barre, PA HCS",195,26,149,20
"Big Spring, TX HCS",190,13,171,6
Northern Arizona HCS,182,7,167,8
"Anchorage, AK HCS",178,33,144,1
"Honolulu, HI HCS",164,12,147,5
"Walla Walla, WA HCS",161,10,141,10
"Huntington, WV HCS",158,22,120,16
"Coatesville, PA HCS",142,9,121,12
"Saginaw, MI HCS",142,16,117,9
"Marion, IL HCS",134,32,91,11
"Cheyenne, WY HCS",119,37,79,3
"Manchester, NH HCS",111,4,92,15
"Altoona, PA HCS",108,22,82,4
"Chillicothe, OH HCS",104,2,100,2
"Finger Lakes, NY HCS",96,21,73,2
"Butler, PA HCS",82,5,72,5
"Grand Junction, CO HCS",80,18,57,5
"Togus, ME HCS",72,7,61,4
"Erie, PA HCS",70,13,54,3
"Sheridan, WY HCS",66,26,40,0
"Albany, NY HCS",64,3,54,7
"Syracuse, NY HCS",53,6,42,5
"Roseburg, OR HCS",49,10,39,0
"Clarksburg, WV HCS",46,4,40,2
"Beckley, WV HCS",34,7,26,1
"White River Junction, VT HCS",31,2,27,2
"White City, OR HCS",28,1,25,2
"Manila, PI HCS",0,0,0,0
