Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Bedford, MA HCS",303,2,264,37
"Lebanon, PA HCS",288,10,253,25
"Hudson Valley, NY HCS",284,3,260,21
"El Paso, TX HCS",265,4,245,16
"Wilmington, DE HCS",242,14,210,18
"Pittsburgh, PA HCS",236,10,213,13
"Salt Lake City, UT HCS",234,26,194,14
"Fayetteville, AR HCS",231,40,177,14
"Cincinnati, OH HCS",229,8,214,7
"Columbus, OH HCS",226,12,195,19
"Dayton, OH HCS",213,18,185,10
"Tuscaloosa, AL HCS",209,18,181,10
"Portland, OR HCS",207,12,184,11
"Providence, RI HCS",201,9,169,23
"Madison, WI HCS",192,34,150,8
"Amarillo, TX HCS",191,15,170,6
Northern Indiana HCS,190,10,172,8
"Spokane, WA HCS",187,15,156,16
"Lexington, KY HCS",186,17,158,11
"Martinsburg, WV HCS",185,8,165,12
Central Western Massachusetts HCS,183,3,160,20
"San Francisco, CA HCS",179,9,161,9
"Fargo, ND HCS",178,28,135,15
"Sioux Falls, SD HCS",175,29,136,10
"Reno, NV HCS",171,6,150,15
Central Iowa HCS,170,12,148,10
Eastern Kansas HCS,167,18,148,1
New Mexico HCS,165,5,146,14
"Iowa City, IA HCS",155,18,133,4
"Salem, VA HCS",154,6,135,13
Northern Arizona HCS,153,6,139,8
"Columbia, MO HCS",152,37,111,4
"Battle Creek, MI HCS",150,1,134,15
"Wilkes-Barre, PA HCS",147,5,123,19
"Wichita, KS HCS",139,9,124,6
"Walla Walla, WA HCS",132,3,120,9
"Big Spring, TX HCS",123,5,113,5
"Black Hills, SD HCS",121,26,90,5
"Honolulu, HI HCS",121,15,104,2
"Coatesville, PA HCS",109,3,96,10
"Saginaw, MI HCS",101,5,89,7
"St. Cloud, MN HCS",98,10,83,5
"Huntington, WV HCS",95,10,74,11
"Manchester, NH HCS",90,2,75,13
"Tomah, WI HCS",88,9,78,1
"Anchorage, AK HCS",87,9,77,1
"Danville, IL HCS",87,12,72,3
"Chillicothe, OH HCS",83,12,69,2
Montana HCS,82,11,68,3
"Poplar Bluff, MO HCS",73,20,51,2
"Altoona, PA HCS",62,9,52,1
"Iron Mountain, MI HCS",60,6,52,2
"Butler, PA HCS",59,1,54,4
"Marion, IL HCS",56,17,38,1
"Cheyenne, WY HCS",53,2,49,2
"Albany, NY HCS",52,3,42,7
"Togus, ME HCS",49,0,46,3
"Erie, PA HCS",36,0,33,3
"Finger Lakes, NY HCS",35,3,31,1
"Grand Junction, CO HCS",35,4,28,3
"Syracuse, NY HCS",30,0,27,3
"White River Junction, VT HCS",27,2,23,2
"Roseburg, OR HCS",25,1,24,0
"Clarksburg, WV HCS",24,4,19,1
"Sheridan, WY HCS",19,3,16,0
"Beckley, WV HCS",16,3,12,1
"White City, OR HCS",14,3,10,1
"Manila, PI HCS",0,0,0,0
