Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",2050,119,1919,12
"San Antonio, TX HCS",1753,73,1600,80
"Houston, TX HCS",1701,72,1563,66
"Orlando, FL HCS",1611,86,1491,34
"Atlanta, GA HCS",1561,71,1434,56
"Columbia, SC HCS",1462,87,1308,67
"Phoenix, AZ HCS",1453,35,1332,86
Texas Valley Coastal Bend HCS,1412,41,1274,97
"Gainesville, FL HCS",1383,66,1260,57
"Tampa, FL HCS",1191,64,1065,62
"Miami, FL HCS",1165,30,1101,34
"Charleston, SC HCS",1110,62,1025,23
"Bay Pines, FL HCS",1095,66,986,43
"New Orleans, LA HCS",1091,21,996,74
New York Harbor HCS,1087,10,960,117
"Dallas, TX HCS",1072,78,948,46
New Jersey HCS,1057,14,922,121
"Temple, TX HCS",1055,78,949,28
"St. Louis, MO HCS",945,63,820,62
"Cleveland, OH HCS",908,89,741,78
Middle Tennessee HCS,908,84,788,36
Nebraska-W Iowa HCS,882,98,733,51
"Washington, DC HCS",880,33,782,65
"Chicago, IL HCS",856,71,737,48
"Milwaukee, WI HCS",841,178,643,20
"Minneapolis, MN HCS",841,131,648,62
"Aurora, CO HCS",819,85,696,38
"Bronx, NY HCS",815,12,710,93
"Loma Linda, CA HCS",806,36,752,18
"Hines, IL HCS",802,78,685,39
"Boston, MA HCS",796,10,689,97
"Kansas City, MO HCS",788,94,659,35
"Salisbury, NC HCS",783,56,678,49
"Philadelphia, PA HCS",781,45,679,57
"Las Vegas, NV HCS",765,49,687,29
"Gulf Coast, MS HCS",754,32,693,29
"Long Beach, CA HCS",729,28,683,18
"West Palm Beach, FL HCS",723,21,664,38
"Fayetteville, NC HCS",709,66,620,23
"Mountain Home, TN HCS",677,104,539,34
"Greater Los Angeles, CA HCS",660,20,603,37
"Birmingham, AL HCS",654,32,585,37
"Little Rock, AR HCS",649,60,568,21
"Muskogee, OK HCS",644,97,499,48
"Shreveport, LA HCS",640,41,550,49
"Dublin, GA HCS",628,36,572,20
Central Alabama HCS,622,34,573,15
"Augusta, GA HCS",616,21,557,38
"Durham, NC HCS",614,50,530,34
