Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"San Antonio, TX HCS",1129,151,943,35
"Phoenix, AZ HCS",1095,87,960,48
"Houston, TX HCS",1065,90,935,40
"North Chicago, IL HCS",1001,97,896,8
"Orlando, FL HCS",973,151,811,11
New Jersey HCS,970,16,840,114
New York Harbor HCS,951,29,813,109
Texas Valley Coastal Bend HCS,922,179,703,40
"Atlanta, GA HCS",906,139,736,31
"New Orleans, LA HCS",814,40,716,58
"Miami, FL HCS",787,138,639,10
"Columbia, SC HCS",782,138,619,25
"Bronx, NY HCS",730,15,630,85
"Charleston, SC HCS",696,126,562,8
"Boston, MA HCS",684,14,588,82
"Tampa, FL HCS",681,97,565,19
"Washington, DC HCS",656,48,549,59
"Bay Pines, FL HCS",626,85,532,9
"Philadelphia, PA HCS",617,26,551,40
"Cleveland, OH HCS",586,82,457,47
"Chicago, IL HCS",572,34,502,36
"Gainesville, FL HCS",543,139,393,11
"Temple, TX HCS",536,85,438,13
"Long Beach, CA HCS",510,58,442,10
"Dallas, TX HCS",507,68,420,19
"Loma Linda, CA HCS",493,83,402,8
"Aurora, CO HCS",471,46,395,30
"Las Vegas, NV HCS",453,102,343,8
"Greater Los Angeles, CA HCS",445,39,382,24
"West Palm Beach, FL HCS",445,71,354,20
Connecticut HCS,428,10,385,33
"Hines, IL HCS",425,36,361,28
"Indianapolis, IN HCS",417,35,335,47
"St. Louis, MO HCS",378,46,312,20
Middle Tennessee HCS,360,62,287,11
"Northport, NY HCS",358,2,316,40
"San Diego, CA HCS",356,40,309,7
"Detroit, MI HCS",337,11,287,39
"Salisbury, NC HCS",335,31,282,22
Central Alabama HCS,328,60,262,6
"Minneapolis, MN HCS",323,53,234,36
Nebraska-W Iowa HCS,323,54,243,26
"Birmingham, AL HCS",321,73,232,16
"Shreveport, LA HCS",321,69,228,24
Southern Arizona HCS,321,33,264,24
Western New York HCS,321,15,270,36
"Gulf Coast, MS HCS",315,96,213,6
"Milwaukee, WI HCS",314,71,234,9
"Baltimore, MD HCS",313,38,251,24
"Alexandria, LA HCS",308,63,236,9
"Dublin, GA HCS",294,66,224,4
"Kansas City, MO HCS",293,51,236,6
"Augusta, GA HCS",288,75,197,16
"Bedford, MA HCS",279,2,246,31
"Jackson, MS HCS",279,26,233,20
"Palo Alto, CA HCS",271,74,184,13
"Hudson Valley, NY HCS",269,1,253,15
"Puget Sound, WA HCS",267,50,206,11
"Fayetteville, NC HCS",259,22,224,13
"Richmond, VA HCS",257,20,217,20
"Ann Arbor, MI HCS",255,27,202,26
"Fresno, CA HCS",253,65,179,9
"Durham, NC HCS",244,27,210,7
"Hampton, VA HCS",244,65,174,5
"Memphis, TN HCS",243,44,187,12
N. California HCS,241,51,183,7
"Little Rock, AR HCS",238,45,186,7
"Lebanon, PA HCS",225,19,184,22
"Wilmington, DE HCS",193,13,165,15
"Muskogee, OK HCS",190,60,118,12
"Boise, ID HCS",188,56,128,4
"El Paso, TX HCS",188,26,152,10
"Mountain Home, TN HCS",183,70,107,6
"Pittsburgh, PA HCS",182,26,148,8
"Louisville, KY HCS",181,40,131,10
"Cincinnati, OH HCS",171,20,146,5
"Oklahoma City, OK HCS",168,35,120,13
"Salt Lake City, UT HCS",159,19,132,8
"Providence, RI HCS",152,6,127,19
"Columbus, OH HCS",151,27,115,9
"Asheville, NC HCS",149,32,102,15
Central Western Massachusetts HCS,148,5,132,11
"San Juan, PR HCS",142,28,108,6
"Martinsburg, WV HCS",140,7,122,11
"Portland, OR HCS",138,18,114,6
New Mexico HCS,137,9,114,14
"Tuscaloosa, AL HCS",135,24,103,8
Northern Indiana HCS,129,16,105,8
"Dayton, OH HCS",124,14,105,5
"Wilkes-Barre, PA HCS",124,2,108,14
"San Francisco, CA HCS",121,32,85,4
"Spokane, WA HCS",119,33,78,8
"Reno, NV HCS",118,11,92,15
Northern Arizona HCS,115,9,102,4
"Battle Creek, MI HCS",111,5,95,11
"Amarillo, TX HCS",109,25,84,0
Central Iowa HCS,102,4,90,8
"Madison, WI HCS",101,15,80,6
"Coatesville, PA HCS",94,4,80,10
"Walla Walla, WA HCS",94,11,80,3
"Sioux Falls, SD HCS",92,19,69,4
Eastern Kansas HCS,87,11,76,0
"Fargo, ND HCS",87,16,59,12
