Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Fayetteville, NC HCS",246,38,195,13
"Kansas City, MO HCS",243,58,179,6
"Richmond, VA HCS",240,24,196,20
"Ann Arbor, MI HCS",239,26,188,25
"Dublin, GA HCS",239,64,171,4
"Augusta, GA HCS",236,76,145,15
"Puget Sound, WA HCS",234,40,185,9
"Gulf Coast, MS HCS",230,101,125,4
"Palo Alto, CA HCS",228,79,136,13
"Durham, NC HCS",226,41,178,7
"Lebanon, PA HCS",210,14,175,21
"Fresno, CA HCS",209,69,132,8
"Hampton, VA HCS",208,80,123,5
"Little Rock, AR HCS",208,52,149,7
"Memphis, TN HCS",199,39,150,10
N. California HCS,195,65,125,5
"Wilmington, DE HCS",184,11,158,15
"El Paso, TX HCS",179,54,117,8
"Pittsburgh, PA HCS",164,38,120,6
"Boise, ID HCS",151,50,99,2
"Louisville, KY HCS",151,31,111,9
"Cincinnati, OH HCS",150,19,127,4
"Muskogee, OK HCS",149,48,90,11
"Salt Lake City, UT HCS",149,19,122,8
"Providence, RI HCS",148,5,123,20
Central Western Massachusetts HCS,144,5,129,10
"Oklahoma City, OK HCS",144,41,91,12
"Martinsburg, WV HCS",133,13,109,11
New Mexico HCS,131,14,103,14
"Asheville, NC HCS",127,28,84,15
"Mountain Home, TN HCS",126,56,68,2
"Columbus, OH HCS",123,18,96,9
"Portland, OR HCS",123,20,97,6
"Wilkes-Barre, PA HCS",123,3,106,14
"Tuscaloosa, AL HCS",118,27,84,7
Northern Indiana HCS,113,14,91,8
"San Juan, PR HCS",112,21,88,3
"Reno, NV HCS",110,24,72,14
Northern Arizona HCS,107,17,87,3
"Dayton, OH HCS",105,25,75,5
"Battle Creek, MI HCS",101,4,86,11
Central Iowa HCS,99,14,77,8
"Spokane, WA HCS",99,25,66,8
"Amarillo, TX HCS",98,31,67,0
"San Francisco, CA HCS",92,25,63,4
"Coatesville, PA HCS",90,4,76,10
"Walla Walla, WA HCS",86,14,69,3
"Madison, WI HCS",82,14,62,6
Eastern Kansas HCS,80,12,68,0
"Sioux Falls, SD HCS",80,10,66,4
"Fargo, ND HCS",75,12,51,12
"Manchester, NH HCS",72,4,58,10
"Iowa City, IA HCS",69,13,55,1
"Lexington, KY HCS",66,20,44,2
"Saginaw, MI HCS",66,9,55,2
"Wichita, KS HCS",66,35,29,2
"Big Spring, TX HCS",65,26,37,2
"Fayetteville, AR HCS",65,20,42,3
"Salem, VA HCS",60,8,48,4
"St. Cloud, MN HCS",51,6,44,1
"Albany, NY HCS",46,2,37,7
"Chillicothe, OH HCS",37,5,31,1
"Togus, ME HCS",36,5,29,2
"Anchorage, AK HCS",35,4,31,0
"Cheyenne, WY HCS",35,4,29,2
"Huntington, WV HCS",32,7,23,2
Montana HCS,29,11,17,1
"Tomah, WI HCS",29,3,26,0
"Columbia, MO HCS",28,7,20,1
"Syracuse, NY HCS",28,3,22,3
"Altoona, PA HCS",25,8,17,0
"Danville, IL HCS",25,2,23,0
"Finger Lakes, NY HCS",25,4,20,1
"Erie, PA HCS",24,3,18,3
"Butler, PA HCS",23,5,14,4
"Honolulu, HI HCS",23,5,18,0
"Poplar Bluff, MO HCS",18,7,11,0
"White River Junction, VT HCS",18,1,15,2
"Grand Junction, CO HCS",16,7,7,2
"Roseburg, OR HCS",15,4,11,0
"Black Hills, SD HCS",14,2,12,0
"Iron Mountain, MI HCS",14,2,12,0
"Marion, IL HCS",14,1,13,0
"Clarksburg, WV HCS",13,4,9,0
"Sheridan, WY HCS",6,1,5,0
"Beckley, WV HCS",5,2,3,0
"White City, OR HCS",3,2,1,0
"Manila, PI HCS",0,0,0,0
