Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Phoenix, AZ HCS",1046,154,846,46
"San Antonio, TX HCS",1030,216,787,27
"Houston, TX HCS",1000,184,784,32
New Jersey HCS,950,12,825,113
New York Harbor HCS,916,27,784,105
"North Chicago, IL HCS",891,64,819,8
"Orlando, FL HCS",861,189,664,8
Texas Valley Coastal Bend HCS,812,250,538,24
"Atlanta, GA HCS",802,178,596,28
"New Orleans, LA HCS",794,57,680,57
"Bronx, NY HCS",718,13,620,85
"Columbia, SC HCS",687,184,484,19
"Miami, FL HCS",663,149,505,9
"Boston, MA HCS",631,12,541,78
"Washington, DC HCS",621,35,528,58
"Tampa, FL HCS",620,144,465,11
"Charleston, SC HCS",595,143,447,5
"Philadelphia, PA HCS",590,18,533,39
"Bay Pines, FL HCS",569,110,451,8
"Cleveland, OH HCS",531,86,401,44
"Temple, TX HCS",495,131,354,10
"Long Beach, CA HCS",492,86,396,10
"Chicago, IL HCS",475,36,412,27
"Dallas, TX HCS",461,102,342,17
"Aurora, CO HCS",449,56,363,30
"Loma Linda, CA HCS",445,89,349,7
"Gainesville, FL HCS",424,104,312,8
Connecticut HCS,415,13,370,32
"Greater Los Angeles, CA HCS",412,54,335,23
"Indianapolis, IN HCS",390,29,316,45
"Las Vegas, NV HCS",388,114,267,7
"West Palm Beach, FL HCS",376,65,292,19
"Hines, IL HCS",355,19,309,27
"Northport, NY HCS",352,4,308,40
"St. Louis, MO HCS",337,62,256,19
"San Diego, CA HCS",330,63,260,7
"Detroit, MI HCS",326,13,276,38
"Salisbury, NC HCS",319,55,243,21
Western New York HCS,309,10,263,36
Southern Arizona HCS,308,45,241,22
Middle Tennessee HCS,301,64,229,8
"Baltimore, MD HCS",295,25,246,24
Nebraska-W Iowa HCS,289,61,202,26
"Minneapolis, MN HCS",284,37,212,35
"Shreveport, LA HCS",281,72,185,24
"Bedford, MA HCS",280,2,247,31
"Alexandria, LA HCS",274,68,197,9
Central Alabama HCS,272,64,202,6
"Birmingham, AL HCS",266,79,173,14
"Jackson, MS HCS",265,50,196,19
"Hudson Valley, NY HCS",262,4,245,13
"Milwaukee, WI HCS",251,61,181,9
"Fayetteville, NC HCS",250,35,202,13
"Kansas City, MO HCS",247,54,187,6
"Richmond, VA HCS",244,24,200,20
"Augusta, GA HCS",241,76,150,15
"Ann Arbor, MI HCS",240,26,189,25
"Dublin, GA HCS",239,60,175,4
"Gulf Coast, MS HCS",235,96,135,4
"Puget Sound, WA HCS",235,39,187,9
"Palo Alto, CA HCS",231,76,142,13
"Durham, NC HCS",228,39,182,7
"Fresno, CA HCS",222,76,138,8
"Hampton, VA HCS",218,87,126,5
"Lebanon, PA HCS",211,15,175,21
"Little Rock, AR HCS",209,47,155,7
"Memphis, TN HCS",206,44,152,10
N. California HCS,199,63,131,5
"Wilmington, DE HCS",184,11,158,15
"El Paso, TX HCS",180,50,122,8
"Pittsburgh, PA HCS",167,37,124,6
"Boise, ID HCS",155,50,103,2
"Cincinnati, OH HCS",155,20,131,4
"Louisville, KY HCS",153,31,113,9
"Salt Lake City, UT HCS",152,21,123,8
"Oklahoma City, OK HCS",151,42,97,12
"Muskogee, OK HCS",150,46,93,11
"Providence, RI HCS",148,5,123,20
Central Western Massachusetts HCS,144,5,129,10
"Martinsburg, WV HCS",134,13,110,11
"Mountain Home, TN HCS",131,59,69,3
New Mexico HCS,131,13,104,14
"Asheville, NC HCS",129,28,86,15
"Columbus, OH HCS",126,20,97,9
"Portland, OR HCS",126,22,98,6
"Wilkes-Barre, PA HCS",123,3,106,14
"Tuscaloosa, AL HCS",122,30,85,7
Northern Indiana HCS,113,12,93,8
"Reno, NV HCS",113,25,74,14
"San Juan, PR HCS",112,20,89,3
Northern Arizona HCS,108,11,94,3
"Dayton, OH HCS",107,26,76,5
"Battle Creek, MI HCS",101,3,87,11
"Amarillo, TX HCS",99,26,73,0
Central Iowa HCS,99,8,83,8
"Spokane, WA HCS",99,24,67,8
"San Francisco, CA HCS",94,26,64,4
"Coatesville, PA HCS",90,4,76,10
"Walla Walla, WA HCS",86,11,72,3
"Madison, WI HCS",83,13,64,6
Eastern Kansas HCS,80,12,68,0
"Sioux Falls, SD HCS",80,9,67,4
"Fargo, ND HCS",75,11,52,12
"Manchester, NH HCS",72,4,58,10
"Iowa City, IA HCS",71,14,56,1
"Lexington, KY HCS",70,24,44,2
"Wichita, KS HCS",70,35,33,2
"Saginaw, MI HCS",68,10,56,2
"Fayetteville, AR HCS",66,20,43,3
"Big Spring, TX HCS",65,24,39,2
"Salem, VA HCS",60,4,52,4
"St. Cloud, MN HCS",51,6,44,1
"Albany, NY HCS",46,2,37,7
"Chillicothe, OH HCS",37,5,31,1
"Togus, ME HCS",36,4,30,2
"Anchorage, AK HCS",35,2,33,0
"Cheyenne, WY HCS",35,4,29,2
"Huntington, WV HCS",32,7,23,2
"Tomah, WI HCS",31,3,28,0
Montana HCS,29,9,19,1
"Columbia, MO HCS",28,7,20,1
"Syracuse, NY HCS",28,3,22,3
"Finger Lakes, NY HCS",26,5,20,1
"Altoona, PA HCS",25,7,18,0
"Danville, IL HCS",25,2,23,0
"Erie, PA HCS",24,2,19,3
"Butler, PA HCS",23,4,15,4
"Honolulu, HI HCS",23,4,19,0
"Poplar Bluff, MO HCS",18,6,12,0
"White River Junction, VT HCS",18,1,15,2
"Grand Junction, CO HCS",17,8,7,2
"Marion, IL HCS",15,2,13,0
"Roseburg, OR HCS",15,3,12,0
"Black Hills, SD HCS",14,2,12,0
"Iron Mountain, MI HCS",14,2,12,0
"Clarksburg, WV HCS",13,3,10,0
"Sheridan, WY HCS",6,1,5,0
"Beckley, WV HCS",5,2,3,0
"White City, OR HCS",3,2,1,0
"Manila, PI HCS",0,0,0,0
