Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Black Hills, SD HCS",669,109,538,22
"Jackson, MS HCS",669,59,563,47
New Mexico HCS,657,154,472,31
Montana HCS,653,151,491,11
Western New York HCS,647,121,478,48
"Palo Alto, CA HCS",627,81,510,36
Northern Indiana HCS,624,117,486,21
Central Iowa HCS,613,132,457,24
"Fresno, CA HCS",609,104,479,26
"Lexington, KY HCS",595,111,442,42
"Wichita, KS HCS",588,134,432,22
Eastern Kansas HCS,568,100,460,8
"Columbus, OH HCS",558,119,414,25
"Pittsburgh, PA HCS",556,137,399,20
"Hampton, VA HCS",548,45,491,12
"Detroit, MI HCS",545,54,431,60
"Tomah, WI HCS",526,83,436,7
"Poplar Bluff, MO HCS",513,84,410,19
"Battle Creek, MI HCS",512,136,355,21
"Portland, OR HCS",507,80,406,21
"Reno, NV HCS",481,99,362,20
"Providence, RI HCS",449,82,335,32
"Danville, IL HCS",445,59,367,19
"Northport, NY HCS",445,25,370,50
"Iron Mountain, MI HCS",443,84,343,16
"Salem, VA HCS",440,72,340,28
"Martinsburg, WV HCS",418,99,303,16
"Bedford, MA HCS",411,29,344,38
"Wilmington, DE HCS",410,60,330,20
"Hudson Valley, NY HCS",393,54,316,23
"Anchorage, AK HCS",380,83,295,2
"Altoona, PA HCS",373,106,252,15
"Cheyenne, WY HCS",366,104,256,6
"Wilkes-Barre, PA HCS",348,78,247,23
"Saginaw, MI HCS",336,90,236,10
"Tuscaloosa, AL HCS",332,45,271,16
"Marion, IL HCS",329,88,223,18
"Big Spring, TX HCS",307,58,237,12
Northern Arizona HCS,295,57,228,10
Central Western Massachusetts HCS,293,48,223,22
"Huntington, WV HCS",280,55,201,24
"San Francisco, CA HCS",269,20,235,14
"Spokane, WA HCS",242,0,222,20
"Walla Walla, WA HCS",223,29,183,11
"Coatesville, PA HCS",220,30,177,13
"Erie, PA HCS",202,64,133,5
"Honolulu, HI HCS",198,6,184,8
"Finger Lakes, NY HCS",194,46,146,2
"Sheridan, WY HCS",188,50,138,0
"Butler, PA HCS",185,53,126,6
"Manchester, NH HCS",183,48,119,16
"Chillicothe, OH HCS",181,41,138,2
"Grand Junction, CO HCS",180,38,135,7
"Syracuse, NY HCS",174,74,95,5
"Togus, ME HCS",171,43,121,7
"Albany, NY HCS",121,19,94,8
"Clarksburg, WV HCS",112,41,67,4
"Roseburg, OR HCS",97,19,76,2
"White City, OR HCS",80,38,38,4
"Beckley, WV HCS",62,15,45,2
"White River Junction, VT HCS",51,7,42,2
"Manila, PI HCS",0,0,0,0
