Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3467,252,3197,18
"Cleveland, OH HCS",3014,333,2554,127
"Phoenix, AZ HCS",2506,232,2161,113
"San Antonio, TX HCS",2458,168,2195,95
"Orlando, FL HCS",2422,169,2208,45
"Minneapolis, MN HCS",2385,86,2164,135
"Houston, TX HCS",2312,119,2110,83
"Columbia, SC HCS",2302,165,2027,110
"Atlanta, GA HCS",2298,186,2042,70
"Aurora, CO HCS",2156,114,1975,67
"Gainesville, FL HCS",2147,154,1911,82
"Loma Linda, CA HCS",2072,389,1637,46
"Milwaukee, WI HCS",2013,78,1877,58
"Dallas, TX HCS",2012,140,1795,77
Middle Tennessee HCS,1977,201,1707,69
"Temple, TX HCS",1919,171,1697,51
"Tampa, FL HCS",1803,122,1601,80
"Bay Pines, FL HCS",1770,149,1564,57
"Hines, IL HCS",1744,88,1600,56
Texas Valley Coastal Bend HCS,1692,54,1531,107
"Long Beach, CA HCS",1666,342,1290,34
"Las Vegas, NV HCS",1627,133,1446,48
"St. Louis, MO HCS",1609,128,1434,47
"Kansas City, MO HCS",1594,152,1378,64
"Mountain Home, TN HCS",1576,159,1342,75
"Indianapolis, IN HCS",1553,170,1302,81
"Charleston, SC HCS",1517,84,1402,31
"Salisbury, NC HCS",1513,152,1294,67
"Chicago, IL HCS",1473,77,1338,58
"Greater Los Angeles, CA HCS",1466,260,1158,48
Nebraska-W Iowa HCS,1466,79,1308,79
"Columbia, MO HCS",1462,99,1278,85
"Miami, FL HCS",1435,56,1337,42
"Muskogee, OK HCS",1432,146,1198,88
N. California HCS,1416,151,1220,45
"New Orleans, LA HCS",1395,83,1231,81
"Philadelphia, PA HCS",1380,84,1227,69
New Jersey HCS,1362,29,1208,125
"Washington, DC HCS",1360,116,1165,79
"Little Rock, AR HCS",1336,126,1165,45
New York Harbor HCS,1324,45,1159,120
"San Diego, CA HCS",1316,211,1089,16
"Oklahoma City, OK HCS",1297,124,1085,88
"Birmingham, AL HCS",1256,136,1063,57
"Boston, MA HCS",1253,112,1040,101
"Fayetteville, NC HCS",1242,135,1070,37
"Durham, NC HCS",1211,126,1038,47
"Madison, WI HCS",1201,64,1084,53
"Louisville, KY HCS",1159,137,976,46
Connecticut HCS,1149,69,1028,52
"Shreveport, LA HCS",1144,96,982,66
"Boise, ID HCS",1130,63,1032,35
"Iowa City, IA HCS",1124,48,1027,49
"Ann Arbor, MI HCS",1119,88,988,43
Southern Arizona HCS,1118,166,886,66
"Gulf Coast, MS HCS",1099,33,1025,41
"Fargo, ND HCS",1097,29,972,96
"Bronx, NY HCS",1096,28,968,100
"Salt Lake City, UT HCS",1066,94,932,40
"Dayton, OH HCS",1059,104,925,30
"Cincinnati, OH HCS",1053,126,904,23
"West Palm Beach, FL HCS",1053,61,946,46
"Lebanon, PA HCS",1031,110,863,58
"St. Cloud, MN HCS",975,20,906,49
"El Paso, TX HCS",965,20,877,68
"Pittsburgh, PA HCS",957,119,800,38
"Fayetteville, AR HCS",956,63,844,49
"Asheville, NC HCS",955,123,786,46
"Palo Alto, CA HCS",938,112,780,46
"Amarillo, TX HCS",932,39,860,33
"Richmond, VA HCS",928,79,794,55
"Augusta, GA HCS",926,65,812,49
"Fresno, CA HCS",926,131,754,41
New Mexico HCS,926,66,807,53
"Sioux Falls, SD HCS",922,35,827,60
Central Alabama HCS,902,70,812,20
