Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Finger Lakes, NY HCS",126,25,99,2
"Manchester, NH HCS",126,13,97,16
"Chillicothe, OH HCS",119,9,108,2
"Grand Junction, CO HCS",117,33,79,5
"Erie, PA HCS",114,39,71,4
"Togus, ME HCS",112,28,80,4
"Sheridan, WY HCS",109,25,84,0
"Butler, PA HCS",107,17,85,5
"Albany, NY HCS",86,17,61,8
"Syracuse, NY HCS",75,15,55,5
"Roseburg, OR HCS",66,15,51,0
"Clarksburg, WV HCS",61,13,45,3
"Beckley, WV HCS",45,10,34,1
"White River Junction, VT HCS",41,9,30,2
"White City, OR HCS",34,3,29,2
"Manila, PI HCS",0,0,0,0
