Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3486,236,3232,18
"Cleveland, OH HCS",3020,288,2605,127
"Phoenix, AZ HCS",2526,229,2184,113
"San Antonio, TX HCS",2494,186,2212,96
"Orlando, FL HCS",2429,152,2232,45
"Minneapolis, MN HCS",2392,81,2175,136
"Houston, TX HCS",2328,118,2127,83
"Columbia, SC HCS",2319,156,2053,110
"Atlanta, GA HCS",2314,183,2060,71
"Aurora, CO HCS",2163,108,1988,67
"Gainesville, FL HCS",2158,148,1927,83
"Loma Linda, CA HCS",2115,374,1693,48
"Dallas, TX HCS",2031,147,1804,80
"Milwaukee, WI HCS",2017,71,1887,59
Middle Tennessee HCS,1990,196,1725,69
"Temple, TX HCS",1936,168,1717,51
"Tampa, FL HCS",1812,121,1611,80
"Bay Pines, FL HCS",1780,141,1582,57
"Hines, IL HCS",1750,83,1611,56
"Long Beach, CA HCS",1699,330,1332,37
Texas Valley Coastal Bend HCS,1692,50,1535,107
"Las Vegas, NV HCS",1638,132,1456,50
"St. Louis, MO HCS",1616,117,1450,49
"Kansas City, MO HCS",1601,140,1395,66
"Mountain Home, TN HCS",1589,153,1361,75
"Indianapolis, IN HCS",1563,166,1316,81
"Charleston, SC HCS",1521,82,1408,31
"Salisbury, NC HCS",1521,140,1314,67
"Greater Los Angeles, CA HCS",1497,240,1209,48
"Chicago, IL HCS",1484,79,1346,59
Nebraska-W Iowa HCS,1473,72,1321,80
"Columbia, MO HCS",1468,89,1291,88
N. California HCS,1456,167,1244,45
"Miami, FL HCS",1445,53,1350,42
"Muskogee, OK HCS",1442,135,1217,90
"New Orleans, LA HCS",1399,76,1242,81
"Philadelphia, PA HCS",1391,88,1234,69
"Washington, DC HCS",1366,104,1181,81
New Jersey HCS,1365,28,1212,125
"Little Rock, AR HCS",1359,128,1186,45
"San Diego, CA HCS",1329,199,1113,17
New York Harbor HCS,1328,41,1167,120
"Oklahoma City, OK HCS",1310,120,1101,89
"Birmingham, AL HCS",1261,117,1086,58
"Boston, MA HCS",1258,108,1049,101
"Fayetteville, NC HCS",1257,133,1087,37
"Durham, NC HCS",1219,112,1060,47
"Madison, WI HCS",1201,55,1092,54
"Louisville, KY HCS",1168,134,987,47
Connecticut HCS,1154,61,1041,52
"Shreveport, LA HCS",1149,91,992,66
Southern Arizona HCS,1149,162,917,70
"Boise, ID HCS",1133,58,1040,35
"Iowa City, IA HCS",1125,41,1035,49
"Ann Arbor, MI HCS",1122,82,997,43
"Bronx, NY HCS",1104,31,973,100
"Gulf Coast, MS HCS",1102,31,1030,41
"Fargo, ND HCS",1097,26,975,96
"Salt Lake City, UT HCS",1072,86,946,40
"Dayton, OH HCS",1064,91,942,31
"Cincinnati, OH HCS",1063,118,922,23
"West Palm Beach, FL HCS",1059,62,951,46
"Lebanon, PA HCS",1036,99,879,58
"St. Cloud, MN HCS",978,17,911,50
"El Paso, TX HCS",965,20,877,68
"Pittsburgh, PA HCS",963,103,821,39
"Asheville, NC HCS",961,119,796,46
"Fayetteville, AR HCS",959,65,845,49
"Palo Alto, CA HCS",954,113,795,46
"Fresno, CA HCS",943,132,770,41
"Richmond, VA HCS",935,79,800,56
"Amarillo, TX HCS",933,33,867,33
"Augusta, GA HCS",933,65,817,51
New Mexico HCS,929,64,811,54
"Sioux Falls, SD HCS",926,31,834,61
Central Alabama HCS,908,70,818,20
"Puget Sound, WA HCS",904,41,824,39
Central Iowa HCS,892,39,814,39
"Baltimore, MD HCS",884,45,798,41
"Memphis, TN HCS",876,80,753,43
"San Juan, PR HCS",870,62,776,32
"Wichita, KS HCS",869,77,752,40
Eastern Kansas HCS,860,69,776,15
Montana HCS,858,49,787,22
"Dublin, GA HCS",856,39,794,23
Northern Indiana HCS,844,46,764,34
"Poplar Bluff, MO HCS",831,36,735,60
"Black Hills, SD HCS",828,26,769,33
"Lexington, KY HCS",816,81,682,53
"Columbus, OH HCS",810,64,718,28
"Jackson, MS HCS",786,30,707,49
"Alexandria, LA HCS",769,11,723,35
"Reno, NV HCS",746,80,637,29
"Hampton, VA HCS",739,82,643,14
Western New York HCS,737,66,629,42
"Portland, OR HCS",736,47,661,28
"Tomah, WI HCS",681,26,640,15
"Battle Creek, MI HCS",675,13,621,41
"Detroit, MI HCS",633,28,543,62
"Martinsburg, WV HCS",618,47,546,25
"Providence, RI HCS",604,34,528,42
"Altoona, PA HCS",596,43,526,27
"Salem, VA HCS",579,54,492,33
"Marion, IL HCS",568,34,504,30
"Danville, IL HCS",564,22,516,26
"Wilmington, DE HCS",532,31,479,22
"Wilkes-Barre, PA HCS",530,70,433,27
"Iron Mountain, MI HCS",529,11,497,21
"Northport, NY HCS",527,31,445,51
"Bedford, MA HCS",524,20,466,38
"Hudson Valley, NY HCS",519,29,465,25
"Cheyenne, WY HCS",477,14,452,11
"Anchorage, AK HCS",470,13,454,3
Northern Arizona HCS,470,39,417,14
"Tuscaloosa, AL HCS",465,38,406,21
"Saginaw, MI HCS",437,7,406,24
"San Francisco, CA HCS",402,41,344,17
