Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Houston, TX HCS",1165,125,998,42
"San Antonio, TX HCS",1165,127,1000,38
"Phoenix, AZ HCS",1114,74,990,50
"North Chicago, IL HCS",1035,101,926,8
"Orlando, FL HCS",1032,140,881,11
"Atlanta, GA HCS",991,138,820,33
New Jersey HCS,981,16,850,115
New York Harbor HCS,973,27,837,109
Texas Valley Coastal Bend HCS,950,123,783,44
"New Orleans, LA HCS",855,51,744,60
"Columbia, SC HCS",848,152,668,28
"Miami, FL HCS",841,127,703,11
"Charleston, SC HCS",736,108,620,8
"Tampa, FL HCS",736,69,645,22
"Bronx, NY HCS",733,11,637,85
"Boston, MA HCS",710,17,608,85
"Bay Pines, FL HCS",690,90,588,12
"Washington, DC HCS",674,50,564,60
"Gainesville, FL HCS",637,155,470,12
"Philadelphia, PA HCS",635,35,560,40
"Chicago, IL HCS",610,32,540,38
"Cleveland, OH HCS",606,63,492,51
"Temple, TX HCS",565,65,487,13
"Dallas, TX HCS",541,78,442,21
"Long Beach, CA HCS",531,48,472,11
"Loma Linda, CA HCS",524,73,443,8
"Las Vegas, NV HCS",486,91,388,7
"Aurora, CO HCS",485,40,414,31
"West Palm Beach, FL HCS",481,70,388,23
"Greater Los Angeles, CA HCS",464,46,393,25
"Hines, IL HCS",457,48,380,29
"Indianapolis, IN HCS",435,38,349,48
Connecticut HCS,430,8,388,34
Middle Tennessee HCS,403,74,316,13
"St. Louis, MO HCS",394,44,328,22
"Gulf Coast, MS HCS",392,111,271,10
"San Diego, CA HCS",378,43,328,7
Central Alabama HCS,376,64,306,6
Nebraska-W Iowa HCS,362,55,279,28
"Northport, NY HCS",359,3,315,41
"Shreveport, LA HCS",359,64,268,27
"Alexandria, LA HCS",354,66,278,10
"Detroit, MI HCS",348,9,300,39
"Birmingham, AL HCS",345,78,250,17
"Minneapolis, MN HCS",344,57,250,37
"Salisbury, NC HCS",343,23,298,22
"Dublin, GA HCS",340,78,258,4
Western New York HCS,334,18,279,37
"Milwaukee, WI HCS",331,53,267,11
"Baltimore, MD HCS",328,34,270,24
Southern Arizona HCS,327,26,276,25
"Jackson, MS HCS",325,48,255,22
"Augusta, GA HCS",322,67,237,18
"Kansas City, MO HCS",306,47,252,7
"Palo Alto, CA HCS",293,67,213,13
