Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",4146,203,3920,23
"Cleveland, OH HCS",4112,238,3685,189
"Phoenix, AZ HCS",3697,288,3242,167
"Columbia, SC HCS",3662,292,3218,152
"San Antonio, TX HCS",3640,271,3240,129
"Atlanta, GA HCS",3432,308,3030,94
"Loma Linda, CA HCS",3384,252,3027,105
"Orlando, FL HCS",3313,238,3015,60
"Houston, TX HCS",3250,212,2930,108
"Dallas, TX HCS",3170,255,2797,118
"Gainesville, FL HCS",3095,206,2773,116
Middle Tennessee HCS,3056,197,2730,129
"Temple, TX HCS",2963,234,2657,72
"Minneapolis, MN HCS",2824,88,2569,167
"Long Beach, CA HCS",2658,218,2361,79
"Greater Los Angeles, CA HCS",2608,202,2318,88
"Aurora, CO HCS",2569,81,2412,76
"Milwaukee, WI HCS",2463,122,2266,75
"Tampa, FL HCS",2432,126,2209,97
"Salisbury, NC HCS",2427,162,2165,100
"Mountain Home, TN HCS",2414,118,2157,139
"Bay Pines, FL HCS",2412,143,2196,73
"Charleston, SC HCS",2292,200,2051,41
"Las Vegas, NV HCS",2227,135,2016,76
N. California HCS,2192,146,1970,76
"Indianapolis, IN HCS",2178,104,1973,101
"Hines, IL HCS",2109,72,1961,76
"Little Rock, AR HCS",2091,170,1851,70
Texas Valley Coastal Bend HCS,2087,84,1874,129
"San Diego, CA HCS",2057,164,1862,31
"Muskogee, OK HCS",2051,157,1772,122
"Kansas City, MO HCS",2048,93,1870,85
"St. Louis, MO HCS",2046,93,1880,73
"Birmingham, AL HCS",1987,153,1739,95
"Columbia, MO HCS",1907,80,1710,117
Nebraska-W Iowa HCS,1904,85,1714,105
"Oklahoma City, OK HCS",1863,110,1630,123
"Fayetteville, NC HCS",1862,138,1671,53
"Durham, NC HCS",1843,150,1629,64
Southern Arizona HCS,1794,137,1536,121
"Washington, DC HCS",1791,118,1575,98
"Miami, FL HCS",1785,86,1656,43
"Philadelphia, PA HCS",1755,68,1599,88
"New Orleans, LA HCS",1738,84,1566,88
"Boston, MA HCS",1731,123,1492,116
New Jersey HCS,1718,77,1500,141
"Chicago, IL HCS",1715,52,1594,69
"Gulf Coast, MS HCS",1662,107,1494,61
