Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"Cheyenne, WY HCS",37,4,31,2
"Columbia, MO HCS",36,12,23,1
Montana HCS,34,9,24,1
"Danville, IL HCS",32,4,27,1
"Altoona, PA HCS",31,8,23,0
"Syracuse, NY HCS",30,3,24,3
"Finger Lakes, NY HCS",28,5,22,1
"Erie, PA HCS",27,2,22,3
"Honolulu, HI HCS",26,3,23,0
"Butler, PA HCS",25,3,18,4
"Iron Mountain, MI HCS",25,7,18,0
"Poplar Bluff, MO HCS",20,5,15,0
"Grand Junction, CO HCS",19,6,11,2
"Marion, IL HCS",19,4,15,0
"White River Junction, VT HCS",19,0,17,2
"Black Hills, SD HCS",16,3,13,0
"Roseburg, OR HCS",15,1,14,0
"Clarksburg, WV HCS",14,2,12,0
"Beckley, WV HCS",7,2,5,0
"Sheridan, WY HCS",7,1,6,0
"White City, OR HCS",4,2,2,0
"Manila, PI HCS",0,0,0,0
