Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3866,141,3705,20
"Cleveland, OH HCS",3781,343,3276,162
"Phoenix, AZ HCS",3280,387,2753,140
"San Antonio, TX HCS",3236,376,2748,112
"Columbia, SC HCS",3194,431,2631,132
"Orlando, FL HCS",3014,343,2620,51
"Loma Linda, CA HCS",2997,423,2494,80
"Atlanta, GA HCS",2943,367,2496,80
"Houston, TX HCS",2928,325,2506,97
"Gainesville, FL HCS",2781,329,2353,99
"Dallas, TX HCS",2761,336,2326,99
Middle Tennessee HCS,2716,303,2304,109
"Minneapolis, MN HCS",2694,136,2401,157
"Temple, TX HCS",2582,327,2196,59
"Aurora, CO HCS",2466,129,2263,74
"Long Beach, CA HCS",2378,387,1934,57
"Greater Los Angeles, CA HCS",2294,340,1887,67
"Milwaukee, WI HCS",2270,135,2070,65
"Tampa, FL HCS",2225,200,1935,90
"Bay Pines, FL HCS",2209,219,1924,66
"Mountain Home, TN HCS",2185,252,1827,106
"Salisbury, NC HCS",2124,251,1791,82
"Las Vegas, NV HCS",2032,210,1760,62
"Indianapolis, IN HCS",2019,211,1714,94
"Hines, IL HCS",1995,122,1804,69
"Charleston, SC HCS",1959,247,1679,33
N. California HCS,1959,250,1647,62
Texas Valley Coastal Bend HCS,1951,141,1690,120
"Kansas City, MO HCS",1933,175,1680,78
"St. Louis, MO HCS",1908,114,1730,64
"Muskogee, OK HCS",1856,220,1531,105
"Little Rock, AR HCS",1855,233,1565,57
"San Diego, CA HCS",1841,270,1542,29
Nebraska-W Iowa HCS,1797,155,1548,94
"Columbia, MO HCS",1788,146,1534,108
"Birmingham, AL HCS",1737,233,1431,73
"Oklahoma City, OK HCS",1715,215,1394,106
"Miami, FL HCS",1668,111,1514,43
"Fayetteville, NC HCS",1641,225,1374,42
"Philadelphia, PA HCS",1635,86,1468,81
"Chicago, IL HCS",1631,71,1493,67
"Washington, DC HCS",1625,151,1382,92
"New Orleans, LA HCS",1623,122,1420,81
"Durham, NC HCS",1610,185,1369,56
Southern Arizona HCS,1602,208,1297,97
New Jersey HCS,1599,97,1370,132
"Boston, MA HCS",1556,154,1293,109
"Louisville, KY HCS",1503,200,1245,58
"Gulf Coast, MS HCS",1490,160,1280,50
New York Harbor HCS,1467,92,1253,122
"Asheville, NC HCS",1432,225,1144,63
Connecticut HCS,1421,125,1235,61
"Lebanon, PA HCS",1416,159,1176,81
"Fayetteville, AR HCS",1410,199,1145,66
"Shreveport, LA HCS",1373,135,1163,75
"Madison, WI HCS",1339,70,1206,63
"Cincinnati, OH HCS",1333,157,1141,35
"Salt Lake City, UT HCS",1328,119,1159,50
"Ann Arbor, MI HCS",1327,110,1169,48
"Boise, ID HCS",1324,90,1190,44
"Dayton, OH HCS",1303,128,1130,45
"Palo Alto, CA HCS",1300,180,1062,58
"Iowa City, IA HCS",1290,87,1150,53
"Pittsburgh, PA HCS",1289,126,1116,47
"West Palm Beach, FL HCS",1289,108,1131,50
"Bronx, NY HCS",1272,57,1108,107
"Augusta, GA HCS",1264,194,1008,62
"Richmond, VA HCS",1242,171,1011,60
"Fargo, ND HCS",1223,37,1085,101
"Fresno, CA HCS",1223,157,1011,55
New Mexico HCS,1214,105,1041,68
Central Alabama HCS,1207,163,1008,36
"Dublin, GA HCS",1166,135,1002,29
"Columbus, OH HCS",1123,124,959,40
"St. Cloud, MN HCS",1118,51,1014,53
Northern Indiana HCS,1113,82,989,42
"Amarillo, TX HCS",1109,72,997,40
"Baltimore, MD HCS",1106,86,977,43
"El Paso, TX HCS",1100,54,967,79
"Puget Sound, WA HCS",1094,68,985,41
"Sioux Falls, SD HCS",1092,67,961,64
"Wichita, KS HCS",1078,109,921,48
Eastern Kansas HCS,1072,116,935,21
Montana HCS,1039,65,935,39
Western New York HCS,1039,123,860,56
Central Iowa HCS,1038,73,920,45
"Memphis, TN HCS",1016,84,879,53
"Lexington, KY HCS",1008,99,844,65
"Poplar Bluff, MO HCS",993,78,843,72
"Hampton, VA HCS",964,138,812,14
"Jackson, MS HCS",962,88,818,56
"San Juan, PR HCS",945,44,864,37
"Portland, OR HCS",928,85,807,36
"Black Hills, SD HCS",919,26,856,37
"Alexandria, LA HCS",912,86,787,39
"Martinsburg, WV HCS",896,103,762,31
"Battle Creek, MI HCS",872,56,766,50
"Reno, NV HCS",868,60,768,40
"Providence, RI HCS",817,92,673,52
"Salem, VA HCS",802,97,666,39
"Tomah, WI HCS",788,36,733,19
"Marion, IL HCS",781,75,668,38
