Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"North Chicago, IL HCS",3684,287,3379,18
"Cleveland, OH HCS",3233,224,2875,134
"Phoenix, AZ HCS",2754,248,2384,122
"San Antonio, TX HCS",2672,227,2343,102
"Orlando, FL HCS",2595,201,2345,49
"Columbia, SC HCS",2541,189,2239,113
"Minneapolis, MN HCS",2502,106,2254,142
"Houston, TX HCS",2470,140,2243,87
"Atlanta, GA HCS",2457,193,2190,74
"Loma Linda, CA HCS",2377,300,2018,59
"Gainesville, FL HCS",2342,196,2061,85
"Aurora, CO HCS",2304,116,2117,71
Middle Tennessee HCS,2229,197,1955,77
"Dallas, TX HCS",2210,163,1958,89
"Temple, TX HCS",2128,192,1885,51
"Milwaukee, WI HCS",2087,60,1967,60
"Long Beach, CA HCS",1926,324,1555,47
"Tampa, FL HCS",1916,132,1703,81
"Bay Pines, FL HCS",1899,146,1693,60
"Hines, IL HCS",1816,81,1675,60
"Las Vegas, NV HCS",1763,165,1545,53
"Mountain Home, TN HCS",1759,165,1509,85
Texas Valley Coastal Bend HCS,1744,52,1585,107
"Greater Los Angeles, CA HCS",1739,255,1430,54
"St. Louis, MO HCS",1712,92,1565,55
"Indianapolis, IN HCS",1707,143,1482,82
"Kansas City, MO HCS",1702,128,1502,72
"Salisbury, NC HCS",1694,128,1493,73
"Charleston, SC HCS",1611,78,1502,31
N. California HCS,1605,185,1371,49
"Columbia, MO HCS",1572,98,1380,94
"Muskogee, OK HCS",1572,164,1310,98
Nebraska-W Iowa HCS,1566,79,1405,82
"Chicago, IL HCS",1535,81,1394,60
"Little Rock, AR HCS",1524,168,1305,51
"Miami, FL HCS",1502,44,1416,42
"San Diego, CA HCS",1490,190,1280,20
"Philadelphia, PA HCS",1460,71,1316,73
"New Orleans, LA HCS",1457,76,1300,81
New Jersey HCS,1433,43,1265,125
"Washington, DC HCS",1430,91,1258,81
"Oklahoma City, OK HCS",1412,129,1188,95
"Fayetteville, NC HCS",1379,133,1207,39
"Birmingham, AL HCS",1378,119,1192,67
New York Harbor HCS,1370,53,1194,123
"Boston, MA HCS",1341,87,1150,104
"Durham, NC HCS",1328,113,1166,49
"Louisville, KY HCS",1283,137,1096,50
Southern Arizona HCS,1276,144,1053,79
"Madison, WI HCS",1240,44,1137,59
Connecticut HCS,1222,75,1091,56
"Shreveport, LA HCS",1212,86,1058,68
"Boise, ID HCS",1192,57,1097,38
"Ann Arbor, MI HCS",1182,74,1063,45
"Gulf Coast, MS HCS",1180,53,1085,42
"Iowa City, IA HCS",1166,42,1073,51
