Facility,VA Confirmed Total_Display,Active,Convalescent,Known Deaths
"San Antonio, TX HCS",1191,113,1040,38
"Houston, TX HCS",1184,110,1031,43
"Phoenix, AZ HCS",1128,68,1010,50
"North Chicago, IL HCS",1070,120,942,8
"Orlando, FL HCS",1053,121,921,11
"Atlanta, GA HCS",1016,121,862,33
New Jersey HCS,987,16,856,115
Texas Valley Coastal Bend HCS,985,87,851,47
New York Harbor HCS,981,25,847,109
"Columbia, SC HCS",863,133,700,30
"New Orleans, LA HCS",862,50,752,60
"Miami, FL HCS",854,114,729,11
"Tampa, FL HCS",750,64,663,23
"Charleston, SC HCS",744,87,648,9
"Bronx, NY HCS",735,8,642,85
"Boston, MA HCS",713,16,611,86
"Bay Pines, FL HCS",699,84,603,12
"Washington, DC HCS",684,52,572,60
"Gainesville, FL HCS",654,145,495,14
"Philadelphia, PA HCS",636,30,564,42
"Chicago, IL HCS",611,26,547,38
"Cleveland, OH HCS",611,53,506,52
"Temple, TX HCS",584,51,520,13
"Dallas, TX HCS",563,73,469,21
"Long Beach, CA HCS",537,39,487,11
"Loma Linda, CA HCS",531,65,458,8
"Las Vegas, NV HCS",494,79,407,8
"West Palm Beach, FL HCS",493,64,404,25
"Aurora, CO HCS",490,33,425,32
"Greater Los Angeles, CA HCS",470,39,406,25
"Hines, IL HCS",460,40,390,30
"Indianapolis, IN HCS",447,47,352,48
Connecticut HCS,431,6,391,34
"Gulf Coast, MS HCS",414,96,305,13
Middle Tennessee HCS,407,62,332,13
"St. Louis, MO HCS",405,43,340,22
"San Diego, CA HCS",380,36,337,7
Central Alabama HCS,379,58,315,6
Nebraska-W Iowa HCS,374,55,291,28
"Shreveport, LA HCS",367,60,280,27
"Alexandria, LA HCS",363,62,291,10
"Northport, NY HCS",362,3,318,41
"Birmingham, AL HCS",353,72,263,18
"Detroit, MI HCS",350,5,306,39
"Minneapolis, MN HCS",350,48,265,37
"Salisbury, NC HCS",346,21,303,22
"Dublin, GA HCS",344,65,275,4
"Augusta, GA HCS",336,71,247,18
Western New York HCS,336,20,279,37
"Baltimore, MD HCS",335,32,279,24
"Milwaukee, WI HCS",333,47,275,11
"Jackson, MS HCS",331,41,268,22
Southern Arizona HCS,327,20,282,25
"Kansas City, MO HCS",319,44,268,7
"Palo Alto, CA HCS",304,59,231,14
"Puget Sound, WA HCS",286,34,240,12
"Bedford, MA HCS",278,2,243,33
"Richmond, VA HCS",277,29,228,20
"Fayetteville, NC HCS",275,16,246,13
"Memphis, TN HCS",275,53,209,13
"Little Rock, AR HCS",274,51,216,7
"Fresno, CA HCS",273,45,217,11
"Hudson Valley, NY HCS",272,2,255,15
"Ann Arbor, MI HCS",265,18,221,26
N. California HCS,265,39,217,9
"Hampton, VA HCS",263,44,214,5
